103.148.0.0,103.148.0.255,government,AU 
103.148.1.0,103.148.1.255,isp,IN 
103.148.2.0,103.148.3.255,isp,ID 
103.148.4.0,103.148.5.255,business,KI 
103.148.6.0,103.148.7.255,business,IN 
103.148.8.0,103.148.9.255,isp,IN 
103.148.10.0,103.148.11.255,business,BD 
103.148.12.0,103.148.13.255,isp,BD 
103.148.14.0,103.148.15.255,hosting,BD 
103.148.16.0,103.148.16.255,business,AU 
103.148.17.0,103.148.17.255,business,ID 
103.148.18.0,103.148.19.255,isp,ID 
103.148.20.0,103.148.21.255,isp,IN 
103.148.22.0,103.148.23.255,isp,NP 
103.148.24.0,103.148.25.255,isp,ID 
103.148.26.0,103.148.27.255,isp,BD 
103.148.28.0,103.148.29.255,isp,ID 
103.148.30.0,103.148.31.255,isp,JP 
103.148.32.0,103.148.32.255,isp,IN 
103.148.33.0,103.148.33.255,business,IN 
103.148.34.0,103.148.35.255,business,AU 
103.148.36.0,103.148.37.255,business,HK 
103.148.38.0,103.148.39.255,isp,IN 
103.148.40.0,103.148.41.255,isp,BD 
103.148.42.0,103.148.42.255,hosting,IN 
103.148.43.0,103.148.43.255,isp,IN 
103.148.44.0,103.148.49.255,isp,ID 
103.148.50.0,103.148.53.255,isp,BD 
103.148.54.0,103.148.55.255,isp,FJ 
103.148.56.0,103.148.57.255,business,VN 
103.148.58.0,103.148.59.255,hosting,HK 
103.148.60.0,103.148.60.255,isp,PH 
103.148.61.0,103.148.61.255,business,AU 
103.148.62.0,103.148.65.255,isp,IN 
103.148.66.0,103.148.67.255,business,IN 
103.148.68.0,103.148.69.255,hosting,TW 
103.148.70.0,103.148.71.255,isp,AF 
103.148.72.0,103.148.73.255,hosting,TW 
103.148.74.0,103.148.75.255,isp,BD 
103.148.76.0,103.148.77.255,hosting,ID 
103.148.78.0,103.148.78.255,isp,ID 
103.148.79.0,103.148.81.255,business,ID 
103.148.82.0,103.148.83.255,isp,BD 
103.148.84.0,103.148.85.255,business,ID 
103.148.86.0,103.148.87.255,isp,ID 
103.148.88.0,103.148.88.255,hosting,ID 
103.148.89.0,103.148.89.191,isp,ID 
103.148.89.192,103.148.89.255,hosting,ID 
