129.133.0.0,129.133.244.87,education,US 
129.133.244.88,129.133.244.95,business,US 
129.133.244.96,129.133.246.135,education,US 
129.133.246.136,129.133.246.143,business,US 
129.133.246.144,129.133.247.239,education,US 
129.133.247.240,129.133.247.247,business,US 
129.133.247.248,129.133.254.255,education,US 
129.133.255.0,129.133.255.127,business,US 
129.133.255.128,129.133.255.255,education,US 
