84.252.0.0,84.252.11.255,isp,BG,AS8717 
84.252.196.32,84.252.196.39,education,GB,AS8586 
84.252.196.40,84.252.196.47,business,GB,AS8586 
84.252.196.48,84.252.196.55,education,GB,AS8586 
84.252.196.56,84.252.196.63,business,GB,AS8586 
84.252.196.64,84.252.196.71,education,GB,AS8586 
84.252.196.72,84.252.196.255,business,GB,AS8586 
84.252.197.0,84.252.197.255,isp,GB,AS8586 
84.252.198.0,84.252.198.47,business,GB,AS8586 
84.252.198.48,84.252.198.55,isp,GB,AS8586 
84.252.198.56,84.252.198.255,business,GB,AS8586 
84.252.199.0,84.252.199.255,isp,GB,AS8586 
84.252.200.0,84.252.200.107,business,GB,AS8586 
84.252.200.108,84.252.200.111,isp,GB,AS8586 
84.252.200.112,84.252.200.183,business,GB,AS8586 
84.252.200.184,84.252.200.187,isp,GB,AS8586 
84.252.200.188,84.252.200.203,business,GB,AS8586 
84.252.200.204,84.252.200.207,isp,GB,AS8586 
84.252.200.208,84.252.201.71,business,GB,AS8586 
84.252.201.72,84.252.201.111,education,GB,AS8586 
84.252.201.112,84.252.201.135,business,GB,AS8586 
84.252.201.136,84.252.201.151,education,GB,AS8586 
84.252.201.152,84.252.201.159,business,GB,AS8586 
84.252.201.160,84.252.201.167,education,GB,AS8586 
84.252.201.168,84.252.201.183,business,GB,AS8586 
84.252.201.184,84.252.201.191,isp,GB,AS8586 
84.252.201.192,84.252.201.255,business,GB,AS8586 
84.252.202.0,84.252.202.3,isp,GB,AS8586 
84.252.202.4,84.252.202.35,business,GB,AS8586 
84.252.202.36,84.252.202.39,isp,GB,AS8586 
84.252.202.40,84.252.202.47,business,GB,AS8586 
84.252.202.48,84.252.202.51,isp,GB,AS8586 
84.252.202.52,84.252.202.55,business,GB,AS8586 
84.252.202.56,84.252.202.63,isp,GB,AS8586 
84.252.202.64,84.252.202.103,business,GB,AS8586 
84.252.202.104,84.252.202.107,education,GB,AS8586 
84.252.202.108,84.252.203.3,business,GB,AS8586 
84.252.203.4,84.252.203.7,isp,GB,AS8586 
84.252.203.8,84.252.203.11,business,GB,AS8586 
84.252.203.12,84.252.203.15,education,GB,AS8586 
84.252.203.16,84.252.203.23,isp,GB,AS8586 
84.252.203.24,84.252.203.35,business,GB,AS8586 
84.252.203.36,84.252.203.39,isp,GB,AS8586 
84.252.203.40,84.252.203.51,business,GB,AS8586 
84.252.203.52,84.252.203.59,isp,GB,AS8586 
84.252.203.60,84.252.203.151,business,GB,AS8586 
84.252.203.152,84.252.203.155,isp,GB,AS8586 
84.252.203.156,84.252.203.179,business,GB,AS8586 
84.252.203.180,84.252.203.183,isp,GB,AS8586 
84.252.203.184,84.252.203.235,business,GB,AS8586 
84.252.203.236,84.252.203.239,education,GB,AS8586 
84.252.203.240,84.252.203.247,business,GB,AS8586 
84.252.203.248,84.252.203.251,isp,GB,AS8586 
84.252.203.252,84.252.203.255,education,GB,AS8586 
84.252.204.0,84.252.204.3,business,GB,AS8586 
84.252.204.4,84.252.204.7,isp,GB,AS8586 
84.252.204.8,84.252.204.23,business,GB,AS8586 
84.252.204.24,84.252.204.27,isp,GB,AS8586 
84.252.204.28,84.252.204.31,business,GB,AS8586 
84.252.204.32,84.252.204.39,isp,GB,AS8586 
84.252.204.40,84.252.204.43,business,GB,AS8586 
84.252.204.44,84.252.204.47,isp,GB,AS8586 
84.252.204.48,84.252.204.55,business,GB,AS8586 
84.252.204.56,84.252.204.59,isp,GB,AS8586 
84.252.204.60,84.252.204.163,business,GB,AS8586 
84.252.204.164,84.252.204.175,isp,GB,AS8586 
84.252.204.176,84.252.204.179,business,GB,AS8586 
84.252.204.180,84.252.204.183,education,GB,AS8586 
84.252.204.184,84.252.204.195,business,GB,AS8586 
84.252.204.196,84.252.204.203,isp,GB,AS8586 
84.252.204.204,84.252.204.207,business,GB,AS8586 
84.252.204.208,84.252.204.215,isp,GB,AS8586 
84.252.204.216,84.252.205.215,business,GB,AS8586 
84.252.205.216,84.252.205.223,education,GB,AS8586 
84.252.205.224,84.252.206.35,business,GB,AS8586 
84.252.206.36,84.252.206.39,isp,GB,AS8586 
84.252.206.40,84.252.206.47,business,GB,AS8586 
84.252.206.48,84.252.206.51,isp,GB,AS8586 
84.252.206.52,84.252.206.59,business,GB,AS8586 
84.252.206.60,84.252.206.63,isp,GB,AS8586 
84.252.206.64,84.252.206.87,business,GB,AS8586 
84.252.206.88,84.252.206.91,isp,GB,AS8586 
84.252.206.92,84.252.206.135,business,GB,AS8586 
84.252.206.136,84.252.206.139,isp,GB,AS8586 
84.252.206.140,84.252.206.183,business,GB,AS8586 
84.252.206.184,84.252.206.199,isp,GB,AS8586 
84.252.206.200,84.252.206.211,business,GB,AS8586 
84.252.206.212,84.252.206.219,isp,GB,AS8586 
84.252.206.220,84.252.206.227,business,GB,AS8586 
84.252.206.228,84.252.206.231,isp,GB,AS8586 
84.252.206.232,84.252.206.239,business,GB,AS8586 
84.252.206.240,84.252.206.243,isp,GB,AS8586 
84.252.206.244,84.252.206.247,business,GB,AS8586 
84.252.206.248,84.252.206.255,isp,GB,AS8586 
84.252.207.0,84.252.207.3,business,GB,AS8586 
84.252.207.4,84.252.207.7,isp,GB,AS8586 
84.252.207.8,84.252.207.11,business,GB,AS8586 
84.252.207.12,84.252.207.15,isp,GB,AS8586 
84.252.207.16,84.252.207.63,business,GB,AS8586 
84.252.207.64,84.252.207.67,isp,GB,AS8586 
84.252.207.68,84.252.207.71,business,GB,AS8586 
84.252.207.72,84.252.207.75,isp,GB,AS8586 
84.252.207.76,84.252.207.99,business,GB,AS8586 
84.252.207.100,84.252.207.103,isp,GB,AS8586 
84.252.207.104,84.252.207.115,business,GB,AS8586 
84.252.207.116,84.252.207.119,isp,GB,AS8586 
84.252.207.120,84.252.207.123,business,GB,AS8586 
84.252.207.124,84.252.207.127,isp,GB,AS8586 
84.252.207.128,84.252.207.131,business,GB,AS8586 
84.252.207.132,84.252.207.151,isp,GB,AS8586 
84.252.207.152,84.252.207.171,business,GB,AS8586 
84.252.207.172,84.252.207.175,education,GB,AS8586 
84.252.207.176,84.252.207.179,isp,GB,AS8586 
84.252.207.180,84.252.207.183,education,GB,AS8586 
84.252.207.184,84.252.207.187,isp,GB,AS8586 
84.252.207.188,84.252.207.195,business,GB,AS8586 
84.252.207.196,84.252.207.199,isp,GB,AS8586 
84.252.207.200,84.252.207.231,business,GB,AS8586 
84.252.207.232,84.252.207.235,isp,GB,AS8586 
84.252.207.236,84.252.210.23,business,GB,AS8586 
84.252.210.24,84.252.210.27,isp,GB,AS8586 
84.252.210.28,84.252.210.99,business,GB,AS8586 
84.252.210.100,84.252.210.103,isp,GB,AS8586 
84.252.210.104,84.252.210.127,business,GB,AS8586 
84.252.210.128,84.252.210.131,isp,GB,AS8586 
84.252.210.132,84.252.210.139,business,GB,AS8586 
84.252.210.140,84.252.210.143,education,GB,AS8586 
84.252.210.144,84.252.210.203,business,GB,AS8586 
84.252.210.204,84.252.210.207,isp,GB,AS8586 
84.252.210.208,84.252.210.235,business,GB,AS8586 
84.252.210.236,84.252.210.239,isp,GB,AS8586 
84.252.210.240,84.252.212.3,business,GB,AS8586 
84.252.212.4,84.252.212.11,isp,GB,AS8586 
84.252.212.12,84.252.212.31,business,GB,AS8586 
84.252.212.32,84.252.212.35,isp,GB,AS8586 
84.252.212.36,84.252.212.39,business,GB,AS8586 
84.252.212.40,84.252.212.43,isp,GB,AS8586 
84.252.212.44,84.252.212.59,business,GB,AS8586 
84.252.212.60,84.252.212.63,isp,GB,AS8586 
84.252.212.64,84.252.212.83,business,GB,AS8586 
84.252.212.84,84.252.212.91,isp,GB,AS8586 
84.252.212.92,84.252.212.95,business,GB,AS8586 
84.252.212.96,84.252.212.107,isp,GB,AS8586 
84.252.212.108,84.252.212.183,business,GB,AS8586 
84.252.212.184,84.252.212.187,isp,GB,AS8586 
84.252.212.188,84.252.212.199,business,GB,AS8586 
84.252.212.200,84.252.212.203,education,GB,AS8586 
84.252.212.204,84.252.212.207,business,GB,AS8586 
84.252.212.208,84.252.212.211,isp,GB,AS8586 
84.252.212.212,84.252.212.219,business,GB,AS8586 
84.252.212.220,84.252.212.223,isp,GB,AS8586 
84.252.212.224,84.252.212.227,business,GB,AS8586 
84.252.212.228,84.252.212.231,isp,GB,AS8586 
84.252.212.232,84.252.212.251,business,GB,AS8586 
84.252.212.252,84.252.212.255,education,GB,AS8586 
84.252.213.0,84.252.216.7,business,GB,AS8586 
84.252.216.8,84.252.216.11,isp,GB,AS8586 
84.252.216.12,84.252.216.255,business,GB,AS8586 
84.252.217.0,84.252.217.3,education,GB,AS8586 
84.252.217.4,84.252.217.7,business,GB,AS8586 
84.252.217.8,84.252.217.11,isp,GB,AS8586 
84.252.217.12,84.252.217.35,business,GB,AS8586 
84.252.217.36,84.252.217.39,education,GB,AS8586 
84.252.217.40,84.252.217.91,business,GB,AS8586 
84.252.217.92,84.252.217.95,isp,GB,AS8586 
84.252.217.96,84.252.217.103,business,GB,AS8586 
84.252.217.104,84.252.217.107,isp,GB,AS8586 
84.252.217.108,84.252.217.139,business,GB,AS8586 
84.252.217.140,84.252.217.143,isp,GB,AS8586 
84.252.217.144,84.252.217.147,business,GB,AS8586 
84.252.217.148,84.252.217.151,isp,GB,AS8586 
84.252.217.152,84.252.217.179,business,GB,AS8586 
84.252.217.180,84.252.217.183,isp,GB,AS8586 
84.252.217.184,84.252.218.175,business,GB,AS8586 
84.252.218.176,84.252.218.183,education,GB,AS8586 
84.252.218.184,84.252.218.223,business,GB,AS8586 
84.252.218.224,84.252.218.231,isp,GB,AS8586 
84.252.218.232,84.252.219.87,business,GB,AS8586 
84.252.219.88,84.252.219.103,isp,GB,AS8586 
84.252.219.104,84.252.219.239,business,GB,AS8586 
84.252.219.240,84.252.219.255,isp,GB,AS8586 
84.252.220.0,84.252.221.195,business,GB,AS8586 
84.252.221.196,84.252.221.199,isp,GB,AS8586 
84.252.221.200,84.252.221.215,business,GB,AS8586 
84.252.221.216,84.252.221.219,isp,GB,AS8586 
84.252.221.220,84.252.221.231,business,GB,AS8586 
84.252.221.232,84.252.221.235,education,GB,AS8586 
84.252.221.236,84.252.222.7,business,GB,AS8586 
84.252.222.8,84.252.222.11,isp,GB,AS8586 
84.252.222.12,84.252.222.159,business,GB,AS8586 
84.252.222.160,84.252.222.163,isp,GB,AS8586 
84.252.222.164,84.252.222.203,business,GB,AS8586 
84.252.222.204,84.252.222.207,isp,GB,AS8586 
84.252.222.208,84.252.222.223,business,GB,AS8586 
84.252.222.224,84.252.222.227,isp,GB,AS8586 
84.252.222.228,84.252.223.3,business,GB,AS8586 
84.252.223.4,84.252.223.7,isp,GB,AS8586 
84.252.223.8,84.252.223.11,business,GB,AS8586 
84.252.223.12,84.252.223.15,isp,GB,AS8586 
84.252.223.16,84.252.223.47,business,GB,AS8586 
84.252.223.48,84.252.223.51,isp,GB,AS8586 
84.252.223.52,84.252.223.103,business,GB,AS8586 
84.252.223.104,84.252.223.107,isp,GB,AS8586 
84.252.223.108,84.252.223.135,business,GB,AS8586 
84.252.223.136,84.252.223.139,isp,GB,AS8586 
84.252.223.140,84.252.223.199,business,GB,AS8586 
84.252.223.200,84.252.223.203,isp,GB,AS8586 
84.252.223.204,84.252.223.231,business,GB,AS8586 
84.252.223.232,84.252.223.235,isp,GB,AS8586 
84.252.223.236,84.252.225.55,business,GB,AS8586 
84.252.225.56,84.252.225.63,isp,GB,AS8586 
84.252.225.64,84.252.225.167,business,GB,AS8586 
84.252.225.168,84.252.225.175,isp,GB,AS8586 
84.252.225.176,84.252.226.83,business,GB,AS8586 
84.252.226.84,84.252.226.87,isp,GB,AS8586 
84.252.226.88,84.252.226.99,business,GB,AS8586 
84.252.226.100,84.252.226.103,education,GB,AS8586 
84.252.226.104,84.252.226.115,business,GB,AS8586 
84.252.226.116,84.252.226.119,education,GB,AS8586 
84.252.226.120,84.252.226.207,business,GB,AS8586 
84.252.226.208,84.252.226.211,isp,GB,AS8586 
84.252.226.212,84.252.226.219,business,GB,AS8586 
84.252.226.220,84.252.226.223,isp,GB,AS8586 
84.252.226.224,84.252.226.239,business,GB,AS8586 
84.252.226.240,84.252.226.243,isp,GB,AS8586 
84.252.226.244,84.252.227.3,business,GB,AS8586 
84.252.227.4,84.252.227.7,education,GB,AS8586 
84.252.227.8,84.252.227.19,business,GB,AS8586 
84.252.227.20,84.252.227.23,isp,GB,AS8586 
84.252.227.24,84.252.227.27,business,GB,AS8586 
84.252.227.28,84.252.227.31,education,GB,AS8586 
84.252.227.32,84.252.227.75,business,GB,AS8586 
84.252.227.76,84.252.227.79,education,GB,AS8586 
84.252.227.80,84.252.227.83,business,GB,AS8586 
84.252.227.84,84.252.227.87,education,GB,AS8586 
84.252.227.88,84.252.227.95,business,GB,AS8586 
84.252.227.96,84.252.227.99,education,GB,AS8586 
84.252.227.100,84.252.227.115,business,GB,AS8586 
84.252.227.116,84.252.227.119,education,GB,AS8586 
84.252.227.120,84.252.229.135,business,GB,AS8586 
84.252.229.136,84.252.229.151,education,GB,AS8586 
84.252.229.152,84.252.231.167,business,GB,AS8586 
84.252.231.168,84.252.231.171,education,GB,AS8586 
84.252.231.172,84.252.231.215,business,GB,AS8586 
84.252.231.216,84.252.231.219,education,GB,AS8586 
84.252.231.220,84.252.232.39,business,GB,AS8586 
84.252.232.40,84.252.232.43,education,GB,AS8586 
84.252.232.44,84.252.232.87,business,GB,AS8586 
84.252.232.88,84.252.232.91,isp,GB,AS8586 
84.252.232.92,84.252.232.111,business,GB,AS8586 
84.252.232.112,84.252.232.115,education,GB,AS8586 
84.252.232.116,84.252.232.143,business,GB,AS8586 
84.252.232.144,84.252.232.147,education,GB,AS8586 
84.252.232.148,84.252.233.175,business,GB,AS8586 
84.252.233.176,84.252.233.183,education,GB,AS8586 
84.252.233.184,84.252.233.255,business,GB,AS8586 
84.252.234.0,84.252.234.3,education,GB,AS8586 
84.252.234.4,84.252.234.235,business,GB,AS8586 
84.252.234.236,84.252.234.239,isp,GB,AS8586 
84.252.234.240,84.252.236.11,business,GB,AS8586 
84.252.236.12,84.252.236.15,isp,GB,AS8586 
84.252.236.16,84.252.236.83,business,GB,AS8586 
84.252.236.84,84.252.236.87,education,GB,AS8586 
84.252.236.88,84.252.236.103,business,GB,AS8586 
84.252.236.104,84.252.236.107,isp,GB,AS8586 
84.252.236.108,84.252.236.135,business,GB,AS8586 
84.252.236.136,84.252.236.139,isp,GB,AS8586 
84.252.236.140,84.252.236.183,business,GB,AS8586 
84.252.236.184,84.252.236.187,isp,GB,AS8586 
84.252.236.188,84.252.236.199,business,GB,AS8586 
84.252.236.200,84.252.236.207,isp,GB,AS8586 
84.252.236.208,84.252.239.15,business,GB,AS8586 
84.252.239.16,84.252.239.19,isp,GB,AS8586 
84.252.239.20,84.252.239.47,business,GB,AS8586 
84.252.239.48,84.252.239.51,isp,GB,AS8586 
84.252.239.52,84.252.239.83,business,GB,AS8586 
84.252.239.84,84.252.239.87,isp,GB,AS8586 
84.252.239.88,84.252.239.115,business,GB,AS8586 
84.252.239.116,84.252.239.119,education,GB,AS8586 
84.252.239.120,84.252.239.127,business,GB,AS8586 
84.252.239.128,84.252.239.135,education,GB,AS8586 
84.252.239.136,84.252.241.103,business,GB,AS8586 
84.252.241.104,84.252.241.111,education,GB,AS8586 
84.252.241.112,84.252.241.159,business,GB,AS8586 
84.252.241.160,84.252.241.167,education,GB,AS8586 
84.252.241.168,84.252.242.131,business,GB,AS8586 
84.252.242.132,84.252.242.135,education,GB,AS8586 
84.252.242.136,84.252.242.195,business,GB,AS8586 
84.252.242.196,84.252.242.199,education,GB,AS8586 
84.252.242.200,84.252.243.31,business,GB,AS8586 
84.252.243.32,84.252.243.35,isp,GB,AS8586 
84.252.243.36,84.252.243.63,business,GB,AS8586 
84.252.243.64,84.252.243.67,isp,GB,AS8586 
84.252.243.68,84.252.243.95,business,GB,AS8586 
84.252.243.96,84.252.243.99,isp,GB,AS8586 
84.252.243.100,84.252.243.203,business,GB,AS8586 
84.252.243.204,84.252.243.207,isp,GB,AS8586 
84.252.243.208,84.252.243.219,business,GB,AS8586 
84.252.243.220,84.252.243.223,education,GB,AS8586 
84.252.243.224,84.252.243.231,business,GB,AS8586 
84.252.243.232,84.252.243.235,education,GB,AS8586 
84.252.243.236,84.252.244.11,business,GB,AS8586 
84.252.244.12,84.252.244.15,isp,GB,AS8586 
84.252.244.16,84.252.244.63,business,GB,AS8586 
84.252.244.64,84.252.244.67,isp,GB,AS8586 
84.252.244.68,84.252.244.83,business,GB,AS8586 
84.252.244.84,84.252.244.87,isp,GB,AS8586 
84.252.244.88,84.252.244.115,business,GB,AS8586 
84.252.244.116,84.252.244.119,isp,GB,AS8586 
84.252.244.120,84.252.244.131,business,GB,AS8586 
84.252.244.132,84.252.244.135,education,GB,AS8586 
84.252.244.136,84.252.244.195,business,GB,AS8586 
84.252.244.196,84.252.244.199,isp,GB,AS8586 
84.252.244.200,84.252.244.219,business,GB,AS8586 
84.252.244.220,84.252.244.223,education,GB,AS8586 
84.252.244.224,84.252.245.7,business,GB,AS8586 
84.252.245.8,84.252.245.15,isp,GB,AS8586 
84.252.245.16,84.252.245.23,business,GB,AS8586 
84.252.245.24,84.252.245.27,isp,GB,AS8586 
84.252.245.28,84.252.245.67,business,GB,AS8586 
84.252.245.68,84.252.245.71,isp,GB,AS8586 
84.252.245.72,84.252.245.91,business,GB,AS8586 
84.252.245.92,84.252.245.95,education,GB,AS8586 
84.252.245.96,84.252.245.127,business,GB,AS8586 
84.252.245.128,84.252.245.143,isp,GB,AS8586 
84.252.245.144,84.252.245.151,business,GB,AS8586 
84.252.245.152,84.252.245.155,isp,GB,AS8586 
84.252.245.156,84.252.246.23,business,GB,AS8586 
84.252.246.24,84.252.246.27,isp,GB,AS8586 
84.252.246.28,84.252.246.55,business,GB,AS8586 
84.252.246.56,84.252.246.59,isp,GB,AS8586 
84.252.246.60,84.252.246.63,business,GB,AS8586 
84.252.246.64,84.252.246.67,isp,GB,AS8586 
84.252.246.68,84.252.246.75,business,GB,AS8586 
84.252.246.76,84.252.246.79,isp,GB,AS8586 
84.252.246.80,84.252.246.131,business,GB,AS8586 
84.252.246.132,84.252.246.135,isp,GB,AS8586 
84.252.246.136,84.252.246.207,business,GB,AS8586 
84.252.246.208,84.252.246.211,isp,GB,AS8586 
84.252.246.212,84.252.246.235,business,GB,AS8586 
84.252.246.236,84.252.246.239,isp,GB,AS8586 
84.252.246.240,84.252.247.55,business,GB,AS8586 
84.252.247.56,84.252.247.59,isp,GB,AS8586 
84.252.247.60,84.252.247.63,business,GB,AS8586 
84.252.247.64,84.252.247.67,isp,GB,AS8586 
84.252.247.68,84.252.247.95,business,GB,AS8586 
84.252.247.96,84.252.247.99,isp,GB,AS8586 
84.252.247.100,84.252.247.111,business,GB,AS8586 
84.252.247.112,84.252.247.115,isp,GB,AS8586 
84.252.247.116,84.252.247.159,business,GB,AS8586 
84.252.247.160,84.252.247.163,education,GB,AS8586 
84.252.247.164,84.252.247.203,business,GB,AS8586 
84.252.247.204,84.252.247.207,isp,GB,AS8586 
84.252.247.208,84.252.247.227,business,GB,AS8586 
84.252.247.228,84.252.247.231,education,GB,AS8586 
84.252.247.232,84.252.250.99,business,GB,AS8586 
84.252.250.100,84.252.250.103,isp,GB,AS8586 
84.252.250.104,84.252.250.167,business,GB,AS8586 
84.252.250.168,84.252.250.171,education,GB,AS8586 
84.252.250.172,84.252.250.203,business,GB,AS8586 
84.252.250.204,84.252.250.207,isp,GB,AS8586 
84.252.250.208,84.252.251.103,business,GB,AS8586 
84.252.251.104,84.252.251.107,isp,GB,AS8586 
84.252.251.108,84.252.251.127,business,GB,AS8586 
84.252.251.128,84.252.251.131,isp,GB,AS8586 
84.252.251.132,84.252.251.139,business,GB,AS8586 
84.252.251.140,84.252.251.143,isp,GB,AS8586 
84.252.251.144,84.252.251.183,business,GB,AS8586 
84.252.251.184,84.252.251.187,education,GB,AS8586 
84.252.251.188,84.252.251.191,business,GB,AS8586 
84.252.251.192,84.252.251.195,isp,GB,AS8586 
84.252.251.196,84.252.254.255,business,GB,AS8586 
84.252.255.0,84.252.255.255,isp,GB,AS8586 
