46.186.0.0,46.186.102.255,isp,PL,AS21021 
46.186.103.0,46.186.108.255,business,PL,AS21021 
46.186.109.0,46.186.109.127,isp,PL,AS21021 
46.186.109.128,46.186.118.127,business,PL,AS21021 
46.186.118.128,46.186.118.255,isp,PL,AS21021 
46.186.119.0,46.186.119.191,business,PL,AS21021 
46.186.119.192,46.186.119.207,isp,PL,AS21021 
46.186.119.208,46.186.127.255,business,PL,AS21021 
46.186.128.0,46.186.255.255,isp,KW,AS42961 
