46.198.0.0,46.198.127.255,isp,CY,AS6866 
46.198.128.0,46.198.128.15,business,GR,AS3329 
46.198.128.16,46.198.128.23,isp,GR,AS3329 
46.198.128.24,46.198.128.39,business,GR,AS3329 
46.198.128.40,46.198.128.55,isp,GR,AS3329 
46.198.128.56,46.198.128.79,business,GR,AS3329 
46.198.128.80,46.198.128.87,isp,GR,AS3329 
46.198.128.88,46.198.128.95,business,GR,AS3329 
46.198.128.96,46.198.128.111,isp,GR,AS3329 
46.198.128.112,46.198.128.119,business,GR,AS3329 
46.198.128.120,46.198.128.127,isp,GR,AS3329 
46.198.128.128,46.198.128.135,business,GR,AS3329 
46.198.128.136,46.198.128.151,isp,GR,AS3329 
46.198.128.152,46.198.128.167,business,GR,AS3329 
46.198.128.168,46.198.128.175,isp,GR,AS3329 
46.198.128.176,46.198.128.191,business,GR,AS3329 
46.198.128.192,46.198.128.199,isp,GR,AS3329 
46.198.128.200,46.198.128.215,business,GR,AS3329 
46.198.128.216,46.198.128.223,isp,GR,AS3329 
46.198.128.224,46.198.128.231,business,GR,AS3329 
46.198.128.232,46.198.128.239,isp,GR,AS3329 
46.198.128.240,46.198.129.7,business,GR,AS3329 
46.198.129.8,46.198.129.55,isp,GR,AS3329 
46.198.129.56,46.198.129.63,business,GR,AS3329 
46.198.129.64,46.198.129.71,isp,GR,AS3329 
46.198.129.72,46.198.129.95,business,GR,AS3329 
46.198.129.96,46.198.129.111,isp,GR,AS3329 
46.198.129.112,46.198.129.151,business,GR,AS3329 
46.198.129.152,46.198.129.159,isp,GR,AS3329 
46.198.129.160,46.198.129.167,business,GR,AS3329 
46.198.129.168,46.198.129.199,isp,GR,AS3329 
46.198.129.200,46.198.130.7,business,GR,AS3329 
46.198.130.8,46.198.130.23,isp,GR,AS3329 
46.198.130.24,46.198.130.55,business,GR,AS3329 
46.198.130.56,46.198.130.63,isp,GR,AS3329 
46.198.130.64,46.198.130.71,business,GR,AS3329 
46.198.130.72,46.198.130.111,isp,GR,AS3329 
46.198.130.112,46.198.130.119,education,GR,AS3329 
46.198.130.120,46.198.130.127,isp,GR,AS3329 
46.198.130.128,46.198.130.135,business,GR,AS3329 
46.198.130.136,46.198.130.137,isp,GR,AS3329 
46.198.130.138,46.198.130.143,business,GR,AS3329 
46.198.130.144,46.198.130.151,isp,GR,AS3329 
46.198.130.152,46.198.130.159,business,GR,AS3329 
46.198.130.160,46.198.130.175,isp,GR,AS3329 
46.198.130.176,46.198.130.183,business,GR,AS3329 
46.198.130.184,46.198.130.191,isp,GR,AS3329 
46.198.130.192,46.198.130.215,business,GR,AS3329 
46.198.130.216,46.198.131.15,isp,GR,AS3329 
46.198.131.16,46.198.131.23,business,GR,AS3329 
46.198.131.24,46.198.131.47,isp,GR,AS3329 
46.198.131.48,46.198.131.55,business,GR,AS3329 
46.198.131.56,46.198.131.79,isp,GR,AS3329 
46.198.131.80,46.198.131.127,business,GR,AS3329 
46.198.131.128,46.198.131.135,isp,GR,AS3329 
46.198.131.136,46.198.131.175,business,GR,AS3329 
46.198.131.176,46.198.131.199,isp,GR,AS3329 
46.198.131.200,46.198.131.215,business,GR,AS3329 
46.198.131.216,46.198.131.231,isp,GR,AS3329 
46.198.131.232,46.198.131.239,business,GR,AS3329 
46.198.131.240,46.198.131.247,isp,GR,AS3329 
46.198.131.248,46.198.132.63,business,GR,AS3329 
46.198.132.64,46.198.132.71,isp,GR,AS3329 
46.198.132.72,46.198.132.79,business,GR,AS3329 
46.198.132.80,46.198.132.95,isp,GR,AS3329 
46.198.132.96,46.198.132.111,business,GR,AS3329 
46.198.132.112,46.198.132.127,isp,GR,AS3329 
46.198.132.128,46.198.132.143,business,GR,AS3329 
46.198.132.144,46.198.132.151,isp,GR,AS3329 
46.198.132.152,46.198.132.167,business,GR,AS3329 
46.198.132.168,46.198.132.215,isp,GR,AS3329 
46.198.132.216,46.198.132.231,business,GR,AS3329 
46.198.132.232,46.198.133.7,isp,GR,AS3329 
46.198.133.8,46.198.133.15,business,GR,AS3329 
46.198.133.16,46.198.133.23,isp,GR,AS3329 
46.198.133.24,46.198.133.55,business,GR,AS3329 
46.198.133.56,46.198.133.71,isp,GR,AS3329 
46.198.133.72,46.198.133.111,business,GR,AS3329 
46.198.133.112,46.198.133.143,isp,GR,AS3329 
46.198.133.144,46.198.133.175,business,GR,AS3329 
46.198.133.176,46.198.133.183,isp,GR,AS3329 
46.198.133.184,46.198.133.191,business,GR,AS3329 
46.198.133.192,46.198.133.207,isp,GR,AS3329 
46.198.133.208,46.198.133.231,business,GR,AS3329 
46.198.133.232,46.198.134.15,isp,GR,AS3329 
46.198.134.16,46.198.134.39,business,GR,AS3329 
46.198.134.40,46.198.134.63,isp,GR,AS3329 
46.198.134.64,46.198.134.87,business,GR,AS3329 
46.198.134.88,46.198.134.95,isp,GR,AS3329 
46.198.134.96,46.198.134.103,business,GR,AS3329 
46.198.134.104,46.198.134.127,isp,GR,AS3329 
46.198.134.128,46.198.134.151,business,GR,AS3329 
46.198.134.152,46.198.134.159,isp,GR,AS3329 
46.198.134.160,46.198.134.167,business,GR,AS3329 
46.198.134.168,46.198.134.199,isp,GR,AS3329 
46.198.134.200,46.198.134.207,business,GR,AS3329 
46.198.134.208,46.198.134.231,isp,GR,AS3329 
46.198.134.232,46.198.134.239,business,GR,AS3329 
46.198.134.240,46.198.134.255,isp,GR,AS3329 
46.198.135.0,46.198.135.39,business,GR,AS3329 
46.198.135.40,46.198.135.63,isp,GR,AS3329 
46.198.135.64,46.198.135.87,business,GR,AS3329 
46.198.135.88,46.198.135.95,isp,GR,AS3329 
46.198.135.96,46.198.135.103,business,GR,AS3329 
46.198.135.104,46.198.135.119,isp,GR,AS3329 
46.198.135.120,46.198.135.135,business,GR,AS3329 
46.198.135.136,46.198.135.159,isp,GR,AS3329 
46.198.135.160,46.198.135.175,business,GR,AS3329 
46.198.135.176,46.198.135.183,isp,GR,AS3329 
46.198.135.184,46.198.135.207,business,GR,AS3329 
46.198.135.208,46.198.135.223,isp,GR,AS3329 
46.198.135.224,46.198.135.239,business,GR,AS3329 
46.198.135.240,46.198.135.247,isp,GR,AS3329 
46.198.135.248,46.198.135.255,business,GR,AS3329 
46.198.136.0,46.198.255.255,isp,GR,AS3329 
