167.248.0.0,167.248.127.255,isp,US,AS15108 
167.248.128.0,167.248.132.255,business,US,AS33650 
167.248.133.0,167.248.133.255,business,US,AS398324 
167.248.134.0,167.248.135.255,hosting,US,AS394646 
167.248.136.0,167.248.143.255,isp,US,AS53971 
167.248.144.0,167.248.159.255,isp,US,AS26479 
167.248.160.0,167.248.191.255,isp,CA,AS398721 
167.248.192.0,167.248.255.255,isp,US,AS30404 
