122.112.0.0,122.112.99.255,business,CN 
122.112.100.0,122.112.100.255,hosting,CN 
122.112.101.0,122.112.101.255,business,CN 
122.112.102.0,122.112.106.255,hosting,CN 
122.112.107.0,122.112.107.255,business,CN 
122.112.108.0,122.112.108.255,hosting,CN 
122.112.109.0,122.112.109.255,business,CN 
122.112.110.0,122.112.112.255,hosting,CN 
122.112.113.0,122.112.118.255,business,CN 
122.112.119.0,122.112.255.255,hosting,CN 
