95.111.0.0,95.111.127.255,isp,BG 
95.111.128.0,95.111.159.255,business,FR 
95.111.160.0,95.111.191.255,isp,NO 
95.111.192.0,95.111.207.255,hosting,SG 
95.111.208.0,95.111.211.255,hosting,SE 
95.111.212.0,95.111.215.255,hosting,US 
95.111.216.0,95.111.223.255,hosting,AU 
95.111.224.0,95.111.255.255,hosting,DE 
