58.250.145.2,58.250.145.73,business,CN 
58.250.145.74,58.250.145.91,isp,CN 
58.250.145.92,58.250.145.96,business,CN 
58.250.145.97,58.250.146.11,isp,CN 
58.250.146.12,58.250.146.16,business,CN 
58.250.146.17,58.250.147.36,isp,CN 
58.250.147.37,58.250.147.41,business,CN 
58.250.147.42,58.251.36.15,isp,CN 
