88.213.0.0,88.213.127.255,isp,SA,AS34397 
88.213.128.0,88.213.178.119,isp,CH,AS35518 
88.213.178.120,88.213.178.123,business,CH,AS35518 
88.213.178.124,88.213.191.255,isp,CH,AS35518 
88.213.192.0,88.213.193.255,isp,BG,AS13306 
88.213.194.0,88.213.195.255,isp,BG,AS16154 
88.213.196.0,88.213.196.255,isp,BG,AS13306 
88.213.197.0,88.213.199.255,isp,US,AS13306 
88.213.200.0,88.213.203.255,isp,BG,AS13306 
88.213.204.0,88.213.207.255,isp,BG,AS16154 
88.213.208.0,88.213.209.255,business,BG,AS212652 
88.213.210.0,88.213.211.255,isp,BG,AS61071 
88.213.212.0,88.213.212.255,business,BG,AS35448 
88.213.213.0,88.213.215.255,isp,BG,AS61071 
88.213.216.0,88.213.222.255,isp,BG,AS13306 
88.213.223.0,88.213.223.255,isp,US,AS13306 
88.213.224.0,88.213.255.255,hosting,FR,AS8399 
