177.20.0.0,177.20.159.255,government,BR 
177.20.160.0,177.20.166.207,isp,BR 
177.20.166.208,177.20.166.223,business,BR 
177.20.166.224,177.20.176.19,isp,BR 
177.20.176.20,177.20.176.23,business,BR 
177.20.176.24,177.20.176.219,isp,BR 
177.20.176.220,177.20.176.227,business,BR 
177.20.176.228,177.20.180.43,isp,BR 
177.20.180.44,177.20.180.47,business,BR 
177.20.180.48,177.20.180.191,isp,BR 
177.20.180.192,177.20.180.199,business,BR 
177.20.180.200,177.20.188.255,isp,BR 
177.20.189.0,177.20.189.7,business,BR 
177.20.189.8,177.20.191.255,isp,BR 
177.20.192.0,177.20.207.255,business,BR 
177.20.208.0,177.20.224.135,isp,BR 
177.20.224.136,177.20.224.139,business,BR 
177.20.224.140,177.20.224.255,isp,BR 
177.20.225.0,177.20.225.79,business,BR 
177.20.225.80,177.20.225.143,isp,BR 
177.20.225.144,177.20.225.159,business,BR 
177.20.225.160,177.20.225.239,isp,BR 
177.20.225.240,177.20.225.247,business,BR 
177.20.225.248,177.20.227.39,isp,BR 
177.20.227.40,177.20.227.63,business,BR 
177.20.227.64,177.20.227.95,isp,BR 
177.20.227.96,177.20.227.103,business,BR 
177.20.227.104,177.20.228.255,isp,BR 
177.20.229.0,177.20.230.15,business,BR 
177.20.230.16,177.20.231.255,isp,BR 
177.20.232.0,177.20.235.239,business,BR 
177.20.235.240,177.20.235.247,isp,BR 
177.20.235.248,177.20.239.255,business,BR 
177.20.240.0,177.20.246.255,isp,BR 
177.20.247.0,177.20.247.255,business,BR 
177.20.248.0,177.20.248.255,isp,BR 
177.20.249.0,177.20.249.127,business,BR 
177.20.249.128,177.20.254.223,isp,BR 
177.20.254.224,177.20.254.227,business,BR 
177.20.254.228,177.20.255.239,isp,BR 
177.20.255.240,177.20.255.247,business,BR 
177.20.255.248,177.21.32.7,isp,BR 
