203.13.0.0,203.13.15.255,government,AU 
203.13.16.0,203.13.16.255,business,AU 
203.13.17.0,203.13.17.255,hosting,AU 
203.13.18.0,203.13.18.255,isp,CN 
203.13.19.0,203.13.19.255,hosting,AU 
203.13.20.0,203.13.20.255,business,AU 
203.13.21.0,203.13.21.255,isp,AU 
203.13.22.0,203.13.23.255,business,AU 
203.13.24.0,203.13.24.255,isp,CN 
203.13.25.0,203.13.31.255,hosting,AU 
203.13.32.0,203.13.32.255,hosting,CY 
203.13.33.0,203.13.33.255,business,AU 
203.13.34.0,203.13.34.255,hosting,AU 
203.13.35.0,203.13.35.255,isp,AU 
203.13.36.0,203.13.36.255,business,AU 
203.13.37.0,203.13.37.255,isp,AU 
203.13.38.0,203.13.38.255,business,AU 
203.13.39.0,203.13.39.255,hosting,AU 
203.13.40.0,203.13.40.255,hosting,IN 
203.13.41.0,203.13.41.255,education,AU 
203.13.42.0,203.13.42.255,hosting,AU 
203.13.43.0,203.13.43.255,business,AU 
203.13.44.0,203.13.45.255,isp,CN 
203.13.46.0,203.13.67.255,hosting,AU 
203.13.68.0,203.13.71.255,isp,AU 
203.13.72.0,203.13.73.255,hosting,AU 
203.13.74.0,203.13.74.255,isp,AU 
203.13.75.0,203.13.75.255,hosting,AU 
203.13.76.0,203.13.77.255,business,AU 
203.13.78.0,203.13.79.255,hosting,AU 
203.13.80.0,203.13.87.255,hosting,HK 
203.13.88.0,203.13.89.255,isp,CN 
203.13.90.0,203.13.91.255,business,AU 
203.13.92.0,203.13.95.255,isp,CN 
203.13.96.0,203.13.143.255,isp,AU 
203.13.144.0,203.13.144.255,hosting,AU 
203.13.145.0,203.13.145.255,isp,CN 
203.13.146.0,203.13.160.255,hosting,AU 
203.13.161.0,203.13.161.255,education,AU 
203.13.162.0,203.13.163.255,isp,BD 
203.13.164.0,203.13.165.255,hosting,AU 
203.13.166.0,203.13.166.255,business,AU 
203.13.167.0,203.13.167.255,hosting,AU 
203.13.168.0,203.13.171.255,business,IN 
203.13.172.0,203.13.172.255,business,AU 
203.13.173.0,203.13.173.255,isp,CN 
203.13.174.0,203.13.174.255,isp,AU 
203.13.175.0,203.13.191.255,hosting,AU 
203.13.192.0,203.13.207.255,education,AU 
203.13.208.0,203.13.219.255,business,AU 
203.13.220.0,203.13.221.255,hosting,AU 
203.13.222.0,203.13.222.255,business,AU 
203.13.223.0,203.13.223.255,hosting,AU 
203.13.224.0,203.13.225.255,isp,CN 
203.13.226.0,203.13.226.255,hosting,AU 
203.13.227.0,203.13.227.255,isp,CN 
203.13.228.0,203.13.228.255,hosting,AU 
203.13.229.0,203.13.230.255,education,AU 
203.13.231.0,203.13.232.255,hosting,AU 
203.13.233.0,203.13.233.255,isp,CN 
203.13.234.0,203.13.235.255,hosting,AU 
203.13.236.0,203.13.236.255,isp,AU 
203.13.237.0,203.13.239.255,hosting,AU 
203.13.240.0,203.13.255.255,business,AU 
