203.134.0.0,203.134.191.255,isp,AU,AS9443 
203.134.192.0,203.134.223.255,business,IN,AS17917 
203.134.224.0,203.134.231.255,business,IN, 
203.134.232.0,203.134.239.255,isp,ID,AS18059 
203.134.240.0,203.134.247.255,business,CN,AS23724 
203.134.248.0,203.134.249.255,business,IN,AS58678 
203.134.250.0,203.134.251.255,hosting,NP,AS135337 
203.134.252.0,203.134.255.255,hosting,AU,AS1221 
