206.131.0.0,206.131.191.255,business,US, 
206.131.192.0,206.131.192.255,isp,HK,AS132204 
206.131.193.0,206.131.198.255,isp,SG,AS133748 
206.131.199.0,206.131.201.255,isp,SG,AS132204 
206.131.202.0,206.131.205.255,isp,SG,AS133748 
206.131.206.0,206.131.206.255,isp,PH,AS133748 
206.131.207.0,206.131.207.255,isp,SG,AS133748 
206.131.208.0,206.131.223.255,business,US,AS17339 
206.131.224.0,206.131.255.255,isp,CA,AS7794 
