206.254.0.0,206.254.37.255,education,US 
206.254.38.0,206.254.38.255,business,US 
206.254.39.0,206.254.131.255,education,US 
206.254.132.0,206.254.135.255,business,US 
206.254.136.0,206.254.146.255,education,US 
206.254.147.0,206.254.147.255,business,US 
206.254.148.0,206.254.151.255,education,US 
206.254.152.0,206.254.159.255,business,US 
206.254.160.0,206.254.236.255,education,US 
206.254.237.0,206.254.237.255,business,US 
206.254.238.0,206.254.255.255,education,US 
