49.249.0.0,49.249.191.255,isp,IN,AS45820 
49.249.192.0,49.249.223.255,isp,IN,AS17762 
49.249.224.0,49.249.224.255,isp,IN,AS45820 
49.249.225.0,49.249.225.255,isp,IN,AS58693 
49.249.226.0,49.249.226.255,isp,IN, 
49.249.227.0,49.249.229.255,isp,IN,AS58693 
49.249.230.0,49.249.230.255,isp,IN, 
49.249.231.0,49.249.255.255,isp,IN,AS45820 
