216.223.0.0,216.223.0.15,hosting,US 
216.223.0.16,216.223.0.39,business,US 
216.223.0.40,216.223.0.63,hosting,US 
216.223.0.64,216.223.0.127,business,US 
216.223.0.128,216.223.0.135,hosting,US 
216.223.0.136,216.223.0.143,business,US 
216.223.0.144,216.223.0.159,hosting,US 
216.223.0.160,216.223.0.255,business,US 
216.223.1.0,216.223.1.255,hosting,US 
216.223.2.0,216.223.2.255,business,US 
216.223.3.0,216.223.7.255,hosting,US 
216.223.8.0,216.223.11.255,business,US 
216.223.12.0,216.223.32.255,hosting,US 
216.223.33.0,216.223.33.255,business,US 
216.223.34.0,216.223.45.239,hosting,US 
216.223.45.240,216.223.45.247,business,US 
216.223.45.248,216.223.45.255,hosting,US 
216.223.46.0,216.223.46.255,business,US 
216.223.47.0,216.223.47.159,hosting,US 
216.223.47.160,216.223.47.175,business,US 
216.223.47.176,216.223.48.215,hosting,US 
216.223.48.216,216.223.48.223,business,US 
216.223.48.224,216.223.50.159,hosting,US 
216.223.50.160,216.223.50.191,business,US 
216.223.50.192,216.223.51.255,hosting,US 
216.223.52.0,216.223.55.255,business,US 
216.223.56.0,216.223.62.239,hosting,US 
216.223.62.240,216.223.62.255,hosting,GB 
216.223.63.0,216.223.63.95,hosting,US 
216.223.63.96,216.223.63.127,business,US 
216.223.63.128,216.223.63.255,hosting,US 
216.223.64.0,216.223.72.255,isp,CA 
216.223.73.0,216.223.73.255,business,CA 
216.223.74.0,216.223.75.255,isp,CA 
216.223.76.0,216.223.76.255,business,CA 
216.223.77.0,216.223.79.95,isp,CA 
216.223.79.96,216.223.79.103,business,CA 
216.223.79.104,216.223.113.7,isp,CA 
216.223.113.8,216.223.113.15,business,CA 
216.223.113.16,216.223.113.255,isp,CA 
216.223.114.0,216.223.114.15,business,CA 
216.223.114.16,216.223.127.255,isp,CA 
216.223.128.0,216.223.129.4,hosting,CA 
216.223.129.5,216.223.129.6,business,CA 
216.223.129.7,216.223.129.7,hosting,CA 
216.223.129.8,216.223.129.9,business,CA 
216.223.129.10,216.223.129.10,hosting,CA 
216.223.129.11,216.223.129.13,business,CA 
216.223.129.14,216.223.129.14,hosting,CA 
216.223.129.15,216.223.129.16,business,CA 
