216.139.0.0,216.139.26.255,isp,US,AS4307 
216.139.171.32,216.139.171.47,business,US,AS22351 
216.139.171.48,216.139.171.55,business,PG,AS22351 
216.139.171.56,216.139.171.151,business,US,AS22351 
216.139.171.152,216.139.171.159,business,NL,AS22351 
216.139.171.160,216.139.171.231,business,US,AS22351 
216.139.171.232,216.139.171.239,business,NL,AS22351 
216.139.171.240,216.139.172.31,business,US,AS22351 
216.139.172.32,216.139.172.39,isp,NG,AS22351 
216.139.172.40,216.139.172.47,business,US,AS22351 
216.139.172.48,216.139.172.55,business,ZA,AS22351 
216.139.172.56,216.139.172.79,business,US,AS22351 
216.139.172.80,216.139.172.87,business,ZA,AS22351 
216.139.172.88,216.139.172.95,isp,US,AS22351 
216.139.172.96,216.139.172.127,isp,GQ,AS22351 
216.139.172.128,216.139.172.223,business,US,AS22351 
216.139.172.224,216.139.172.239,business,NG,AS22351 
216.139.172.240,216.139.172.247,business,US,AS22351 
216.139.172.248,216.139.172.255,business,ZA,AS22351 
216.139.173.0,216.139.173.95,business,US,AS22351 
216.139.173.96,216.139.173.119,business,NG,AS22351 
216.139.173.120,216.139.173.143,business,US,AS22351 
216.139.173.144,216.139.173.159,business,ZA,AS22351 
216.139.173.160,216.139.176.31,business,US,AS22351 
216.139.176.32,216.139.176.39,business,ZA,AS22351 
216.139.176.40,216.139.176.47,business,US,AS22351 
216.139.176.48,216.139.176.55,business,ZA,AS22351 
216.139.176.56,216.139.176.71,business,US,AS22351 
216.139.176.72,216.139.176.79,business,GH,AS22351 
216.139.176.80,216.139.176.87,business,NG,AS22351 
216.139.176.88,216.139.176.103,business,ZA,AS22351 
216.139.176.104,216.139.176.111,isp,NG,AS22351 
216.139.176.112,216.139.176.119,business,US,AS22351 
216.139.176.120,216.139.176.143,business,ZA,AS22351 
216.139.176.144,216.139.176.151,isp,NG,AS22351 
216.139.176.152,216.139.176.159,business,ZA,AS22351 
216.139.176.160,216.139.176.175,business,NG,AS22351 
216.139.176.176,216.139.176.183,business,ZA,AS22351 
216.139.176.184,216.139.179.63,business,US,AS22351 
216.139.179.64,216.139.179.95,business,ZA,AS22351 
216.139.179.96,216.139.179.119,business,US,AS22351 
216.139.179.120,216.139.179.127,isp,HN,AS22351 
216.139.179.128,216.139.179.255,isp,US,AS22351 
216.139.180.0,216.139.181.23,business,US,AS22351 
216.139.181.24,216.139.181.31,isp,NG,AS22351 
216.139.181.32,216.139.181.127,business,US,AS22351 
216.139.181.128,216.139.181.255,isp,NG,AS22351 
216.139.182.0,216.139.183.7,business,US,AS22351 
216.139.183.8,216.139.183.15,business,NL,AS22351 
216.139.183.16,216.139.183.63,business,US,AS22351 
216.139.183.64,216.139.183.79,isp,NR,AS22351 
216.139.183.80,216.139.183.87,business,CN,AS22351 
216.139.183.88,216.139.183.127,business,US,AS22351 
216.139.183.128,216.139.183.143,isp,CH,AS22351 
216.139.183.144,216.139.183.191,business,US,AS22351 
216.139.183.192,216.139.183.199,business,ID,AS22351 
216.139.183.200,216.139.184.47,business,US,AS22351 
216.139.184.48,216.139.184.55,business,ID,AS22351 
216.139.184.56,216.139.184.175,business,US,AS22351 
216.139.184.176,216.139.184.183,business,ID,AS22351 
216.139.184.184,216.139.184.191,business,US,AS22351 
216.139.184.192,216.139.184.223,business,ID,AS22351 
216.139.184.224,216.139.185.7,business,US,AS22351 
216.139.185.8,216.139.185.15,business,NG,AS22351 
216.139.185.16,216.139.185.31,business,US,AS22351 
216.139.185.32,216.139.185.79,business,ZA,AS22351 
216.139.185.80,216.139.186.255,business,US,AS22351 
216.139.187.0,216.139.187.255,business,HT,AS22351 
216.139.188.0,216.139.188.191,business,US,AS22351 
216.139.188.192,216.139.188.223,business,TT,AS22351 
216.139.188.224,216.139.189.47,business,US,AS22351 
216.139.189.48,216.139.189.55,isp,US,AS22351 
216.139.189.56,216.139.189.63,business,US,AS22351 
216.139.189.64,216.139.189.127,business,GB,AS22351 
216.139.189.128,216.139.191.255,business,US,AS22351 
216.139.192.0,216.139.193.255,isp,US,AS16724 
216.139.194.0,216.139.194.31,business,US,AS16724 
216.139.194.32,216.139.201.143,isp,US,AS16724 
216.139.201.144,216.139.202.31,business,US,AS16724 
216.139.202.32,216.139.202.63,isp,US,AS16724 
216.139.202.64,216.139.202.95,isp,,AS16724 
216.139.202.96,216.139.203.255,isp,US,AS16724 
216.139.204.0,216.139.204.255,isp,US, 
216.139.205.0,216.139.205.95,isp,US,AS16724 
216.139.205.96,216.139.205.103,business,US,AS16724 
216.139.205.104,216.139.205.255,isp,US,AS16724 
216.139.206.0,216.139.206.255,isp,US, 
216.139.207.0,216.139.207.255,isp,US,AS16724 
216.139.208.0,216.139.208.79,hosting,US,AS32400 
216.139.208.80,216.139.208.87,education,US,AS32400 
216.139.208.88,216.139.208.95,business,US,AS32400 
216.139.208.96,216.139.255.255,hosting,US,AS32400 
