216.236.0.0,216.236.7.255,business,US,AS7029 
216.236.8.0,216.236.28.255,isp,US,AS7029 
216.236.29.0,216.236.29.255,business,US,AS7029 
216.236.30.0,216.236.31.255,isp,US,AS7029 
216.236.32.0,216.236.33.255,business,US,AS7029 
216.236.34.0,216.236.50.255,isp,US,AS7029 
216.236.51.0,216.236.51.255,business,US,AS7029 
216.236.52.0,216.236.59.255,isp,US,AS7029 
216.236.60.0,216.236.60.255,business,US,AS7029 
216.236.61.0,216.236.68.255,isp,US,AS7029 
216.236.69.0,216.236.73.255,business,US,AS7029 
216.236.74.0,216.236.74.255,isp,US,AS7029 
216.236.75.0,216.236.95.255,business,US,AS7029 
216.236.96.0,216.236.126.255,isp,US,AS25625 
216.236.127.0,216.236.127.255,isp,US,AS15035 
216.236.128.0,216.236.128.255,isp,US,AS19082 
216.236.129.0,216.236.129.15,business,US,AS19082 
216.236.129.16,216.236.129.23,isp,US,AS19082 
216.236.129.24,216.236.129.39,business,US,AS19082 
216.236.129.40,216.236.129.47,isp,US,AS19082 
216.236.129.48,216.236.129.55,business,US,AS19082 
216.236.129.56,216.236.129.63,isp,US,AS19082 
216.236.129.64,216.236.129.87,business,US,AS19082 
216.236.129.88,216.236.129.95,isp,US,AS19082 
216.236.129.96,216.236.129.103,business,US,AS19082 
216.236.129.104,216.236.129.127,isp,US,AS19082 
216.236.129.128,216.236.129.135,business,US,AS19082 
216.236.129.136,216.236.129.159,isp,US,AS19082 
216.236.129.160,216.236.129.167,business,US,AS19082 
216.236.129.168,216.236.129.175,isp,US,AS19082 
216.236.129.176,216.236.129.183,business,US,AS19082 
216.236.129.184,216.236.129.191,isp,US,AS19082 
216.236.129.192,216.236.129.247,business,US,AS19082 
216.236.129.248,216.236.130.47,isp,US,AS19082 
216.236.130.48,216.236.130.55,business,US,AS19082 
216.236.130.56,216.236.130.103,isp,US,AS19082 
216.236.130.104,216.236.130.119,business,US,AS19082 
216.236.130.120,216.236.130.159,isp,US,AS19082 
216.236.130.160,216.236.130.175,business,US,AS19082 
216.236.130.176,216.236.130.239,isp,US,AS19082 
216.236.130.240,216.236.130.247,business,US,AS19082 
216.236.130.248,216.236.130.255,isp,US,AS19082 
216.236.131.0,216.236.131.7,business,US,AS19082 
216.236.131.8,216.236.131.31,isp,US,AS19082 
216.236.131.32,216.236.131.55,business,US,AS19082 
216.236.131.56,216.236.131.95,isp,US,AS19082 
216.236.131.96,216.236.131.111,business,US,AS19082 
216.236.131.112,216.236.131.127,isp,US,AS19082 
216.236.131.128,216.236.131.143,business,US,AS19082 
216.236.131.144,216.236.131.159,isp,US,AS19082 
216.236.131.160,216.236.131.183,business,US,AS19082 
216.236.131.184,216.236.131.239,isp,US,AS19082 
216.236.131.240,216.236.131.247,business,US,AS19082 
216.236.131.248,216.236.132.47,isp,US,AS19082 
216.236.132.48,216.236.132.55,business,US,AS19082 
216.236.132.56,216.236.132.79,isp,US,AS19082 
216.236.132.80,216.236.132.87,business,US,AS19082 
216.236.132.88,216.236.132.111,isp,US,AS19082 
216.236.132.112,216.236.132.119,business,US,AS19082 
216.236.132.120,216.236.132.175,isp,US,AS19082 
216.236.132.176,216.236.132.183,business,US,AS19082 
216.236.132.184,216.236.133.47,isp,US,AS19082 
216.236.133.48,216.236.133.55,business,US,AS19082 
216.236.133.56,216.236.133.103,isp,US,AS19082 
216.236.133.104,216.236.133.119,business,US,AS19082 
216.236.133.120,216.236.133.159,isp,US,AS19082 
216.236.133.160,216.236.133.167,business,US,AS19082 
216.236.133.168,216.236.133.175,isp,US,AS19082 
216.236.133.176,216.236.133.183,business,US,AS19082 
216.236.133.184,216.236.133.191,isp,US,AS19082 
216.236.133.192,216.236.133.215,business,US,AS19082 
216.236.133.216,216.236.133.223,isp,US,AS19082 
216.236.133.224,216.236.133.255,business,US,AS19082 
216.236.134.0,216.236.134.31,isp,US,AS19082 
216.236.134.32,216.236.134.63,business,US,AS19082 
216.236.134.64,216.236.134.127,isp,US,AS19082 
216.236.134.128,216.236.134.135,business,US,AS19082 
216.236.134.136,216.236.134.143,isp,US,AS19082 
216.236.134.144,216.236.134.175,business,US,AS19082 
