216.141.81.0,216.141.81.255,business,US,AS30622 
216.141.82.0,216.141.85.95,business,US,AS3356 
216.141.85.96,216.141.85.127,isp,US,AS3356 
216.141.85.128,216.141.85.255,business,US,AS3356 
216.141.86.0,216.141.89.255,isp,US,AS3356 
216.141.90.0,216.141.90.127,business,US,AS3356 
216.141.90.128,216.141.90.239,isp,US,AS3356 
216.141.90.240,216.141.90.247,business,US,AS3356 
216.141.90.248,216.141.90.255,isp,US,AS3356 
216.141.91.0,216.141.91.127,business,US,AS3356 
216.141.91.128,216.141.93.255,isp,US,AS3356 
216.141.94.0,216.141.94.127,business,US,AS3356 
216.141.94.128,216.141.94.191,isp,US,AS3356 
216.141.94.192,216.141.95.63,business,US,AS3356 
216.141.95.64,216.141.95.159,isp,US,AS3356 
216.141.95.160,216.141.95.191,business,US,AS3356 
216.141.95.192,216.141.96.31,isp,US,AS3356 
216.141.96.32,216.141.96.47,business,US,AS3356 
216.141.96.48,216.141.96.55,isp,US,AS3356 
216.141.96.56,216.141.96.63,business,US,AS3356 
216.141.96.64,216.141.96.191,isp,US,AS3356 
216.141.96.192,216.141.96.255,business,US,AS3356 
216.141.97.0,216.141.98.255,isp,US,AS3356 
216.141.99.0,216.141.99.127,business,US,AS3356 
216.141.99.128,216.141.100.95,isp,US,AS3356 
216.141.100.96,216.141.100.127,business,US,AS3356 
216.141.100.128,216.141.104.127,isp,US,AS3356 
216.141.104.128,216.141.104.191,business,US,AS3356 
216.141.104.192,216.141.104.223,isp,US,AS3356 
216.141.104.224,216.141.104.255,business,US,AS3356 
216.141.105.0,216.141.105.7,isp,US,AS3356 
216.141.105.8,216.141.105.31,business,US,AS3356 
216.141.105.32,216.141.105.47,isp,US,AS3356 
216.141.105.48,216.141.105.127,business,US,AS3356 
216.141.105.128,216.141.106.63,isp,US,AS3356 
216.141.106.64,216.141.106.127,business,US,AS3356 
216.141.106.128,216.141.106.255,isp,US,AS3356 
216.141.107.0,216.141.107.255,business,US,AS3356 
216.141.108.0,216.141.108.127,isp,US,AS3356 
216.141.108.128,216.141.108.191,business,US,AS3356 
216.141.108.192,216.141.108.207,isp,US,AS3356 
216.141.108.208,216.141.108.223,business,US,AS3356 
216.141.108.224,216.141.109.255,isp,US,AS3356 
216.141.110.0,216.141.110.255,business,US,AS3356 
216.141.111.0,216.141.111.143,isp,US,AS3356 
216.141.111.144,216.141.111.151,business,US,AS3356 
216.141.111.152,216.141.111.167,isp,US,AS3356 
216.141.111.168,216.141.111.175,business,US,AS3356 
216.141.111.176,216.141.111.191,isp,US,AS3356 
216.141.111.192,216.141.112.255,business,US,AS3356 
216.141.113.0,216.141.113.15,isp,US,AS3356 
216.141.113.16,216.141.113.31,business,US,AS3356 
216.141.113.32,216.141.113.47,isp,US,AS3356 
216.141.113.48,216.141.113.63,business,US,AS3356 
216.141.113.64,216.141.113.119,isp,US,AS3356 
216.141.113.120,216.141.113.159,business,US,AS3356 
216.141.113.160,216.141.113.239,isp,US,AS3356 
