3.248.0.0,3.248.186.71,hosting,IE,AS16509 
3.248.186.72,3.248.186.79,hosting,US,AS16509 
3.248.186.80,3.248.186.95,hosting,IE,AS16509 
3.248.186.96,3.248.186.127,hosting,US,AS16509 
3.248.186.128,3.248.216.63,hosting,IE,AS16509 
3.248.216.64,3.248.216.71,hosting,US,AS16509 
3.248.216.72,3.248.216.79,hosting,IE,AS16509 
3.248.216.80,3.248.216.95,hosting,GB,AS16509 
3.248.216.96,3.248.216.127,hosting,IE,AS16509 
3.248.216.128,3.248.216.191,hosting,US,AS16509 
3.248.216.192,3.248.235.31,hosting,IE,AS16509 
3.248.235.32,3.248.235.159,hosting,US,AS16509 
3.248.235.160,3.248.242.255,hosting,IE,AS16509 
3.248.243.0,3.248.243.31,hosting,US,AS16509 
3.248.243.32,3.248.243.127,hosting,IE,AS16509 
3.248.243.128,3.248.243.159,hosting,US,AS16509 
3.248.243.160,3.251.61.191,hosting,IE,AS16509 
