37.252.0.0,37.252.1.255,hosting,RU,AS12722 
37.252.202.96,37.252.202.127,business,IT,AS7155 
37.252.202.128,37.252.202.191,business,PT,AS7155 
37.252.202.192,37.252.202.255,business,FR,AS7155 
37.252.203.0,37.252.203.255,business,MA,AS7155 
37.252.204.0,37.252.207.255,business,FR,AS7155 
37.252.208.0,37.252.209.255,business,DE, 
37.252.210.0,37.252.211.255,hosting,NO,AS44654 
37.252.212.0,37.252.213.255,hosting,US,AS44654 
37.252.214.0,37.252.214.255,business,JP, 
37.252.215.0,37.252.215.255,hosting,NO,AS44654 
37.252.216.0,37.252.219.255,business,AM, 
37.252.220.0,37.252.220.255,business,ES,AS211262 
37.252.221.0,37.252.221.255,isp,AL,AS211210 
37.252.222.0,37.252.222.255,education,JO,AS211260 
37.252.223.0,37.252.223.255,business,DE, 
37.252.224.0,37.252.224.1,hosting,AT,AS42473 
37.252.224.2,37.252.224.5,hosting,SI,AS42473 
37.252.224.6,37.252.224.7,hosting,AT,AS42473 
37.252.224.8,37.252.224.15,hosting,SI,AS42473 
37.252.224.16,37.252.224.23,hosting,AT,AS42473 
37.252.224.24,37.252.224.31,hosting,SI,AS42473 
37.252.224.32,37.252.224.47,hosting,AT,AS42473 
37.252.224.48,37.252.224.55,hosting,SI,AS42473 
37.252.224.56,37.252.224.63,hosting,AT,AS42473 
37.252.224.64,37.252.224.95,hosting,SI,AS42473 
37.252.224.96,37.252.224.131,hosting,AT,AS42473 
37.252.224.132,37.252.224.135,hosting,SI,AS42473 
37.252.224.136,37.252.224.191,hosting,AT,AS42473 
37.252.224.192,37.252.224.223,hosting,SI,AS42473 
37.252.224.224,37.252.224.239,hosting,AT,AS42473 
37.252.224.240,37.252.224.255,hosting,SI,AS42473 
37.252.225.0,37.252.225.17,hosting,FR,AS42473 
37.252.225.18,37.252.225.19,hosting,AT,AS42473 
37.252.225.20,37.252.225.31,hosting,FR,AS42473 
37.252.225.32,37.252.225.33,hosting,AT,AS42473 
37.252.225.34,37.252.225.35,hosting,FR,AS42473 
37.252.225.36,37.252.225.39,hosting,AT,AS42473 
37.252.225.40,37.252.225.55,hosting,FR,AS42473 
37.252.225.56,37.252.225.63,hosting,AT,AS42473 
37.252.225.64,37.252.225.71,hosting,FR,AS42473 
37.252.225.72,37.252.225.77,hosting,AT,AS42473 
37.252.225.78,37.252.225.79,hosting,FR,AS42473 
37.252.225.80,37.252.225.87,hosting,AT,AS42473 
37.252.225.88,37.252.225.111,hosting,FR,AS42473 
37.252.225.112,37.252.225.127,hosting,AT,AS42473 
37.252.225.128,37.252.225.183,hosting,FR,AS42473 
37.252.225.184,37.252.225.191,hosting,AT,AS42473 
37.252.225.192,37.252.225.255,hosting,FR,AS42473 
37.252.226.0,37.252.226.127,hosting,CA,AS42473 
37.252.226.128,37.252.227.7,hosting,AT,AS42473 
37.252.227.8,37.252.227.23,hosting,DE,AS42473 
37.252.227.24,37.252.227.31,hosting,AT,AS42473 
37.252.227.32,37.252.227.55,hosting,DE,AS42473 
37.252.227.56,37.252.227.63,hosting,AT,AS42473 
37.252.227.64,37.252.227.67,hosting,DE,AS42473 
37.252.227.68,37.252.227.87,hosting,AT,AS42473 
37.252.227.88,37.252.227.95,hosting,DE,AS42473 
37.252.227.96,37.252.227.99,hosting,AT,AS42473 
37.252.227.100,37.252.227.103,hosting,DE,AS42473 
37.252.227.104,37.252.227.119,hosting,AT,AS42473 
37.252.227.120,37.252.227.121,hosting,DE,AS42473 
37.252.227.122,37.252.227.159,hosting,AT,AS42473 
37.252.227.160,37.252.227.223,hosting,DE,AS42473 
37.252.227.224,37.252.227.239,hosting,AT,AS42473 
37.252.227.240,37.252.227.255,hosting,DE,AS42473 
37.252.228.0,37.252.228.15,hosting,JP,AS42473 
37.252.228.16,37.252.228.55,hosting,AT,AS42473 
37.252.228.56,37.252.228.59,hosting,JP,AS42473 
37.252.228.60,37.252.228.63,hosting,AT,AS42473 
37.252.228.64,37.252.228.103,hosting,JP,AS42473 
37.252.228.104,37.252.228.111,hosting,AT,AS42473 
37.252.228.112,37.252.228.127,hosting,JP,AS42473 
37.252.228.128,37.252.228.191,hosting,AT,AS42473 
37.252.228.192,37.252.228.231,hosting,JP,AS42473 
37.252.228.232,37.252.228.239,hosting,AT,AS42473 
37.252.228.240,37.252.229.23,hosting,JP,AS42473 
37.252.229.24,37.252.229.25,hosting,AT,AS42473 
37.252.229.26,37.252.229.47,hosting,JP,AS42473 
37.252.229.48,37.252.229.49,hosting,AT,AS42473 
37.252.229.50,37.252.229.95,hosting,JP,AS42473 
37.252.229.96,37.252.229.99,hosting,AT,AS42473 
37.252.229.100,37.252.229.119,hosting,JP,AS42473 
37.252.229.120,37.252.229.155,hosting,AT,AS42473 
37.252.229.156,37.252.229.239,hosting,JP,AS42473 
37.252.229.240,37.252.229.255,hosting,AT,AS42473 
37.252.230.0,37.252.230.55,hosting,GB,AS42473 
37.252.230.56,37.252.230.71,hosting,AT,AS42473 
37.252.230.72,37.252.230.75,hosting,GB,AS42473 
37.252.230.76,37.252.230.87,hosting,AT,AS42473 
37.252.230.88,37.252.230.129,hosting,GB,AS42473 
37.252.230.130,37.252.230.143,hosting,AT,AS42473 
37.252.230.144,37.252.230.157,hosting,GB,AS42473 
37.252.230.158,37.252.230.159,hosting,AT,AS42473 
37.252.230.160,37.252.230.255,hosting,GB,AS42473 
37.252.231.0,37.252.231.7,hosting,AT,AS42473 
37.252.231.8,37.252.231.21,hosting,IE,AS42473 
37.252.231.22,37.252.231.23,hosting,AT,AS42473 
37.252.231.24,37.252.231.27,hosting,IE,AS42473 
37.252.231.28,37.252.231.31,hosting,AT,AS42473 
37.252.231.32,37.252.231.67,hosting,IE,AS42473 
37.252.231.68,37.252.231.71,hosting,AT,AS42473 
37.252.231.72,37.252.231.79,hosting,IE,AS42473 
37.252.231.80,37.252.231.87,hosting,AT,AS42473 
37.252.231.88,37.252.231.95,hosting,IE,AS42473 
37.252.231.96,37.252.231.103,hosting,AT,AS42473 
37.252.231.104,37.252.231.107,hosting,IE,AS42473 
37.252.231.108,37.252.231.127,hosting,AT,AS42473 
37.252.231.128,37.252.231.163,hosting,IE,AS42473 
37.252.231.164,37.252.231.165,hosting,AT,AS42473 
37.252.231.166,37.252.231.175,hosting,IE,AS42473 
37.252.231.176,37.252.231.191,hosting,AT,AS42473 
37.252.231.192,37.252.231.223,hosting,IE,AS42473 
37.252.231.224,37.252.231.239,hosting,AT,AS42473 
37.252.231.240,37.252.231.255,hosting,IE,AS42473 
37.252.232.0,37.252.232.27,hosting,GB,AS42473 
37.252.232.28,37.252.232.39,hosting,AT,AS42473 
37.252.232.40,37.252.232.43,hosting,GB,AS42473 
37.252.232.44,37.252.232.63,hosting,AT,AS42473 
37.252.232.64,37.252.232.79,hosting,GB,AS42473 
37.252.232.80,37.252.232.87,hosting,AT,AS42473 
37.252.232.88,37.252.232.91,hosting,GB,AS42473 
37.252.232.92,37.252.232.95,hosting,AT,AS42473 
37.252.232.96,37.252.232.127,hosting,GB,AS42473 
37.252.232.128,37.252.232.143,hosting,AT,AS42473 
37.252.232.144,37.252.232.147,hosting,GB,AS42473 
37.252.232.148,37.252.232.159,hosting,AT,AS42473 
37.252.232.160,37.252.232.161,hosting,GB,AS42473 
37.252.232.162,37.252.232.191,hosting,AT,AS42473 
37.252.232.192,37.252.232.223,hosting,GB,AS42473 
37.252.232.224,37.252.232.239,hosting,AT,AS42473 
37.252.232.240,37.252.232.255,hosting,GB,AS42473 
37.252.233.0,37.252.233.255,hosting,AT,AS42473 
37.252.234.0,37.252.234.255,hosting,GR,AS42473 
37.252.235.0,37.252.236.255,hosting,AT,AS42473 
37.252.237.0,37.252.237.255,business,AT,AS42473 
37.252.238.0,37.252.238.19,hosting,BR,AS42473 
37.252.238.20,37.252.238.23,hosting,AT,AS42473 
37.252.238.24,37.252.238.25,hosting,BR,AS42473 
37.252.238.26,37.252.238.31,hosting,AT,AS42473 
37.252.238.32,37.252.238.43,hosting,BR,AS42473 
37.252.238.44,37.252.238.47,hosting,AT,AS42473 
37.252.238.48,37.252.238.51,hosting,BR,AS42473 
37.252.238.52,37.252.238.55,hosting,AT,AS42473 
37.252.238.56,37.252.238.63,hosting,BR,AS42473 
37.252.238.64,37.252.238.79,hosting,AT,AS42473 
37.252.238.80,37.252.238.91,hosting,BR,AS42473 
37.252.238.92,37.252.238.95,hosting,AT,AS42473 
37.252.238.96,37.252.238.103,hosting,BR,AS42473 
37.252.238.104,37.252.238.207,hosting,AT,AS42473 
37.252.238.208,37.252.239.23,hosting,BR,AS42473 
37.252.239.24,37.252.239.31,hosting,AT,AS42473 
37.252.239.32,37.252.239.35,hosting,BR,AS42473 
37.252.239.36,37.252.239.37,hosting,AT,AS42473 
37.252.239.38,37.252.239.51,hosting,BR,AS42473 
37.252.239.52,37.252.239.71,hosting,AT,AS42473 
37.252.239.72,37.252.239.159,hosting,BR,AS42473 
37.252.239.160,37.252.239.255,hosting,AT,AS42473 
37.252.240.0,37.252.240.23,hosting,AU,AS42473 
37.252.240.24,37.252.240.31,hosting,AT,AS42473 
37.252.240.32,37.252.240.35,hosting,AU,AS42473 
37.252.240.36,37.252.240.47,hosting,AT,AS42473 
37.252.240.48,37.252.240.87,hosting,AU,AS42473 
37.252.240.88,37.252.240.95,hosting,AT,AS42473 
37.252.240.96,37.252.240.111,hosting,AU,AS42473 
37.252.240.112,37.252.240.127,hosting,AT,AS42473 
37.252.240.128,37.252.240.165,hosting,AU,AS42473 
37.252.240.166,37.252.240.171,hosting,AT,AS42473 
37.252.240.172,37.252.240.175,hosting,AU,AS42473 
37.252.240.176,37.252.240.183,hosting,AT,AS42473 
37.252.240.184,37.252.240.191,hosting,AU,AS42473 
37.252.240.192,37.252.240.223,hosting,AT,AS42473 
37.252.240.224,37.252.240.255,hosting,AU,AS42473 
37.252.241.0,37.252.242.255,hosting,AT,AS42473 
37.252.243.0,37.252.243.7,hosting,TW,AS42473 
37.252.243.8,37.252.243.15,hosting,AT,AS42473 
37.252.243.16,37.252.243.25,hosting,TW,AS42473 
37.252.243.26,37.252.243.27,hosting,AT,AS42473 
37.252.243.28,37.252.243.35,hosting,TW,AS42473 
37.252.243.36,37.252.243.37,hosting,AT,AS42473 
37.252.243.38,37.252.243.39,hosting,TW,AS42473 
37.252.243.40,37.252.243.47,hosting,AT,AS42473 
37.252.243.48,37.252.243.63,hosting,TW,AS42473 
37.252.243.64,37.252.243.79,hosting,AT,AS42473 
37.252.243.80,37.252.243.95,hosting,TW,AS42473 
37.252.243.96,37.252.243.135,hosting,AT,AS42473 
37.252.243.136,37.252.243.143,hosting,TW,AS42473 
37.252.243.144,37.252.243.159,hosting,AT,AS42473 
37.252.243.160,37.252.243.191,hosting,TW,AS42473 
37.252.243.192,37.252.243.239,hosting,AT,AS42473 
37.252.243.240,37.252.243.255,hosting,TW,AS42473 
37.252.244.0,37.252.244.15,hosting,AT,AS42473 
37.252.244.16,37.252.244.27,hosting,KR,AS42473 
37.252.244.28,37.252.244.39,hosting,AT,AS42473 
37.252.244.40,37.252.244.47,hosting,KR,AS42473 
37.252.244.48,37.252.244.55,hosting,AT,AS42473 
37.252.244.56,37.252.244.63,hosting,KR,AS42473 
37.252.244.64,37.252.244.75,hosting,AT,AS42473 
37.252.244.76,37.252.244.79,hosting,KR,AS42473 
37.252.244.80,37.252.244.127,hosting,AT,AS42473 
37.252.244.128,37.252.244.175,hosting,KR,AS42473 
37.252.244.176,37.252.244.191,hosting,AT,AS42473 
37.252.244.192,37.252.244.223,hosting,KR,AS42473 
37.252.244.224,37.252.244.239,hosting,AT,AS42473 
37.252.244.240,37.252.244.255,hosting,KR,AS42473 
37.252.245.0,37.252.245.31,hosting,AE,AS42473 
37.252.245.32,37.252.245.39,hosting,AT,AS42473 
37.252.245.40,37.252.245.41,hosting,AE,AS42473 
37.252.245.42,37.252.245.43,hosting,AT,AS42473 
37.252.245.44,37.252.245.47,hosting,AE,AS42473 
37.252.245.48,37.252.245.71,hosting,AT,AS42473 
37.252.245.72,37.252.245.243,hosting,AE,AS42473 
37.252.245.244,37.252.245.247,hosting,AT,AS42473 
37.252.245.248,37.252.245.255,hosting,AE,AS42473 
37.252.246.0,37.252.246.15,hosting,SK,AS42473 
37.252.246.16,37.252.246.35,hosting,AT,AS42473 
37.252.246.36,37.252.246.39,hosting,SK,AS42473 
37.252.246.40,37.252.246.47,hosting,AT,AS42473 
37.252.246.48,37.252.246.63,hosting,SK,AS42473 
37.252.246.64,37.252.246.75,hosting,AT,AS42473 
37.252.246.76,37.252.246.87,hosting,SK,AS42473 
37.252.246.88,37.252.246.95,hosting,AT,AS42473 
37.252.246.96,37.252.246.127,hosting,SK,AS42473 
37.252.246.128,37.252.246.191,hosting,AT,AS42473 
37.252.246.192,37.252.246.223,hosting,SK,AS42473 
37.252.246.224,37.252.246.255,hosting,AT,AS42473 
37.252.247.0,37.252.247.15,hosting,BG,AS42473 
37.252.247.16,37.252.247.23,hosting,AT,AS42473 
37.252.247.24,37.252.247.33,hosting,BG,AS42473 
37.252.247.34,37.252.247.35,hosting,AT,AS42473 
37.252.247.36,37.252.247.47,hosting,BG,AS42473 
37.252.247.48,37.252.247.87,hosting,AT,AS42473 
37.252.247.88,37.252.247.135,hosting,BG,AS42473 
37.252.247.136,37.252.247.191,hosting,AT,AS42473 
37.252.247.192,37.252.247.223,hosting,BG,AS42473 
37.252.247.224,37.252.247.239,hosting,AT,AS42473 
37.252.247.240,37.252.247.255,hosting,BG,AS42473 
37.252.248.0,37.252.248.79,hosting,DE,AS42473 
37.252.248.80,37.252.248.87,hosting,PT,AS42473 
37.252.248.88,37.252.248.95,hosting,AT,AS42473 
37.252.248.96,37.252.248.255,hosting,DE,AS42473 
37.252.249.0,37.252.249.39,hosting,HK,AS42473 
37.252.249.40,37.252.249.43,hosting,AT,AS42473 
37.252.249.44,37.252.249.47,hosting,HK,AS42473 
37.252.249.48,37.252.249.55,hosting,AT,AS42473 
37.252.249.56,37.252.249.67,hosting,HK,AS42473 
37.252.249.68,37.252.249.71,hosting,AT,AS42473 
37.252.249.72,37.252.249.95,hosting,HK,AS42473 
37.252.249.96,37.252.249.119,hosting,AT,AS42473 
37.252.249.120,37.252.249.127,hosting,HK,AS42473 
37.252.249.128,37.252.249.203,hosting,AT,AS42473 
37.252.249.204,37.252.249.207,hosting,HK,AS42473 
37.252.249.208,37.252.249.211,hosting,AT,AS42473 
37.252.249.212,37.252.249.213,hosting,HK,AS42473 
37.252.249.214,37.252.249.215,hosting,AT,AS42473 
37.252.249.216,37.252.249.223,hosting,HK,AS42473 
37.252.249.224,37.252.249.231,hosting,AT,AS42473 
37.252.249.232,37.252.249.233,business,HK,AS42473 
37.252.249.234,37.252.249.237,hosting,HK,AS42473 
37.252.249.238,37.252.249.239,hosting,AT,AS42473 
37.252.249.240,37.252.249.255,hosting,HK,AS42473 
37.252.250.0,37.252.250.255,hosting,AT,AS42473 
37.252.251.0,37.252.251.15,hosting,CL,AS42473 
37.252.251.16,37.252.251.23,hosting,AT,AS42473 
37.252.251.24,37.252.251.39,hosting,CL,AS42473 
37.252.251.40,37.252.251.47,hosting,AT,AS42473 
37.252.251.48,37.252.251.63,hosting,CL,AS42473 
37.252.251.64,37.252.251.127,hosting,AT,AS42473 
37.252.251.128,37.252.251.135,hosting,CL,AS42473 
37.252.251.136,37.252.251.151,hosting,AT,AS42473 
37.252.251.152,37.252.251.153,hosting,CL,AS42473 
37.252.251.154,37.252.251.155,hosting,AT,AS42473 
37.252.251.156,37.252.251.157,hosting,CL,AS42473 
37.252.251.158,37.252.251.159,hosting,AT,AS42473 
37.252.251.160,37.252.251.183,hosting,CL,AS42473 
37.252.251.184,37.252.251.191,hosting,AT,AS42473 
37.252.251.192,37.252.251.255,hosting,CL,AS42473 
37.252.252.0,37.252.252.255,hosting,AT,AS42473 
37.252.253.0,37.252.253.25,hosting,IT,AS42473 
37.252.253.26,37.252.253.35,hosting,AT,AS42473 
37.252.253.36,37.252.253.47,hosting,IT,AS42473 
37.252.253.48,37.252.253.67,hosting,AT,AS42473 
37.252.253.68,37.252.253.71,hosting,IT,AS42473 
37.252.253.72,37.252.253.87,hosting,AT,AS42473 
37.252.253.88,37.252.253.91,hosting,IT,AS42473 
37.252.253.92,37.252.253.95,hosting,AT,AS42473 
37.252.253.96,37.252.253.159,hosting,IT,AS42473 
37.252.253.160,37.252.253.191,hosting,AT,AS42473 
37.252.253.192,37.252.253.223,hosting,IT,AS42473 
37.252.253.224,37.252.253.239,hosting,AT,AS42473 
37.252.253.240,37.252.253.255,hosting,IT,AS42473 
37.252.254.0,37.252.254.15,hosting,RU,AS42473 
37.252.254.16,37.252.254.19,hosting,AT,AS42473 
37.252.254.20,37.252.254.23,hosting,RU,AS42473 
37.252.254.24,37.252.254.31,hosting,AT,AS42473 
37.252.254.32,37.252.254.35,hosting,RU,AS42473 
37.252.254.36,37.252.254.37,hosting,AT,AS42473 
37.252.254.38,37.252.254.39,hosting,RU,AS42473 
37.252.254.40,37.252.254.55,hosting,AT,AS42473 
37.252.254.56,37.252.254.63,hosting,RU,AS42473 
37.252.254.64,37.252.254.111,hosting,AT,AS42473 
37.252.254.112,37.252.254.127,hosting,RU,AS42473 
37.252.254.128,37.252.254.131,hosting,AT,AS42473 
37.252.254.132,37.252.254.135,hosting,RU,AS42473 
37.252.254.136,37.252.254.139,hosting,AT,AS42473 
37.252.254.140,37.252.254.143,hosting,RU,AS42473 
37.252.254.144,37.252.254.191,hosting,AT,AS42473 
37.252.254.192,37.252.255.15,hosting,RU,AS42473 
37.252.255.16,37.252.255.19,hosting,AT,AS42473 
37.252.255.20,37.252.255.21,hosting,RU,AS42473 
37.252.255.22,37.252.255.23,hosting,AT,AS42473 
37.252.255.24,37.252.255.31,hosting,RU,AS42473 
37.252.255.32,37.252.255.47,hosting,AT,AS42473 
37.252.255.48,37.252.255.55,hosting,RU,AS42473 
37.252.255.56,37.252.255.63,hosting,AT,AS42473 
37.252.255.64,37.252.255.95,hosting,RU,AS42473 
37.252.255.96,37.252.255.103,hosting,AT,AS42473 
37.252.255.104,37.252.255.109,hosting,RU,AS42473 
37.252.255.110,37.252.255.111,hosting,AT,AS42473 
37.252.255.112,37.252.255.127,hosting,RU,AS42473 
37.252.255.128,37.252.255.133,hosting,AT,AS42473 
37.252.255.134,37.252.255.135,hosting,RU,AS42473 
37.252.255.136,37.252.255.239,hosting,AT,AS42473 
37.252.255.240,37.252.255.255,hosting,RU,AS42473 
