37.218.0.0,37.218.127.255,isp,ES,AS12338 
37.218.128.0,37.218.191.255,isp,KG,AS12997 
37.218.192.0,37.218.195.255,isp,CY, 
37.218.196.0,37.218.199.255,business,TR,AS43356 
37.218.200.0,37.218.207.255,business,CY,AS43356 
37.218.208.0,37.218.223.255,isp,US,AS7018 
37.218.224.0,37.218.225.255,business,AE,AS15802 
37.218.226.0,37.218.226.255,business,AE,AS5384 
37.218.227.0,37.218.231.255,business,AE,AS15802 
37.218.232.0,37.218.239.255,isp,HU,AS25274 
37.218.240.0,37.218.240.255,hosting,NL,AS47172 
37.218.241.0,37.218.241.255,business,US,AS47172 
37.218.242.0,37.218.243.255,hosting,NL,AS47172 
37.218.244.0,37.218.244.254,business,US,AS47172 
37.218.244.255,37.218.247.255,hosting,NL,AS47172 
37.218.248.0,37.218.251.255,hosting,DE,AS8648 
37.218.252.0,37.218.252.255,business,DE,AS8648 
37.218.253.0,37.218.255.255,hosting,DE,AS8648 
