37.148.0.0,37.148.127.255,isp,IR, 
37.148.128.0,37.148.135.255,business,NL,AS44928 
37.148.136.0,37.148.143.255,isp,DE,AS50469 
37.148.144.0,37.148.151.255,isp,NO,AS29492 
37.148.152.0,37.148.159.255,isp,DE,AS198967 
37.148.160.0,37.148.167.54,hosting,NL,AS62370 
37.148.167.55,37.148.167.55,business,GB,AS62370 
37.148.167.56,37.148.167.255,hosting,NL,AS62370 
37.148.168.0,37.148.168.255,isp,LV,AS204427 
37.148.169.0,37.148.171.255,hosting,LV,AS204427 
37.148.172.0,37.148.172.255,hosting,LV,AS210817 
37.148.173.0,37.148.173.255,isp,LV,AS204427 
37.148.174.0,37.148.174.255,isp,LV,AS58269 
37.148.175.0,37.148.175.255,isp,LV,AS204427 
37.148.176.0,37.148.181.255,isp,BE,AS34762 
37.148.182.0,37.148.182.255,hosting,BE,AS34762 
37.148.183.0,37.148.183.255,isp,BE,AS34762 
37.148.184.0,37.148.191.255,hosting,NL,AS41960 
37.148.192.0,37.148.192.143,hosting,NL,AS61044 
37.148.192.144,37.148.192.151,business,NL,AS61044 
37.148.192.152,37.148.192.159,hosting,NL,AS61044 
37.148.192.160,37.148.192.207,business,NL,AS61044 
37.148.192.208,37.148.192.215,hosting,NL,AS61044 
37.148.192.216,37.148.192.239,business,NL,AS61044 
37.148.192.240,37.148.192.247,hosting,NL,AS61044 
37.148.192.248,37.148.192.255,business,NL,AS61044 
37.148.193.0,37.148.193.15,hosting,NL,AS61044 
37.148.193.16,37.148.193.39,business,NL,AS61044 
37.148.193.40,37.148.193.47,hosting,NL,AS61044 
37.148.193.48,37.148.193.71,business,NL,AS61044 
37.148.193.72,37.148.193.79,hosting,NL,AS61044 
37.148.193.80,37.148.193.95,business,NL,AS61044 
37.148.193.96,37.148.193.103,hosting,NL,AS61044 
37.148.193.104,37.148.193.111,business,BE,AS61044 
37.148.193.112,37.148.193.143,hosting,NL,AS61044 
37.148.193.144,37.148.193.151,business,NL,AS61044 
37.148.193.152,37.148.193.159,hosting,NL,AS61044 
37.148.193.160,37.148.193.175,business,NL,AS61044 
37.148.193.176,37.148.193.183,hosting,NL,AS61044 
37.148.193.184,37.148.193.191,business,NL,AS61044 
37.148.193.192,37.148.193.199,hosting,NL,AS61044 
37.148.193.200,37.148.193.207,business,NL,AS61044 
37.148.193.208,37.148.193.215,hosting,NL,AS61044 
37.148.193.216,37.148.193.239,business,NL,AS61044 
