198.254.26.0,198.254.27.255,education,US 
198.254.28.0,198.254.31.255,isp,US 
198.254.32.0,198.254.63.255,business,US 
198.254.64.0,198.254.79.255,hosting,US 
198.254.80.0,198.254.84.127,isp,US 
198.254.84.128,198.254.84.255,business,US 
198.254.85.0,198.254.85.255,isp,US 
198.254.86.0,198.254.86.255,business,US 
198.254.87.0,198.254.95.255,isp,US 
198.254.96.0,198.254.111.255,hosting,US 
198.254.112.0,198.254.127.255,isp,US 
198.254.128.0,198.254.255.255,isp,CA 
