198.55.0.0,198.55.7.255,government,US 
198.55.8.0,198.55.15.255,business,US 
198.55.16.0,198.55.23.255,business,PR 
198.55.24.0,198.55.25.255,hosting,PR 
198.55.26.0,198.55.27.255,business,US 
198.55.28.0,198.55.28.255,hosting,CA 
198.55.29.0,198.55.29.255,hosting,BE 
198.55.30.0,198.55.30.255,hosting,DK 
198.55.31.0,198.55.31.255,hosting,AU 
198.55.32.0,198.55.41.255,hosting,US 
198.55.42.0,198.55.43.255,business,US 
198.55.44.0,198.55.47.255,isp,US 
198.55.48.0,198.55.63.255,hosting,CA 
198.55.64.0,198.55.95.255,business,US 
198.55.96.0,198.55.96.255,hosting, 
198.55.97.0,198.55.97.127,hosting,NL 
198.55.97.128,198.55.97.135,hosting,US 
198.55.97.136,198.55.97.143,hosting,EG 
198.55.97.144,198.55.97.151,hosting,US 
198.55.97.152,198.55.97.159,hosting,EG 
198.55.97.160,198.55.97.167,hosting,US 
198.55.97.168,198.55.97.175,hosting, 
198.55.97.176,198.55.97.191,hosting,TR 
198.55.97.192,198.55.97.207,hosting,EG 
198.55.97.208,198.55.97.223,hosting,US 
198.55.97.224,198.55.97.239,hosting,TR 
198.55.97.240,198.55.97.251,hosting,US 
198.55.97.252,198.55.98.7,hosting, 
198.55.98.8,198.55.98.15,hosting,RO 
198.55.98.16,198.55.98.19,hosting, 
198.55.98.20,198.55.98.31,hosting,US 
198.55.98.32,198.55.98.47,hosting,EG 
198.55.98.48,198.55.98.59,hosting,US 
198.55.98.60,198.55.98.127,hosting, 
198.55.98.128,198.55.98.255,hosting,US 
198.55.99.0,198.55.99.127,hosting,NL 
198.55.99.128,198.55.99.135,hosting, 
198.55.99.136,198.55.99.143,hosting,EG 
198.55.99.144,198.55.99.159,hosting,US 
198.55.99.160,198.55.99.183,hosting,EG 
198.55.99.184,198.55.99.191,hosting,US 
198.55.99.192,198.55.99.223,hosting, 
198.55.99.224,198.55.99.239,hosting,TR 
198.55.99.240,198.55.99.251,hosting,US 
198.55.99.252,198.55.100.39,hosting, 
198.55.100.40,198.55.100.47,hosting,EG 
198.55.100.48,198.55.100.55,hosting, 
198.55.100.56,198.55.100.63,hosting,EG 
198.55.100.64,198.55.100.127,hosting, 
198.55.100.128,198.55.100.143,hosting,TR 
198.55.100.144,198.55.100.151,hosting,EG 
198.55.100.152,198.55.100.187,hosting,US 
198.55.100.188,198.55.100.191,hosting, 
198.55.100.192,198.55.101.255,hosting,US 
198.55.102.0,198.55.103.255,hosting, 
