101.100.0.0,101.100.159.255,isp,NZ 
101.100.160.0,101.100.191.255,isp,SG 
101.100.192.0,101.100.192.255,hosting,SG 
101.100.193.0,101.100.193.255,business,SG 
101.100.194.0,101.100.197.255,hosting,SG 
101.100.198.0,101.100.199.255,business,SG 
101.100.200.0,101.100.218.255,hosting,SG 
101.100.219.0,101.100.222.255,business,SG 
101.100.223.0,101.100.233.255,hosting,SG 
101.100.234.0,101.100.234.255,business,SG 
101.100.235.0,101.100.249.255,hosting,SG 
101.100.250.0,101.100.250.255,business,SG 
101.100.251.0,101.100.255.255,hosting,SG 
