24.105.0.0,24.105.63.255,business,US,AS57976 
24.105.136.88,24.105.136.95,business,US,AS12271 
24.105.136.96,24.105.136.103,isp,US,AS11351 
24.105.136.104,24.105.136.111,business,US,AS12271 
24.105.136.112,24.105.136.127,isp,US,AS11351 
24.105.136.128,24.105.136.135,business,US,AS12271 
24.105.136.136,24.105.136.143,isp,US,AS12271 
24.105.136.144,24.105.136.183,isp,US,AS11351 
24.105.136.184,24.105.136.207,isp,US,AS12271 
24.105.136.208,24.105.136.215,business,US,AS12271 
24.105.136.216,24.105.136.223,isp,US,AS11351 
24.105.136.224,24.105.136.247,isp,US,AS12271 
24.105.136.248,24.105.137.7,isp,US,AS11351 
24.105.137.8,24.105.137.15,business,US,AS12271 
24.105.137.16,24.105.137.23,isp,US,AS11351 
24.105.137.24,24.105.137.31,business,US,AS12271 
24.105.137.32,24.105.137.39,isp,US,AS11351 
24.105.137.40,24.105.137.71,business,US,AS12271 
24.105.137.72,24.105.137.79,isp,US,AS11351 
24.105.137.80,24.105.137.87,business,US,AS12271 
24.105.137.88,24.105.137.111,isp,US,AS11351 
24.105.137.112,24.105.137.119,business,US,AS12271 
24.105.137.120,24.105.137.127,isp,US,AS11351 
24.105.137.128,24.105.137.135,business,US,AS12271 
24.105.137.136,24.105.137.143,isp,US,AS11351 
24.105.137.144,24.105.137.151,isp,US,AS12271 
24.105.137.152,24.105.137.183,isp,US,AS11351 
24.105.137.184,24.105.137.199,isp,US,AS12271 
24.105.137.200,24.105.137.231,isp,US,AS11351 
24.105.137.232,24.105.137.239,isp,US,AS12271 
24.105.137.240,24.105.137.255,business,US,AS12271 
24.105.138.0,24.105.138.15,isp,US,AS11351 
24.105.138.16,24.105.138.31,business,US,AS12271 
24.105.138.32,24.105.138.39,isp,US,AS11351 
24.105.138.40,24.105.138.43,business,US,AS12271 
24.105.138.44,24.105.138.63,isp,US,AS11351 
24.105.138.64,24.105.138.71,education,US,AS12271 
24.105.138.72,24.105.138.79,business,US,AS12271 
24.105.138.80,24.105.138.87,isp,US,AS12271 
24.105.138.88,24.105.138.95,isp,US,AS11351 
24.105.138.96,24.105.138.103,business,US,AS12271 
24.105.138.104,24.105.138.111,isp,US,AS12271 
24.105.138.112,24.105.138.127,isp,US,AS11351 
24.105.138.128,24.105.138.151,isp,US,AS12271 
24.105.138.152,24.105.138.159,isp,US,AS11351 
24.105.138.160,24.105.138.167,isp,US,AS12271 
24.105.138.168,24.105.138.175,business,US,AS12271 
24.105.138.176,24.105.138.183,isp,US,AS11351 
24.105.138.184,24.105.138.191,isp,US,AS12271 
24.105.138.192,24.105.138.199,isp,US,AS11351 
24.105.138.200,24.105.138.207,business,US,AS12271 
24.105.138.208,24.105.138.215,isp,US,AS11351 
24.105.138.216,24.105.138.223,business,US,AS12271 
24.105.138.224,24.105.138.239,isp,US,AS11351 
24.105.138.240,24.105.138.247,business,US,AS12271 
24.105.138.248,24.105.138.255,isp,US,AS12271 
24.105.139.0,24.105.139.7,isp,US,AS11351 
24.105.139.8,24.105.139.15,business,US,AS12271 
24.105.139.16,24.105.139.31,isp,US,AS12271 
24.105.139.32,24.105.139.71,isp,US,AS11351 
24.105.139.72,24.105.139.87,isp,US,AS12271 
24.105.139.88,24.105.139.95,isp,US,AS11351 
24.105.139.96,24.105.139.103,isp,US,AS12271 
24.105.139.104,24.105.139.111,business,US,AS12271 
24.105.139.112,24.105.139.119,isp,US,AS11351 
24.105.139.120,24.105.139.127,isp,US,AS12271 
24.105.139.128,24.105.139.143,isp,US,AS11351 
24.105.139.144,24.105.139.151,isp,US,AS12271 
24.105.139.152,24.105.139.159,isp,US,AS11351 
24.105.139.160,24.105.139.167,business,US,AS12271 
24.105.139.168,24.105.139.223,isp,US,AS11351 
24.105.139.224,24.105.139.231,isp,US,AS12271 
24.105.139.232,24.105.139.255,isp,US,AS11351 
24.105.140.0,24.105.140.31,business,US,AS12271 
24.105.140.32,24.105.140.39,isp,US,AS11351 
24.105.140.40,24.105.140.47,isp,US,AS12271 
24.105.140.48,24.105.140.55,isp,US,AS11351 
24.105.140.56,24.105.140.63,isp,US,AS12271 
24.105.140.64,24.105.140.71,isp,US,AS11351 
24.105.140.72,24.105.140.79,business,US,AS12271 
24.105.140.80,24.105.140.87,isp,US,AS12271 
24.105.140.88,24.105.140.111,isp,US,AS11351 
24.105.140.112,24.105.140.119,isp,US,AS12271 
24.105.140.120,24.105.140.127,isp,US,AS11351 
24.105.140.128,24.105.140.135,isp,US,AS12271 
24.105.140.136,24.105.140.143,isp,US,AS11351 
24.105.140.144,24.105.140.151,business,US,AS12271 
24.105.140.152,24.105.140.159,isp,US,AS11351 
24.105.140.160,24.105.140.175,isp,US,AS12271 
24.105.140.176,24.105.140.183,isp,US,AS11351 
24.105.140.184,24.105.140.191,business,US,AS12271 
24.105.140.192,24.105.140.207,isp,US,AS11351 
24.105.140.208,24.105.140.223,isp,US,AS12271 
24.105.140.224,24.105.140.239,business,US,AS12271 
24.105.140.240,24.105.140.247,isp,US,AS11351 
24.105.140.248,24.105.141.127,isp,US,AS12271 
24.105.141.128,24.105.141.255,isp,US,AS11351 
24.105.142.0,24.105.142.15,isp,US,AS12271 
24.105.142.16,24.105.142.23,business,US,AS12271 
24.105.142.24,24.105.142.71,isp,US,AS11351 
24.105.142.72,24.105.142.99,isp,US,AS12271 
24.105.142.100,24.105.142.111,isp,US,AS11351 
24.105.142.112,24.105.142.135,business,US,AS12271 
24.105.142.136,24.105.142.151,isp,US,AS11351 
24.105.142.152,24.105.142.167,business,US,AS12271 
24.105.142.168,24.105.142.175,isp,US,AS12271 
24.105.142.176,24.105.142.191,isp,US,AS11351 
24.105.142.192,24.105.142.199,isp,US,AS12271 
24.105.142.200,24.105.142.231,isp,US,AS11351 
24.105.142.232,24.105.142.239,business,US,AS12271 
24.105.142.240,24.105.143.7,isp,US,AS11351 
24.105.143.8,24.105.143.15,isp,US,AS12271 
24.105.143.16,24.105.143.31,isp,US,AS11351 
24.105.143.32,24.105.143.39,business,US,AS12271 
24.105.143.40,24.105.143.47,isp,US,AS11351 
24.105.143.48,24.105.143.55,business,US,AS12271 
24.105.143.56,24.105.143.103,isp,US,AS11351 
24.105.143.104,24.105.143.111,isp,US,AS12271 
24.105.143.112,24.105.143.119,isp,US,AS11351 
24.105.143.120,24.105.143.127,isp,US,AS12271 
24.105.143.128,24.105.143.135,isp,US,AS11351 
24.105.143.136,24.105.143.143,business,US,AS12271 
24.105.143.144,24.105.143.151,isp,US,AS11351 
24.105.143.152,24.105.143.159,isp,US,AS12271 
24.105.143.160,24.105.143.215,isp,US,AS11351 
24.105.143.216,24.105.143.219,business,US,AS12271 
24.105.143.220,24.105.143.223,isp,US,AS11351 
24.105.143.224,24.105.143.231,isp,US,AS12271 
24.105.143.232,24.105.143.239,business,US,AS12271 
24.105.143.240,24.105.143.247,isp,US,AS11351 
24.105.143.248,24.105.143.255,business,US,AS12271 
24.105.144.0,24.105.144.7,isp,US,AS11351 
24.105.144.8,24.105.144.15,isp,US,AS12271 
24.105.144.16,24.105.144.151,isp,US,AS11351 
24.105.144.152,24.105.144.175,isp,US,AS12271 
24.105.144.176,24.105.144.215,isp,US,AS11351 
24.105.144.216,24.105.144.231,isp,US,AS12271 
24.105.144.232,24.105.145.23,isp,US,AS11351 
24.105.145.24,24.105.145.31,isp,US,AS12271 
24.105.145.32,24.105.145.55,isp,US,AS11351 
24.105.145.56,24.105.145.63,business,US,AS12271 
24.105.145.64,24.105.145.79,isp,US,AS11351 
24.105.145.80,24.105.145.95,isp,US,AS12271 
24.105.145.96,24.105.145.199,isp,US,AS11351 
24.105.145.200,24.105.145.207,isp,US,AS12271 
24.105.145.208,24.105.146.23,isp,US,AS11351 
24.105.146.24,24.105.146.31,business,US,AS12271 
24.105.146.32,24.105.146.39,isp,US,AS11351 
24.105.146.40,24.105.146.47,business,US,AS12271 
24.105.146.48,24.105.146.55,isp,US,AS12271 
24.105.146.56,24.105.146.63,isp,US,AS11351 
24.105.146.64,24.105.146.71,business,US,AS12271 
24.105.146.72,24.105.146.151,isp,US,AS11351 
24.105.146.152,24.105.146.159,business,US,AS12271 
24.105.146.160,24.105.146.207,isp,US,AS11351 
24.105.146.208,24.105.146.223,isp,US,AS12271 
24.105.146.224,24.105.146.239,isp,US,AS11351 
24.105.146.240,24.105.146.247,isp,US,AS12271 
24.105.146.248,24.105.147.71,isp,US,AS11351 
24.105.147.72,24.105.147.87,business,US,AS12271 
24.105.147.88,24.105.147.95,isp,US,AS11351 
24.105.147.96,24.105.147.103,isp,US,AS12271 
24.105.147.104,24.105.147.111,business,US,AS12271 
24.105.147.112,24.105.147.119,isp,US,AS12271 
24.105.147.120,24.105.147.127,isp,US,AS11351 
24.105.147.128,24.105.147.143,isp,US,AS12271 
24.105.147.144,24.105.147.151,isp,US,AS11351 
24.105.147.152,24.105.147.159,business,US,AS12271 
24.105.147.160,24.105.147.183,isp,US,AS11351 
24.105.147.184,24.105.147.191,isp,US,AS12271 
24.105.147.192,24.105.147.199,isp,US,AS11351 
24.105.147.200,24.105.147.207,business,US,AS12271 
24.105.147.208,24.105.147.215,isp,US,AS12271 
24.105.147.216,24.105.147.223,isp,US,AS11351 
24.105.147.224,24.105.147.255,business,US,AS12271 
24.105.148.0,24.105.148.15,isp,US,AS12271 
24.105.148.16,24.105.148.39,isp,US,AS11351 
24.105.148.40,24.105.148.47,isp,US,AS12271 
24.105.148.48,24.105.148.55,isp,US,AS11351 
24.105.148.56,24.105.148.71,isp,US,AS12271 
24.105.148.72,24.105.148.79,isp,US,AS11351 
24.105.148.80,24.105.148.95,isp,US,AS12271 
24.105.148.96,24.105.148.159,isp,US,AS11351 
24.105.148.160,24.105.148.167,business,US,AS12271 
24.105.148.168,24.105.148.171,isp,US,AS12271 
24.105.148.172,24.105.148.175,isp,US,AS11351 
24.105.148.176,24.105.148.183,business,US,AS12271 
24.105.148.184,24.105.148.191,isp,US,AS12271 
24.105.148.192,24.105.148.215,isp,US,AS11351 
24.105.148.216,24.105.148.223,business,US,AS12271 
24.105.148.224,24.105.148.231,isp,US,AS11351 
24.105.148.232,24.105.148.239,isp,US,AS12271 
24.105.148.240,24.105.149.7,isp,US,AS11351 
24.105.149.8,24.105.149.15,isp,US,AS12271 
24.105.149.16,24.105.149.39,isp,US,AS11351 
24.105.149.40,24.105.149.47,business,US,AS12271 
24.105.149.48,24.105.149.55,isp,US,AS11351 
24.105.149.56,24.105.149.63,business,US,AS12271 
24.105.149.64,24.105.149.71,isp,US,AS11351 
24.105.149.72,24.105.149.79,isp,US,AS12271 
24.105.149.80,24.105.149.95,isp,US,AS11351 
24.105.149.96,24.105.149.103,isp,US,AS12271 
24.105.149.104,24.105.149.111,isp,US,AS11351 
24.105.149.112,24.105.149.119,isp,US,AS12271 
24.105.149.120,24.105.149.127,isp,US,AS11351 
24.105.149.128,24.105.149.135,business,US,AS12271 
24.105.149.136,24.105.149.207,isp,US,AS11351 
24.105.149.208,24.105.149.215,business,US,AS12271 
24.105.149.216,24.105.149.223,isp,US,AS11351 
24.105.149.224,24.105.149.231,isp,US,AS12271 
24.105.149.232,24.105.150.79,isp,US,AS11351 
24.105.150.80,24.105.150.87,isp,US,AS12271 
24.105.150.88,24.105.150.95,isp,US,AS11351 
24.105.150.96,24.105.150.103,business,US,AS12271 
24.105.150.104,24.105.150.111,isp,US,AS11351 
24.105.150.112,24.105.150.127,business,US,AS12271 
24.105.150.128,24.105.150.135,isp,US,AS12271 
24.105.150.136,24.105.150.143,isp,US,AS11351 
24.105.150.144,24.105.150.151,business,US,AS12271 
24.105.150.152,24.105.150.159,isp,US,AS11351 
24.105.150.160,24.105.150.167,business,US,AS12271 
24.105.150.168,24.105.150.191,isp,US,AS11351 
24.105.150.192,24.105.150.199,business,US,AS12271 
24.105.150.200,24.105.150.207,isp,US,AS11351 
24.105.150.208,24.105.150.215,isp,US,AS12271 
24.105.150.216,24.105.150.255,isp,US,AS11351 
24.105.151.0,24.105.151.7,business,US,AS12271 
24.105.151.8,24.105.151.15,isp,US,AS11351 
24.105.151.16,24.105.151.23,business,US,AS12271 
24.105.151.24,24.105.151.31,isp,US,AS11351 
24.105.151.32,24.105.151.39,isp,US,AS12271 
24.105.151.40,24.105.151.63,isp,US,AS11351 
24.105.151.64,24.105.151.71,isp,US,AS12271 
24.105.151.72,24.105.151.87,business,US,AS12271 
24.105.151.88,24.105.151.95,isp,US,AS11351 
24.105.151.96,24.105.151.103,business,US,AS12271 
24.105.151.104,24.105.151.111,isp,US,AS11351 
24.105.151.112,24.105.151.119,isp,US,AS12271 
24.105.151.120,24.105.151.127,isp,US,AS11351 
24.105.151.128,24.105.151.143,isp,US,AS12271 
24.105.151.144,24.105.151.151,isp,US,AS11351 
24.105.151.152,24.105.151.159,isp,US,AS12271 
24.105.151.160,24.105.151.183,isp,US,AS11351 
24.105.151.184,24.105.151.191,isp,US,AS12271 
24.105.151.192,24.105.151.223,isp,US,AS11351 
24.105.151.224,24.105.151.231,business,US,AS12271 
24.105.151.232,24.105.151.239,isp,US,AS11351 
24.105.151.240,24.105.151.255,isp,US,AS12271 
24.105.152.0,24.105.152.7,business,US,AS12271 
24.105.152.8,24.105.152.15,isp,US,AS11351 
24.105.152.16,24.105.152.23,business,US,AS12271 
24.105.152.24,24.105.152.39,isp,US,AS11351 
24.105.152.40,24.105.152.63,isp,US,AS12271 
24.105.152.64,24.105.152.71,isp,US,AS11351 
24.105.152.72,24.105.152.79,business,US,AS12271 
24.105.152.80,24.105.152.87,isp,US,AS11351 
24.105.152.88,24.105.152.95,isp,US,AS12271 
24.105.152.96,24.105.152.111,business,US,AS12271 
24.105.152.112,24.105.152.119,isp,US,AS11351 
24.105.152.120,24.105.152.135,isp,US,AS12271 
24.105.152.136,24.105.152.167,isp,US,AS11351 
24.105.152.168,24.105.152.175,isp,US,AS12271 
24.105.152.176,24.105.152.183,isp,US,AS11351 
24.105.152.184,24.105.152.191,business,US,AS12271 
24.105.152.192,24.105.152.207,isp,US,AS12271 
24.105.152.208,24.105.152.215,isp,US,AS11351 
24.105.152.216,24.105.152.223,business,US,AS12271 
24.105.152.224,24.105.152.247,isp,US,AS11351 
24.105.152.248,24.105.152.255,business,US,AS12271 
24.105.153.0,24.105.153.15,isp,US,AS11351 
24.105.153.16,24.105.153.31,business,US,AS12271 
24.105.153.32,24.105.153.71,isp,US,AS11351 
24.105.153.72,24.105.153.79,business,US,AS12271 
24.105.153.80,24.105.153.95,isp,US,AS11351 
24.105.153.96,24.105.153.119,isp,US,AS12271 
24.105.153.120,24.105.153.127,isp,US,AS11351 
24.105.153.128,24.105.153.135,isp,US,AS12271 
24.105.153.136,24.105.153.143,isp,US,AS11351 
24.105.153.144,24.105.153.151,isp,US,AS12271 
24.105.153.152,24.105.153.159,isp,US,AS11351 
24.105.153.160,24.105.153.167,isp,US,AS12271 
24.105.153.168,24.105.153.191,isp,US,AS11351 
24.105.153.192,24.105.153.199,business,US,AS12271 
24.105.153.200,24.105.153.207,isp,US,AS12271 
24.105.153.208,24.105.153.223,isp,US,AS11351 
24.105.153.224,24.105.153.231,isp,US,AS12271 
24.105.153.232,24.105.154.63,isp,US,AS11351 
24.105.154.64,24.105.154.79,isp,US,AS12271 
24.105.154.80,24.105.154.87,isp,US,AS11351 
24.105.154.88,24.105.154.95,business,US,AS12271 
24.105.154.96,24.105.154.111,isp,US,AS12271 
24.105.154.112,24.105.154.151,isp,US,AS11351 
24.105.154.152,24.105.154.159,business,US,AS12271 
24.105.154.160,24.105.154.175,isp,US,AS11351 
24.105.154.176,24.105.154.183,business,US,AS12271 
24.105.154.184,24.105.154.207,isp,US,AS11351 
24.105.154.208,24.105.154.215,isp,US,AS12271 
24.105.154.216,24.105.154.223,business,US,AS12271 
24.105.154.224,24.105.154.231,isp,US,AS12271 
24.105.154.232,24.105.154.239,isp,US,AS11351 
24.105.154.240,24.105.154.247,business,US,AS12271 
24.105.154.248,24.105.155.39,isp,US,AS11351 
24.105.155.40,24.105.155.55,isp,US,AS12271 
24.105.155.56,24.105.155.79,isp,US,AS11351 
24.105.155.80,24.105.155.87,business,US,AS12271 
24.105.155.88,24.105.155.111,isp,US,AS11351 
24.105.155.112,24.105.155.127,isp,US,AS12271 
24.105.155.128,24.105.155.151,isp,US,AS11351 
24.105.155.152,24.105.155.159,isp,US,AS12271 
24.105.155.160,24.105.155.183,isp,US,AS11351 
24.105.155.184,24.105.155.191,business,US,AS12271 
24.105.155.192,24.105.155.207,isp,US,AS11351 
24.105.155.208,24.105.155.215,isp,US,AS12271 
24.105.155.216,24.105.155.223,isp,US,AS11351 
24.105.155.224,24.105.155.231,isp,US,AS12271 
24.105.155.232,24.105.155.239,isp,US,AS11351 
24.105.155.240,24.105.155.247,business,US,AS12271 
24.105.155.248,24.105.156.7,isp,US,AS11351 
24.105.156.8,24.105.156.39,isp,US,AS12271 
24.105.156.40,24.105.156.47,isp,US,AS11351 
24.105.156.48,24.105.156.55,business,US,AS12271 
24.105.156.56,24.105.156.63,isp,US,AS12271 
24.105.156.64,24.105.156.71,isp,US,AS11351 
24.105.156.72,24.105.156.95,isp,US,AS12271 
24.105.156.96,24.105.156.191,isp,US,AS11351 
24.105.156.192,24.105.156.207,business,US,AS12271 
24.105.156.208,24.105.156.223,isp,US,AS12271 
24.105.156.224,24.105.157.7,isp,US,AS11351 
24.105.157.8,24.105.157.15,business,US,AS12271 
24.105.157.16,24.105.157.23,isp,US,AS11351 
24.105.157.24,24.105.157.31,business,US,AS12271 
24.105.157.32,24.105.157.103,isp,US,AS11351 
24.105.157.104,24.105.157.111,isp,US,AS12271 
24.105.157.112,24.105.157.127,business,US,AS12271 
24.105.157.128,24.105.157.135,isp,US,AS11351 
24.105.157.136,24.105.157.143,isp,US,AS12271 
24.105.157.144,24.105.157.191,isp,US,AS11351 
24.105.157.192,24.105.157.207,isp,US,AS12271 
24.105.157.208,24.105.157.231,isp,US,AS11351 
24.105.157.232,24.105.157.239,isp,US,AS12271 
24.105.157.240,24.105.157.255,isp,US,AS11351 
24.105.158.0,24.105.158.7,business,US,AS12271 
24.105.158.8,24.105.158.47,isp,US,AS11351 
24.105.158.48,24.105.158.55,isp,US,AS12271 
24.105.158.56,24.105.158.63,business,US,AS12271 
24.105.158.64,24.105.158.111,isp,US,AS11351 
24.105.158.112,24.105.158.119,education,US,AS12271 
24.105.158.120,24.105.158.143,isp,US,AS11351 
24.105.158.144,24.105.158.151,business,US,AS12271 
24.105.158.152,24.105.158.159,isp,US,AS12271 
24.105.158.160,24.105.158.167,isp,US,AS11351 
24.105.158.168,24.105.158.175,business,US,AS12271 
24.105.158.176,24.105.158.191,isp,US,AS12271 
24.105.158.192,24.105.158.207,isp,US,AS11351 
24.105.158.208,24.105.158.215,isp,US,AS12271 
24.105.158.216,24.105.158.223,business,US,AS12271 
24.105.158.224,24.105.158.231,isp,US,AS11351 
24.105.158.232,24.105.158.239,isp,US,AS12271 
24.105.158.240,24.105.158.255,business,US,AS12271 
24.105.159.0,24.105.159.7,isp,US,AS12271 
24.105.159.8,24.105.159.31,isp,US,AS11351 
24.105.159.32,24.105.159.47,isp,US,AS12271 
24.105.159.48,24.105.159.55,business,US,AS12271 
24.105.159.56,24.105.159.63,isp,US,AS12271 
24.105.159.64,24.105.159.79,isp,US,AS11351 
24.105.159.80,24.105.159.87,isp,US,AS12271 
24.105.159.88,24.105.159.199,isp,US,AS11351 
24.105.159.200,24.105.159.207,isp,US,AS12271 
24.105.159.208,24.105.159.239,isp,US,AS11351 
24.105.159.240,24.105.159.255,isp,US,AS12271 
24.105.160.0,24.105.160.31,isp,US,AS11351 
24.105.160.32,24.105.160.47,business,US,AS11351 
24.105.160.48,24.105.160.95,isp,US,AS11351 
24.105.160.96,24.105.160.103,business,US,AS11351 
24.105.160.104,24.105.160.127,isp,US,AS11351 
24.105.160.128,24.105.160.135,business,US,AS11351 
24.105.160.136,24.105.160.159,isp,US,AS11351 
24.105.160.160,24.105.160.175,business,US,AS11351 
24.105.160.176,24.105.160.207,isp,US,AS11351 
24.105.160.208,24.105.160.215,business,US,AS11351 
24.105.160.216,24.105.160.231,isp,US,AS11351 
24.105.160.232,24.105.160.239,business,US,AS11351 
24.105.160.240,24.105.161.47,isp,US,AS11351 
24.105.161.48,24.105.161.55,business,US,AS11351 
24.105.161.56,24.105.161.63,isp,US,AS11351 
24.105.161.64,24.105.161.71,education,US,AS11351 
24.105.161.72,24.105.161.79,business,US,AS11351 
