24.159.13.80,24.159.13.95,business,US 
24.159.132.224,24.159.132.255,isp,US 
24.159.133.0,24.159.133.255,education,US 
24.159.134.0,24.159.134.31,isp,US 
24.159.134.32,24.159.134.47,business,US 
24.159.134.48,24.159.134.223,isp,US 
24.159.134.224,24.159.134.255,business,US 
24.159.135.0,24.159.135.15,isp,US 
24.159.135.16,24.159.135.23,business,US 
24.159.135.24,24.159.135.71,isp,US 
24.159.135.72,24.159.135.95,business,US 
24.159.135.96,24.159.135.111,isp,US 
24.159.135.112,24.159.135.119,business,US 
24.159.135.120,24.159.135.143,isp,US 
24.159.135.144,24.159.135.159,business,US 
24.159.135.160,24.159.135.215,isp,US 
24.159.135.216,24.159.135.223,business,US 
24.159.135.224,24.159.160.191,isp,US 
24.159.160.192,24.159.160.215,business,US 
24.159.160.216,24.159.160.223,isp,US 
24.159.160.224,24.159.160.255,business,US 
24.159.161.0,24.159.162.15,isp,US 
24.159.162.16,24.159.162.31,business,US 
24.159.162.32,24.159.162.39,isp,US 
24.159.162.40,24.159.162.47,business,US 
24.159.162.48,24.159.162.207,isp,US 
24.159.162.208,24.159.162.215,business,US 
24.159.162.216,24.159.162.223,isp,US 
24.159.162.224,24.159.162.239,business,US 
24.159.162.240,24.159.162.255,isp,US 
24.159.163.0,24.159.163.7,business,US 
24.159.163.8,24.159.163.43,isp,US 
24.159.163.44,24.159.163.47,business,US 
24.159.163.48,24.159.163.55,isp,US 
24.159.163.56,24.159.163.63,business,US 
24.159.163.64,24.159.163.95,isp,US 
24.159.163.96,24.159.163.103,business,US 
24.159.163.104,24.159.163.119,isp,US 
24.159.163.120,24.159.163.127,business,US 
24.159.163.128,24.159.163.131,isp,US 
24.159.163.132,24.159.163.135,business,US 
24.159.163.136,24.159.163.151,isp,US 
24.159.163.152,24.159.163.191,business,US 
24.159.163.192,24.159.163.199,isp,US 
24.159.163.200,24.159.163.219,business,US 
24.159.163.220,24.159.163.231,isp,US 
24.159.163.232,24.159.163.239,business,US 
24.159.163.240,24.159.163.247,isp,US 
24.159.163.248,24.159.163.255,business,US 
24.159.164.0,24.159.166.255,isp,US 
24.159.167.0,24.159.167.255,business,US 
24.159.168.0,24.159.191.43,isp,US 
24.159.191.44,24.159.191.63,business,US 
24.159.191.64,24.159.196.127,isp,US 
24.159.196.128,24.159.196.143,business,US 
24.159.196.144,24.159.196.159,isp,US 
24.159.196.160,24.159.196.175,business,US 
24.159.196.176,24.159.203.255,isp,US 
24.159.204.0,24.159.204.31,business,US 
24.159.204.32,24.159.204.47,isp,US 
24.159.204.48,24.159.204.79,business,US 
24.159.204.80,24.159.204.95,isp,US 
24.159.204.96,24.159.204.111,business,US 
24.159.204.112,24.159.204.127,isp,US 
24.159.204.128,24.159.204.143,business,US 
24.159.204.144,24.159.204.191,isp,US 
24.159.204.192,24.159.204.207,business,US 
24.159.204.208,24.159.204.231,isp,US 
24.159.204.232,24.159.204.239,business,US 
24.159.204.240,24.159.206.11,isp,US 
24.159.206.12,24.159.206.31,business,US 
24.159.206.32,24.159.206.47,isp,US 
24.159.206.48,24.159.206.63,business,US 
24.159.206.64,24.159.206.67,isp,US 
24.159.206.68,24.159.206.71,business,US 
24.159.206.72,24.159.206.87,isp,US 
24.159.206.88,24.159.206.103,business,US 
24.159.206.104,24.159.206.107,isp,US 
24.159.206.108,24.159.206.143,business,US 
24.159.206.144,24.159.206.175,isp,US 
24.159.206.176,24.159.206.183,education,US 
24.159.206.184,24.159.207.15,isp,US 
24.159.207.16,24.159.207.31,business,US 
24.159.207.32,24.159.207.39,isp,US 
24.159.207.40,24.159.207.47,business,US 
24.159.207.48,24.159.207.79,isp,US 
24.159.207.80,24.159.207.95,business,US 
24.159.207.96,24.159.207.127,isp,US 
24.159.207.128,24.159.207.135,business,US 
24.159.207.136,24.159.207.143,isp,US 
24.159.207.144,24.159.207.159,business,US 
24.159.207.160,24.159.207.175,isp,US 
24.159.207.176,24.159.207.183,business,US 
24.159.207.184,24.159.207.223,isp,US 
24.159.207.224,24.159.207.239,business,US 
24.159.207.240,24.159.208.87,isp,US 
24.159.208.88,24.159.208.95,business,US 
24.159.208.96,24.159.219.223,isp,US 
24.159.219.224,24.159.219.239,business,US 
24.159.219.240,24.159.220.31,isp,US 
24.159.220.32,24.159.220.47,business,US 
24.159.220.48,24.159.221.207,isp,US 
24.159.221.208,24.159.221.215,business,US 
24.159.221.216,24.159.224.143,isp,US 
24.159.224.144,24.159.224.159,business,US 
24.159.224.160,24.159.238.143,isp,US 
24.159.238.144,24.159.238.159,business,US 
24.159.238.160,24.169.63.255,isp,US 
