211.166.0.0,211.166.93.255,business,CN 
211.166.94.0,211.166.123.255,isp,CN 
211.166.124.0,211.166.125.255,business,CN 
211.166.126.0,211.166.153.255,isp,CN 
211.166.154.0,211.166.157.255,business,CN 
211.166.158.0,211.166.158.255,isp,CN 
211.166.159.0,211.166.159.255,business,CN 
211.166.160.0,211.166.183.255,isp,CN 
211.166.184.0,211.166.185.255,business,CN 
211.166.186.0,211.166.227.255,isp,CN 
211.166.228.0,211.166.229.255,business,CN 
211.166.230.0,211.166.255.255,isp,CN 
