211.134.0.0,211.134.156.31,isp,JP 
211.134.156.32,211.134.156.63,business,JP 
211.134.156.64,211.134.156.127,isp,JP 
211.134.156.128,211.134.156.135,business,JP 
211.134.156.136,211.134.159.135,isp,JP 
211.134.159.136,211.134.159.147,business,JP 
211.134.159.148,211.134.192.255,isp,JP 
211.134.193.0,211.134.193.63,business,JP 
211.134.193.64,211.134.194.255,isp,JP 
211.134.195.0,211.134.195.255,business,JP 
211.134.196.0,211.134.255.255,isp,JP 
