204.112.0.0,204.112.6.255,isp,CA 
204.112.7.0,204.112.9.255,business,CA 
204.112.10.0,204.112.144.255,isp,CA 
204.112.145.0,204.112.145.255,business,CA 
204.112.146.0,204.112.193.255,isp,CA 
204.112.194.0,204.112.194.255,business,CA 
204.112.195.0,204.112.204.255,isp,CA 
204.112.205.0,204.112.205.255,business,CA 
204.112.206.0,204.112.249.255,isp,CA 
204.112.250.0,204.112.253.255,business,CA 
204.112.254.0,204.112.255.255,isp,CA 
