74.231.0.0,74.231.0.191,isp,US,AS6389 
74.231.0.192,74.231.0.223,business,US,AS6389 
74.231.0.224,74.231.1.127,isp,US,AS6389 
74.231.1.128,74.231.1.159,business,US,AS6389 
74.231.1.160,74.231.3.31,isp,US,AS6389 
74.231.3.32,74.231.3.63,business,US,AS6389 
74.231.3.64,74.231.14.191,isp,US,AS6389 
74.231.14.192,74.231.14.223,business,US,AS6389 
74.231.14.224,74.231.23.255,isp,US,AS6389 
74.231.24.0,74.231.24.31,business,US,AS6389 
74.231.24.32,74.231.24.63,isp,US,AS6389 
74.231.24.64,74.231.24.95,business,US,AS6389 
74.231.24.96,74.231.53.95,isp,US,AS6389 
74.231.53.96,74.231.53.127,business,US,AS6389 
74.231.53.128,74.231.60.31,isp,US,AS6389 
74.231.60.32,74.231.60.95,business,US,AS6389 
74.231.60.96,74.231.112.63,isp,US,AS6389 
74.231.112.64,74.231.112.95,business,US,AS6389 
74.231.112.96,74.231.112.127,isp,US,AS6389 
74.231.112.128,74.231.112.159,education,US,AS6389 
74.231.112.160,74.231.112.191,isp,US,AS6389 
74.231.112.192,74.231.112.223,business,US,AS6389 
74.231.112.224,74.231.112.255,isp,US,AS6389 
74.231.113.0,74.231.113.31,business,US,AS6389 
74.231.113.32,74.231.113.63,isp,US,AS6389 
74.231.113.64,74.231.113.95,business,US,AS6389 
74.231.113.96,74.231.119.255,isp,US,AS6389 
74.231.120.0,74.231.127.255,business,US,AS6389 
74.231.128.0,74.231.144.255,isp,US,AS6389 
74.231.145.0,74.231.145.255,business,US,AS6389 
74.231.146.0,74.231.148.255,isp,US,AS6389 
74.231.149.0,74.231.149.255,business,US,AS6389 
74.231.150.0,74.231.159.255,isp,US,AS6389 
74.231.160.0,74.231.161.255,isp,US,AS54392 
74.231.162.0,74.231.162.255,isp,US,AS6389 
74.231.163.0,74.231.163.255,isp,US,AS54392 
74.231.164.0,74.231.167.95,isp,US,AS6389 
74.231.167.96,74.231.167.127,business,US,AS6389 
74.231.167.128,74.231.177.223,isp,US,AS6389 
74.231.177.224,74.231.177.255,business,US,AS6389 
74.231.178.0,74.231.180.31,isp,US,AS6389 
74.231.180.32,74.231.180.95,business,US,AS6389 
74.231.180.96,74.231.180.255,isp,US,AS6389 
74.231.181.0,74.231.181.127,business,US,AS6389 
74.231.181.128,74.231.181.159,isp,US,AS6389 
74.231.181.160,74.231.181.191,business,US,AS6389 
74.231.181.192,74.231.184.31,isp,US,AS6389 
74.231.184.32,74.231.184.63,education,US,AS6389 
74.231.184.64,74.231.184.95,isp,US,AS6389 
74.231.184.96,74.231.184.127,education,US,AS6389 
74.231.184.128,74.231.184.159,isp,US,AS6389 
74.231.184.160,74.231.184.191,education,US,AS6389 
74.231.184.192,74.231.185.15,isp,US,AS6389 
74.231.185.16,74.231.185.31,education,US,AS6389 
74.231.185.32,74.231.185.47,isp,US,AS6389 
74.231.185.48,74.231.185.111,education,US,AS6389 
74.231.185.112,74.231.185.159,isp,US,AS6389 
74.231.185.160,74.231.185.199,education,US,AS6389 
74.231.185.200,74.231.186.7,isp,US,AS6389 
74.231.186.8,74.231.186.15,education,US,AS6389 
74.231.186.16,74.231.186.23,isp,US,AS6389 
74.231.186.24,74.231.186.31,education,US,AS6389 
74.231.186.32,74.231.186.39,isp,US,AS6389 
74.231.186.40,74.231.186.47,education,US,AS6389 
74.231.186.48,74.231.186.63,isp,US,AS6389 
74.231.186.64,74.231.186.79,education,US,AS6389 
74.231.186.80,74.231.186.87,isp,US,AS6389 
74.231.186.88,74.231.186.95,education,US,AS6389 
74.231.186.96,74.231.186.111,isp,US,AS6389 
