209.142.0.0,209.142.63.255,isp,CA,AS53732 
209.142.64.0,209.142.67.255,hosting,US,AS40476 
209.142.68.0,209.142.71.255,business,US,AS6939 
209.142.72.0,209.142.75.255,isp,US,AS396226 
209.142.76.0,209.142.77.255,isp,US,AS398020 
209.142.78.0,209.142.78.255,business,US,AS14618 
209.142.79.0,209.142.79.255,hosting,US,AS14618 
209.142.80.0,209.142.83.255,business,US,AS5650 
209.142.84.0,209.142.87.255,isp,CA,AS40864 
209.142.88.0,209.142.91.255,business,US,AS63051 
209.142.92.0,209.142.92.255,hosting,US,AS16908 
209.142.93.0,209.142.93.255,business,US,AS398918 
209.142.94.0,209.142.95.255,business,US, 
209.142.96.0,209.142.99.255,isp,CA,AS396316 
209.142.100.0,209.142.101.255,hosting,US,AS36829 
209.142.102.0,209.142.102.255,isp,US,AS7018 
209.142.103.0,209.142.103.255,isp,US,AS984 
209.142.104.0,209.142.107.255,business,US,AS13576 
209.142.108.0,209.142.111.255,business,CA,AS13911 
209.142.112.0,209.142.112.255,hosting,US,AS14618 
209.142.113.0,209.142.113.255,business,US,AS25643 
209.142.114.0,209.142.114.255,isp,US,AS399131 
209.142.115.0,209.142.115.255,education,US,AS398894 
209.142.116.0,209.142.119.255,isp,US,AS397092 
209.142.120.0,209.142.123.255,isp,US,AS7018 
209.142.124.0,209.142.124.255,business,US, 
209.142.125.0,209.142.125.255,business,US,AS35895 
209.142.126.0,209.142.127.255,isp,US,AS397787 
209.142.128.0,209.142.128.31,isp,US,AS209 
209.142.128.32,209.142.128.39,business,US,AS22561 
209.142.128.40,209.142.128.47,isp,US,AS22561 
209.142.128.48,209.142.128.103,isp,US,AS209 
209.142.128.104,209.142.128.111,isp,US,AS22561 
209.142.128.112,209.142.128.119,business,US,AS22561 
209.142.128.120,209.142.128.127,isp,US,AS22561 
209.142.128.128,209.142.128.143,isp,US,AS209 
209.142.128.144,209.142.128.159,isp,US,AS22561 
209.142.128.160,209.142.128.191,isp,US,AS209 
209.142.128.192,209.142.128.199,education,US,AS22561 
209.142.128.200,209.142.128.207,business,US,AS22561 
209.142.128.208,209.142.128.215,isp,US,AS209 
209.142.128.216,209.142.128.223,business,US,AS22561 
209.142.128.224,209.142.129.7,isp,US,AS209 
209.142.129.8,209.142.129.15,isp,US,AS22561 
209.142.129.16,209.142.129.23,business,US,AS22561 
209.142.129.24,209.142.129.39,isp,US,AS209 
209.142.129.40,209.142.129.47,isp,US,AS22561 
209.142.129.48,209.142.129.71,isp,US,AS209 
209.142.129.72,209.142.129.79,business,US,AS22561 
209.142.129.80,209.142.129.111,isp,US,AS209 
209.142.129.112,209.142.129.127,business,US,AS22561 
209.142.129.128,209.142.129.135,isp,US,AS22561 
209.142.129.136,209.142.129.143,isp,US,AS209 
209.142.129.144,209.142.129.159,isp,US,AS22561 
209.142.129.160,209.142.129.167,business,US,AS22561 
209.142.129.168,209.142.129.175,isp,US,AS22561 
209.142.129.176,209.142.129.239,isp,US,AS209 
209.142.129.240,209.142.129.247,business,US,AS22561 
209.142.129.248,209.142.130.47,isp,US,AS209 
209.142.130.48,209.142.130.55,business,US,AS22561 
209.142.130.56,209.142.130.63,isp,US,AS209 
209.142.130.64,209.142.130.71,isp,US,AS22561 
209.142.130.72,209.142.130.79,isp,US,AS209 
209.142.130.80,209.142.130.87,isp,US,AS22561 
209.142.130.88,209.142.130.111,isp,US,AS209 
209.142.130.112,209.142.130.127,business,US,AS22561 
209.142.130.128,209.142.130.143,isp,US,AS209 
209.142.130.144,209.142.130.151,business,US,AS22561 
209.142.130.152,209.142.130.175,isp,US,AS209 
209.142.130.176,209.142.130.183,isp,US,AS22561 
209.142.130.184,209.142.130.239,isp,US,AS209 
209.142.130.240,209.142.130.247,business,US,AS22561 
209.142.130.248,209.142.131.7,isp,US,AS209 
209.142.131.8,209.142.131.15,isp,US,AS22561 
209.142.131.16,209.142.131.87,isp,US,AS209 
209.142.131.88,209.142.131.95,isp,US,AS22561 
209.142.131.96,209.142.131.103,business,US,AS22561 
209.142.131.104,209.142.131.111,isp,US,AS209 
209.142.131.112,209.142.131.119,isp,US,AS22561 
209.142.131.120,209.142.131.127,isp,US,AS209 
209.142.131.128,209.142.131.135,isp,US,AS22561 
209.142.131.136,209.142.131.143,isp,US,AS209 
209.142.131.144,209.142.131.151,isp,US,AS22561 
209.142.131.152,209.142.131.191,isp,US,AS209 
209.142.131.192,209.142.131.199,business,US,AS22561 
209.142.131.200,209.142.132.79,isp,US,AS209 
209.142.132.80,209.142.132.103,isp,US,AS22561 
209.142.132.104,209.142.132.215,isp,US,AS209 
209.142.132.216,209.142.132.231,business,US,AS22561 
209.142.132.232,209.142.133.64,isp,US,AS209 
209.142.133.65,209.142.133.127,business,US,AS22561 
209.142.133.128,209.142.133.191,education,US,AS22561 
209.142.133.192,209.142.133.255,isp,US,AS209 
209.142.134.0,209.142.134.63,isp,US,AS22561 
209.142.134.64,209.142.134.95,isp,US,AS209 
209.142.134.96,209.142.134.159,isp,US,AS22561 
209.142.134.160,209.142.134.167,isp,US,AS209 
209.142.134.168,209.142.134.191,isp,US,AS22561 
209.142.134.192,209.142.134.199,business,US,AS22561 
209.142.134.200,209.142.134.215,isp,US,AS209 
209.142.134.216,209.142.134.223,isp,US,AS22561 
209.142.134.224,209.142.134.239,isp,US,AS209 
209.142.134.240,209.142.134.255,isp,US,AS22561 
209.142.135.0,209.142.135.191,isp,US,AS209 
209.142.135.192,209.142.135.199,isp,US,AS22561 
209.142.135.200,209.142.137.15,isp,US,AS209 
209.142.137.16,209.142.137.31,isp,US,AS22561 
209.142.137.32,209.142.137.63,business,US,AS22561 
209.142.137.64,209.142.137.71,isp,US,AS209 
209.142.137.72,209.142.137.79,isp,US,AS22561 
209.142.137.80,209.142.137.95,isp,US,AS209 
209.142.137.96,209.142.137.111,isp,US,AS22561 
209.142.137.112,209.142.137.127,isp,US,AS209 
209.142.137.128,209.142.137.143,business,US,AS22561 
209.142.137.144,209.142.137.151,isp,US,AS22561 
209.142.137.152,209.142.137.175,isp,US,AS209 
209.142.137.176,209.142.137.191,isp,US,AS22561 
209.142.137.192,209.142.137.223,isp,US,AS209 
209.142.137.224,209.142.137.239,isp,US,AS22561 
209.142.137.240,209.142.138.175,isp,US,AS209 
209.142.138.176,209.142.138.191,business,US,AS22561 
209.142.138.192,209.142.139.127,isp,US,AS209 
209.142.139.128,209.142.139.159,education,US,AS22561 
209.142.139.160,209.142.139.191,business,US,AS22561 
209.142.139.192,209.142.139.199,isp,US,AS22561 
209.142.139.200,209.142.139.224,isp,US,AS209 
209.142.139.225,209.142.139.239,isp,US,AS22561 
209.142.139.240,209.142.140.135,isp,US,AS209 
209.142.140.136,209.142.140.143,isp,US,AS22561 
209.142.140.144,209.142.141.63,isp,US,AS209 
209.142.141.64,209.142.141.95,isp,US,AS22561 
209.142.141.96,209.142.141.143,isp,US,AS209 
209.142.141.144,209.142.141.159,isp,US,AS22561 
209.142.141.160,209.142.141.223,isp,US,AS209 
209.142.141.224,209.142.141.231,isp,US,AS22561 
209.142.141.232,209.142.141.247,isp,US,AS209 
209.142.141.248,209.142.141.255,isp,US,AS22561 
209.142.142.0,209.142.145.63,isp,US,AS209 
209.142.145.64,209.142.145.71,isp,US,AS22561 
209.142.145.72,209.142.145.79,business,US,AS22561 
209.142.145.80,209.142.145.127,isp,US,AS209 
209.142.145.128,209.142.145.143,isp,US,AS22561 
209.142.145.144,209.142.145.159,isp,US,AS209 
209.142.145.160,209.142.145.167,isp,US,AS22561 
209.142.145.168,209.142.147.255,isp,US,AS209 
209.142.148.0,209.142.148.255,education,US,AS22561 
209.142.149.0,209.142.149.7,isp,US,AS22561 
209.142.149.8,209.142.149.31,business,US,AS22561 
209.142.149.32,209.142.149.47,isp,US,AS209 
209.142.149.48,209.142.149.55,isp,US,AS22561 
209.142.149.56,209.142.149.63,isp,US,AS209 
209.142.149.64,209.142.149.79,isp,US,AS22561 
209.142.149.80,209.142.149.87,business,US,AS22561 
209.142.149.88,209.142.149.95,isp,US,AS22561 
209.142.149.96,209.142.149.135,isp,US,AS209 
209.142.149.136,209.142.149.143,business,US,AS22561 
209.142.149.144,209.142.149.167,isp,US,AS22561 
209.142.149.168,209.142.149.199,business,US,AS22561 
209.142.149.200,209.142.149.207,isp,US,AS209 
209.142.149.208,209.142.149.215,isp,US,AS22561 
209.142.149.216,209.142.149.223,business,US,AS22561 
209.142.149.224,209.142.149.239,isp,US,AS22561 
209.142.149.240,209.142.150.191,isp,US,AS209 
209.142.150.192,209.142.150.199,isp,US,AS22561 
209.142.150.200,209.142.150.207,business,US,AS22561 
209.142.150.208,209.142.150.239,isp,US,AS209 
209.142.150.240,209.142.150.255,business,US,AS22561 
209.142.151.0,209.142.151.231,isp,US,AS209 
209.142.151.232,209.142.151.239,isp,US,AS22561 
209.142.151.240,209.142.152.47,isp,US,AS209 
209.142.152.48,209.142.152.55,business,US,AS22561 
209.142.152.56,209.142.152.63,isp,US,AS209 
209.142.152.64,209.142.152.71,business,US,AS22561 
209.142.152.72,209.142.152.95,isp,US,AS209 
209.142.152.96,209.142.152.111,business,US,AS22561 
209.142.152.112,209.142.152.127,isp,US,AS209 
209.142.152.128,209.142.152.143,business,US,AS22561 
209.142.152.144,209.142.152.191,isp,US,AS209 
209.142.152.192,209.142.152.215,isp,US,AS22561 
209.142.152.216,209.142.152.223,business,US,AS22561 
209.142.152.224,209.142.153.63,isp,US,AS209 
209.142.153.64,209.142.153.79,education,US,AS22561 
209.142.153.80,209.142.153.95,isp,US,AS209 
209.142.153.96,209.142.153.255,business,US,AS22561 
