220.162.145.162,220.162.145.190,business,CN 
220.162.145.191,220.162.158.42,isp,CN 
220.162.158.43,220.162.158.61,business,CN 
220.162.158.62,220.162.162.1,isp,CN 
220.162.162.2,220.162.162.30,business,CN 
220.162.162.31,220.162.236.39,isp,CN 
220.162.236.40,220.162.236.47,business,CN 
220.162.236.48,220.166.62.255,isp,CN 
