193.191.0.0,193.191.119.255,education,BE,AS2611 
193.191.120.0,193.191.120.31,business,BE,AS2611 
193.191.120.32,193.191.120.127,education,BE,AS2611 
193.191.120.128,193.191.120.255,business,BE,AS2611 
193.191.121.0,193.191.127.255,education,BE,AS2611 
193.191.128.0,193.191.128.63,business,BE,AS2611 
193.191.128.64,193.191.128.127,education,BE,AS2611 
193.191.128.128,193.191.129.159,business,BE,AS2611 
193.191.129.160,193.191.129.255,education,BE,AS2611 
193.191.130.0,193.191.130.31,business,BE,AS2611 
193.191.130.32,193.191.130.63,education,BE,AS2611 
193.191.130.64,193.191.130.95,business,BE,AS2611 
193.191.130.96,193.191.131.255,education,BE,AS2611 
193.191.132.0,193.191.132.47,business,BE,AS2611 
193.191.132.48,193.191.132.207,education,BE,AS2611 
193.191.132.208,193.191.132.223,business,BE,AS2611 
193.191.132.224,193.191.132.255,education,BE,AS2611 
193.191.133.0,193.191.133.127,business,BE,AS2611 
193.191.133.128,193.191.135.255,education,BE,AS2611 
193.191.136.0,193.191.136.15,business,BE,AS2611 
193.191.136.16,193.191.136.31,education,BE,AS2611 
193.191.136.32,193.191.136.47,business,BE,AS2611 
193.191.136.48,193.191.136.111,education,BE,AS2611 
193.191.136.112,193.191.136.127,business,BE,AS2611 
193.191.136.128,193.191.149.255,education,BE,AS2611 
193.191.150.0,193.191.150.63,business,BE,AS2611 
193.191.150.64,193.191.150.159,education,BE,AS2611 
193.191.150.160,193.191.150.231,business,BE,AS2611 
193.191.150.232,193.191.167.255,education,BE,AS2611 
193.191.168.0,193.191.168.255,business,BE,AS2611 
193.191.169.0,193.191.169.255,education,BE,AS2611 
193.191.170.0,193.191.170.255,business,BE,AS2611 
193.191.171.0,193.191.172.63,education,BE,AS2611 
193.191.172.64,193.191.172.127,business,BE,AS2611 
193.191.172.128,193.191.172.191,education,BE,AS2611 
193.191.172.192,193.191.172.207,business,BE,AS2611 
193.191.172.208,193.191.172.255,education,BE,AS2611 
193.191.173.0,193.191.173.31,business,BE,AS2611 
193.191.173.32,193.191.173.95,education,BE,AS2611 
193.191.173.96,193.191.173.111,business,BE,AS2611 
193.191.173.112,193.191.173.127,education,BE,AS2611 
193.191.173.128,193.191.173.191,business,BE,AS2611 
193.191.173.192,193.191.173.255,education,BE,AS2611 
193.191.174.0,193.191.174.31,business,BE,AS2611 
193.191.174.32,193.191.174.191,education,BE,AS2611 
193.191.174.192,193.191.174.207,business,BE,AS2611 
193.191.174.208,193.191.174.223,education,BE,AS2611 
193.191.174.224,193.191.174.239,business,BE,AS2611 
193.191.174.240,193.191.175.255,education,BE,AS2611 
193.191.176.0,193.191.178.47,business,BE,AS2611 
193.191.178.48,193.191.178.63,education,BE,AS2611 
193.191.178.64,193.191.178.95,business,BE,AS2611 
193.191.178.96,193.191.178.127,education,BE,AS2611 
193.191.178.128,193.191.178.191,business,BE,AS2611 
193.191.178.192,193.191.178.255,education,BE,AS2611 
193.191.179.0,193.191.179.31,business,BE,AS2611 
