139.84.0.0,139.84.127.255,education,US 
139.84.128.0,139.84.128.255,hosting,US 
139.84.129.0,139.84.129.7,hosting,CA 
139.84.129.8,139.84.129.255,hosting,US 
139.84.130.0,139.84.143.255,hosting,CA 
139.84.144.0,139.84.160.255,hosting,US 
139.84.161.0,139.84.161.7,hosting,CA 
139.84.161.8,139.84.161.255,hosting,US 
139.84.162.0,139.84.173.255,hosting,CA 
139.84.174.0,139.84.191.255,hosting,US 
139.84.192.0,139.84.193.255,hosting,CA 
139.84.194.0,139.84.225.255,hosting,US 
139.84.226.0,139.84.233.255,hosting,CA 
139.84.234.0,139.84.255.255,hosting,US 
