186.155.0.0,186.155.4.39,isp,CO,AS19429 
186.155.224.160,186.155.224.167,isp,CO,AS19429 
186.155.224.168,186.155.224.175,business,CO,AS19429 
186.155.224.176,186.155.224.183,isp,CO,AS19429 
186.155.224.184,186.155.224.199,business,CO,AS19429 
186.155.224.200,186.155.224.223,isp,CO,AS19429 
186.155.224.224,186.155.224.231,business,CO,AS19429 
186.155.224.232,186.155.224.255,isp,CO,AS19429 
186.155.225.0,186.155.225.7,business,CO,AS19429 
186.155.225.8,186.155.225.31,isp,CO,AS19429 
186.155.225.32,186.155.225.39,business,CO,AS19429 
186.155.225.40,186.155.225.43,education,CO,AS19429 
186.155.225.44,186.155.225.47,isp,CO,AS19429 
186.155.225.48,186.155.225.71,business,CO,AS19429 
186.155.225.72,186.155.225.103,isp,CO,AS19429 
186.155.225.104,186.155.225.127,business,CO,AS19429 
186.155.225.128,186.155.225.135,education,CO,AS19429 
186.155.225.136,186.155.225.159,isp,CO,AS19429 
186.155.225.160,186.155.225.167,business,CO,AS19429 
186.155.225.168,186.155.225.183,isp,CO,AS19429 
186.155.225.184,186.155.225.191,business,CO,AS19429 
186.155.225.192,186.155.225.239,isp,CO,AS19429 
186.155.225.240,186.155.225.247,education,CO,AS19429 
186.155.225.248,186.155.227.15,isp,CO,AS19429 
186.155.227.16,186.155.227.23,education,CO,AS19429 
186.155.227.24,186.155.227.39,business,CO,AS19429 
186.155.227.40,186.155.227.55,isp,CO,AS19429 
186.155.227.56,186.155.227.79,business,CO,AS19429 
186.155.227.80,186.155.227.103,isp,CO,AS19429 
186.155.227.104,186.155.227.151,business,CO,AS19429 
186.155.227.152,186.155.227.159,isp,CO,AS19429 
186.155.227.160,186.155.227.175,business,CO,AS19429 
186.155.227.176,186.155.227.183,isp,CO,AS19429 
186.155.227.184,186.155.227.191,education,CO,AS19429 
186.155.227.192,186.155.227.215,isp,CO,AS19429 
186.155.227.216,186.155.227.239,business,CO,AS19429 
186.155.227.240,186.155.227.247,isp,CO,AS19429 
186.155.227.248,186.155.228.31,business,CO,AS19429 
186.155.228.32,186.155.228.71,isp,CO,AS19429 
186.155.228.72,186.155.228.79,business,CO,AS19429 
186.155.228.80,186.155.228.103,isp,CO,AS19429 
186.155.228.104,186.155.228.119,business,CO,AS19429 
186.155.228.120,186.155.228.159,isp,CO,AS19429 
186.155.228.160,186.155.228.191,business,CO,AS19429 
186.155.228.192,186.155.228.215,isp,CO,AS19429 
186.155.228.216,186.155.228.239,business,CO,AS19429 
186.155.228.240,186.155.228.247,isp,CO,AS19429 
186.155.228.248,186.155.228.255,business,CO,AS19429 
186.155.229.0,186.155.229.15,isp,CO,AS19429 
186.155.229.16,186.155.229.23,business,CO,AS19429 
186.155.229.24,186.155.229.47,isp,CO,AS19429 
186.155.229.48,186.155.229.55,business,CO,AS19429 
186.155.229.56,186.155.229.63,isp,CO,AS19429 
186.155.229.64,186.155.229.71,education,CO,AS19429 
186.155.229.72,186.155.229.87,isp,CO,AS19429 
186.155.229.88,186.155.229.95,business,CO,AS19429 
186.155.229.96,186.155.229.199,isp,CO,AS19429 
186.155.229.200,186.155.229.207,business,CO,AS19429 
186.155.229.208,186.155.230.7,isp,CO,AS19429 
186.155.230.8,186.155.230.15,business,CO,AS19429 
186.155.230.16,186.155.230.23,isp,CO,AS19429 
186.155.230.24,186.155.230.47,business,CO,AS19429 
186.155.230.48,186.155.230.55,isp,CO,AS19429 
186.155.230.56,186.155.230.71,business,CO,AS19429 
186.155.230.72,186.155.230.87,isp,CO,AS19429 
186.155.230.88,186.155.230.119,business,CO,AS19429 
186.155.230.120,186.155.230.135,isp,CO,AS19429 
186.155.230.136,186.155.230.143,education,CO,AS19429 
186.155.230.144,186.155.230.151,business,CO,AS19429 
186.155.230.152,186.155.230.159,isp,CO,AS19429 
186.155.230.160,186.155.230.175,business,CO,AS19429 
186.155.230.176,186.155.230.183,education,CO,AS19429 
186.155.230.184,186.155.230.223,isp,CO,AS19429 
186.155.230.224,186.155.230.231,business,CO,AS19429 
186.155.230.232,186.155.230.247,isp,CO,AS19429 
186.155.230.248,186.155.230.255,business,CO,AS19429 
186.155.231.0,186.155.231.7,isp,CO,AS19429 
186.155.231.8,186.155.231.15,business,CO,AS19429 
186.155.231.16,186.155.231.47,isp,CO,AS19429 
186.155.231.48,186.155.231.55,business,CO,AS19429 
186.155.231.56,186.155.231.63,education,CO,AS19429 
186.155.231.64,186.155.231.71,isp,CO,AS19429 
186.155.231.72,186.155.231.87,business,CO,AS19429 
186.155.231.88,186.155.231.95,education,CO,AS19429 
186.155.231.96,186.155.231.103,isp,CO,AS19429 
186.155.231.104,186.155.231.127,business,CO,AS19429 
186.155.231.128,186.155.231.223,isp,CO,AS19429 
186.155.231.224,186.155.231.231,business,CO,AS19429 
186.155.231.232,186.155.231.235,isp,CO,AS19429 
186.155.231.236,186.155.231.239,business,CO,AS19429 
186.155.231.240,186.155.231.255,isp,CO,AS19429 
186.155.232.0,186.155.232.31,business,CO,AS19429 
186.155.232.32,186.155.232.39,isp,CO,AS19429 
186.155.232.40,186.155.232.47,education,CO,AS19429 
186.155.232.48,186.155.232.79,isp,CO,AS19429 
186.155.232.80,186.155.232.103,business,CO,AS19429 
186.155.232.104,186.155.232.127,isp,CO,AS19429 
186.155.232.128,186.155.232.151,business,CO,AS19429 
186.155.232.152,186.155.232.199,isp,CO,AS19429 
186.155.232.200,186.155.232.207,education,CO,AS19429 
186.155.232.208,186.155.232.215,business,CO,AS19429 
186.155.232.216,186.155.232.255,isp,CO,AS19429 
186.155.233.0,186.155.233.7,business,CO,AS19429 
186.155.233.8,186.155.233.71,isp,CO,AS19429 
186.155.233.72,186.155.233.79,business,CO,AS19429 
186.155.233.80,186.155.233.87,isp,CO,AS19429 
186.155.233.88,186.155.233.95,business,CO,AS19429 
186.155.233.96,186.155.233.119,isp,CO,AS19429 
186.155.233.120,186.155.233.127,business,CO,AS19429 
186.155.233.128,186.155.233.199,isp,CO,AS19429 
186.155.233.200,186.155.233.207,business,CO,AS19429 
186.155.233.208,186.155.233.247,isp,CO,AS19429 
186.155.233.248,186.155.234.7,business,CO,AS19429 
186.155.234.8,186.155.234.15,education,CO,AS19429 
186.155.234.16,186.155.234.47,isp,CO,AS19429 
186.155.234.48,186.155.234.63,business,CO,AS19429 
186.155.234.64,186.155.234.103,isp,CO,AS19429 
186.155.234.104,186.155.234.127,business,CO,AS19429 
186.155.234.128,186.155.234.167,isp,CO,AS19429 
186.155.234.168,186.155.234.183,business,CO,AS19429 
186.155.234.184,186.155.234.211,isp,CO,AS19429 
186.155.234.212,186.155.234.215,education,CO,AS19429 
186.155.234.216,186.155.236.7,isp,CO,AS19429 
186.155.236.8,186.155.236.15,business,CO,AS19429 
186.155.236.16,186.155.236.79,isp,CO,AS19429 
186.155.236.80,186.155.236.103,business,CO,AS19429 
186.155.236.104,186.155.236.111,isp,CO,AS19429 
186.155.236.112,186.155.236.127,business,CO,AS19429 
186.155.236.128,186.155.236.135,isp,CO,AS19429 
186.155.236.136,186.155.236.167,business,CO,AS19429 
186.155.236.168,186.155.236.175,isp,CO,AS19429 
186.155.236.176,186.155.236.183,business,CO,AS19429 
186.155.236.184,186.155.236.207,isp,CO,AS19429 
186.155.236.208,186.155.236.215,business,CO,AS19429 
186.155.236.216,186.155.236.239,isp,CO,AS19429 
186.155.236.240,186.155.236.247,business,CO,AS19429 
186.155.236.248,186.155.236.251,isp,CO,AS19429 
186.155.236.252,186.155.237.127,business,CO,AS19429 
186.155.237.128,186.155.238.15,isp,CO,AS19429 
186.155.238.16,186.155.238.23,business,CO,AS19429 
186.155.238.24,186.155.238.31,isp,CO,AS19429 
186.155.238.32,186.155.238.47,business,CO,AS19429 
186.155.238.48,186.155.238.71,isp,CO,AS19429 
186.155.238.72,186.155.238.79,business,CO,AS19429 
186.155.238.80,186.155.238.103,isp,CO,AS19429 
186.155.238.104,186.155.238.111,business,CO,AS19429 
186.155.238.112,186.155.238.127,isp,CO,AS19429 
186.155.238.128,186.155.238.135,education,CO,AS19429 
186.155.238.136,186.155.238.143,business,CO,AS19429 
186.155.238.144,186.155.238.159,isp,CO,AS19429 
186.155.238.160,186.155.238.167,education,CO,AS19429 
186.155.238.168,186.155.238.175,isp,CO,AS19429 
186.155.238.176,186.155.238.183,business,CO,AS19429 
186.155.238.184,186.155.238.191,education,CO,AS19429 
186.155.238.192,186.155.238.207,isp,CO,AS19429 
186.155.238.208,186.155.238.223,business,CO,AS19429 
186.155.238.224,186.155.239.11,isp,CO,AS19429 
186.155.239.12,186.155.239.15,education,CO,AS19429 
186.155.239.16,186.155.239.39,isp,CO,AS19429 
186.155.239.40,186.155.239.47,business,CO,AS19429 
186.155.239.48,186.155.239.63,isp,CO,AS19429 
186.155.239.64,186.155.239.79,business,CO,AS19429 
186.155.239.80,186.155.239.103,isp,CO,AS19429 
186.155.239.104,186.155.239.111,business,CO,AS19429 
186.155.239.112,186.155.239.119,isp,CO,AS19429 
186.155.239.120,186.155.239.151,business,CO,AS19429 
186.155.239.152,186.155.239.159,isp,CO,AS19429 
186.155.239.160,186.155.239.167,business,CO,AS19429 
186.155.239.168,186.155.239.191,isp,CO,AS19429 
186.155.239.192,186.155.239.215,business,CO,AS19429 
186.155.239.216,186.155.239.223,isp,CO,AS19429 
186.155.239.224,186.155.239.255,business,CO,AS19429 
186.155.240.0,186.155.240.159,isp,CO,AS19429 
186.155.240.160,186.155.240.167,education,CO,AS19429 
186.155.240.168,186.155.240.183,business,CO,AS19429 
186.155.240.184,186.155.240.191,isp,CO,AS19429 
186.155.240.192,186.155.240.207,business,CO,AS19429 
186.155.240.208,186.155.240.215,isp,CO,AS19429 
186.155.240.216,186.155.240.223,business,CO,AS19429 
186.155.240.224,186.155.240.231,isp,CO,AS19429 
186.155.240.232,186.155.240.239,business,CO,AS19429 
186.155.240.240,186.155.240.247,isp,CO,AS19429 
186.155.240.248,186.155.241.7,business,CO,AS19429 
186.155.241.8,186.155.241.15,isp,CO,AS19429 
186.155.241.16,186.155.241.31,business,CO,AS19429 
186.155.241.32,186.155.241.43,isp,CO,AS19429 
186.155.241.44,186.155.241.47,business,CO,AS19429 
186.155.241.48,186.155.241.63,isp,CO,AS19429 
186.155.241.64,186.155.241.71,business,CO,AS19429 
186.155.241.72,186.155.241.87,isp,CO,AS19429 
186.155.241.88,186.155.241.95,business,CO,AS19429 
186.155.241.96,186.155.241.119,isp,CO,AS19429 
186.155.241.120,186.155.241.135,business,CO,AS19429 
186.155.241.136,186.155.241.159,isp,CO,AS19429 
186.155.241.160,186.155.241.175,business,CO,AS19429 
186.155.241.176,186.155.241.183,isp,CO,AS19429 
186.155.241.184,186.155.241.191,business,CO,AS19429 
186.155.241.192,186.155.241.247,isp,CO,AS19429 
186.155.241.248,186.155.241.255,business,CO,AS19429 
186.155.242.0,186.155.242.55,isp,CO,AS19429 
186.155.242.56,186.155.242.87,business,CO,AS19429 
186.155.242.88,186.155.242.95,isp,CO,AS19429 
186.155.242.96,186.155.242.103,business,CO,AS19429 
186.155.242.104,186.155.242.111,isp,CO,AS19429 
186.155.242.112,186.155.242.119,business,CO,AS19429 
186.155.242.120,186.155.242.127,education,CO,AS19429 
186.155.242.128,186.155.242.135,business,CO,AS19429 
186.155.242.136,186.155.242.183,isp,CO,AS19429 
186.155.242.184,186.155.242.191,business,CO,AS19429 
186.155.242.192,186.155.242.255,isp,CO,AS19429 
186.155.243.0,186.155.243.7,education,CO,AS19429 
186.155.243.8,186.155.243.23,business,CO,AS19429 
186.155.243.24,186.155.243.31,isp,CO,AS19429 
186.155.243.32,186.155.243.39,business,CO,AS19429 
186.155.243.40,186.155.243.47,isp,CO,AS19429 
186.155.243.48,186.155.243.55,business,CO,AS19429 
186.155.243.56,186.155.243.63,isp,CO,AS19429 
186.155.243.64,186.155.243.71,business,CO,AS19429 
186.155.243.72,186.155.243.95,isp,CO,AS19429 
186.155.243.96,186.155.243.103,business,CO,AS19429 
186.155.243.104,186.155.243.111,isp,CO,AS19429 
186.155.243.112,186.155.243.119,business,CO,AS19429 
186.155.243.120,186.155.243.135,isp,CO,AS19429 
186.155.243.136,186.155.243.147,business,CO,AS19429 
186.155.243.148,186.155.243.151,isp,CO,AS19429 
186.155.243.152,186.155.243.191,business,CO,AS19429 
186.155.243.192,186.155.243.199,isp,CO,AS19429 
186.155.243.200,186.155.243.207,business,CO,AS19429 
186.155.243.208,186.155.243.215,isp,CO,AS19429 
186.155.243.216,186.155.243.231,business,CO,AS19429 
186.155.243.232,186.155.244.255,isp,CO,AS19429 
186.155.245.0,186.155.245.7,business,CO,AS19429 
186.155.245.8,186.155.245.15,isp,CO,AS19429 
186.155.245.16,186.155.245.23,business,CO,AS19429 
186.155.245.24,186.155.245.31,isp,CO,AS19429 
186.155.245.32,186.155.245.39,business,CO,AS19429 
186.155.245.40,186.155.245.55,isp,CO,AS19429 
186.155.245.56,186.155.245.79,business,CO,AS19429 
186.155.245.80,186.155.245.87,isp,CO,AS19429 
186.155.245.88,186.155.245.91,business,CO,AS19429 
186.155.245.92,186.155.245.95,isp,CO,AS19429 
186.155.245.96,186.155.245.103,business,CO,AS19429 
186.155.245.104,186.155.245.135,isp,CO,AS19429 
186.155.245.136,186.155.245.151,business,CO,AS19429 
186.155.245.152,186.155.245.175,isp,CO,AS19429 
186.155.245.176,186.155.245.207,business,CO,AS19429 
186.155.245.208,186.155.245.223,isp,CO,AS19429 
186.155.245.224,186.155.245.231,education,CO,AS19429 
186.155.245.232,186.155.245.247,isp,CO,AS19429 
186.155.245.248,186.155.246.15,business,CO,AS19429 
186.155.246.16,186.155.246.23,isp,CO,AS19429 
186.155.246.24,186.155.246.31,business,CO,AS19429 
186.155.246.32,186.155.246.63,isp,CO,AS19429 
186.155.246.64,186.155.246.67,business,CO,AS19429 
186.155.246.68,186.155.246.87,isp,CO,AS19429 
186.155.246.88,186.155.246.103,business,CO,AS19429 
186.155.246.104,186.155.246.111,isp,CO,AS19429 
186.155.246.112,186.155.246.143,business,CO,AS19429 
186.155.246.144,186.155.246.151,isp,CO,AS19429 
186.155.246.152,186.155.246.159,education,CO,AS19429 
186.155.246.160,186.155.246.175,business,CO,AS19429 
186.155.246.176,186.155.246.215,isp,CO,AS19429 
186.155.246.216,186.155.246.223,business,CO,AS19429 
186.155.246.224,186.155.246.255,isp,CO,AS19429 
186.155.247.0,186.155.247.15,business,CO,AS19429 
186.155.247.16,186.155.247.19,education,CO,AS19429 
186.155.247.20,186.155.247.23,isp,CO,AS19429 
186.155.247.24,186.155.247.47,business,CO,AS19429 
186.155.247.48,186.155.247.55,education,CO,AS19429 
186.155.247.56,186.155.247.143,isp,CO,AS19429 
186.155.247.144,186.155.247.151,business,CO,AS19429 
186.155.247.152,186.155.247.167,isp,CO,AS19429 
186.155.247.168,186.155.247.175,business,CO,AS19429 
186.155.247.176,186.155.247.207,isp,CO,AS19429 
186.155.247.208,186.155.247.223,business,CO,AS19429 
186.155.247.224,186.155.247.239,isp,CO,AS19429 
186.155.247.240,186.155.247.247,education,CO,AS19429 
186.155.247.248,186.155.247.255,business,CO,AS19429 
186.155.248.0,186.155.248.255,business,US,AS19429 
186.155.249.0,186.155.250.47,isp,CO,AS19429 
186.155.250.48,186.155.250.55,business,CO,AS19429 
186.155.250.56,186.155.250.63,isp,CO,AS19429 
186.155.250.64,186.155.250.71,business,CO,AS19429 
186.155.250.72,186.155.250.79,isp,CO,AS19429 
186.155.250.80,186.155.250.95,business,CO,AS19429 
186.155.250.96,186.155.250.103,isp,CO,AS19429 
186.155.250.104,186.155.250.127,business,CO,AS19429 
186.155.250.128,186.155.250.135,education,CO,AS19429 
186.155.250.136,186.155.250.151,isp,CO,AS19429 
186.155.250.152,186.155.250.159,business,CO,AS19429 
186.155.250.160,186.155.250.175,isp,CO,AS19429 
186.155.250.176,186.155.250.191,business,CO,AS19429 
186.155.250.192,186.155.250.199,isp,CO,AS19429 
186.155.250.200,186.155.250.231,business,CO,AS19429 
186.155.250.232,186.155.250.247,isp,CO,AS19429 
186.155.250.248,186.155.251.15,business,CO,AS19429 
186.155.251.16,186.155.251.63,isp,CO,AS19429 
186.155.251.64,186.155.251.71,education,CO,AS19429 
186.155.251.72,186.155.251.79,isp,CO,AS19429 
186.155.251.80,186.155.251.87,business,CO,AS19429 
186.155.251.88,186.155.251.95,isp,CO,AS19429 
186.155.251.96,186.155.251.111,business,CO,AS19429 
186.155.251.112,186.155.251.127,isp,CO,AS19429 
186.155.251.128,186.155.251.143,business,CO,AS19429 
186.155.251.144,186.155.251.183,isp,CO,AS19429 
186.155.251.184,186.155.251.191,business,CO,AS19429 
186.155.251.192,186.155.251.199,isp,CO,AS19429 
186.155.251.200,186.155.251.207,business,CO,AS19429 
186.155.251.208,186.155.251.223,isp,CO,AS19429 
186.155.251.224,186.155.251.231,education,CO,AS19429 
186.155.251.232,186.155.251.239,business,CO,AS19429 
186.155.251.240,186.155.251.255,isp,CO,AS19429 
186.155.252.0,186.155.252.7,business,CO,AS19429 
186.155.252.8,186.155.252.15,isp,CO,AS19429 
186.155.252.16,186.155.252.39,business,CO,AS19429 
186.155.252.40,186.155.252.47,isp,CO,AS19429 
186.155.252.48,186.155.252.55,business,CO,AS19429 
186.155.252.56,186.155.252.79,isp,CO,AS19429 
186.155.252.80,186.155.252.103,education,CO,AS19429 
186.155.252.104,186.155.252.119,business,CO,AS19429 
186.155.252.120,186.155.252.135,isp,CO,AS19429 
186.155.252.136,186.155.252.143,business,CO,AS19429 
186.155.252.144,186.155.252.159,isp,CO,AS19429 
186.155.252.160,186.155.252.167,business,CO,AS19429 
186.155.252.168,186.155.252.183,isp,CO,AS19429 
186.155.252.184,186.155.252.199,business,CO,AS19429 
186.155.252.200,186.155.252.223,isp,CO,AS19429 
186.155.252.224,186.155.252.231,business,CO,AS19429 
186.155.252.232,186.155.252.239,isp,CO,AS19429 
186.155.252.240,186.155.252.247,business,CO,AS19429 
186.155.252.248,186.155.253.7,isp,CO,AS19429 
186.155.253.8,186.155.253.23,business,CO,AS19429 
186.155.253.24,186.155.253.31,education,CO,AS19429 
186.155.253.32,186.155.253.39,isp,CO,AS19429 
186.155.253.40,186.155.253.47,business,CO,AS19429 
186.155.253.48,186.155.253.55,isp,CO,AS19429 
186.155.253.56,186.155.253.63,business,CO,AS19429 
186.155.253.64,186.155.253.71,isp,CO,AS19429 
186.155.253.72,186.155.253.79,business,CO,AS19429 
186.155.253.80,186.155.253.95,isp,CO,AS19429 
186.155.253.96,186.155.253.103,business,CO,AS19429 
186.155.253.104,186.155.253.111,isp,CO,AS19429 
186.155.253.112,186.155.253.135,business,CO,AS19429 
186.155.253.136,186.155.253.159,isp,CO,AS19429 
186.155.253.160,186.155.253.167,business,CO,AS19429 
186.155.253.168,186.155.253.175,isp,CO,AS19429 
186.155.253.176,186.155.253.183,business,CO,AS19429 
186.155.253.184,186.155.253.199,isp,CO,AS19429 
186.155.253.200,186.155.253.207,business,CO,AS19429 
186.155.253.208,186.155.253.215,isp,CO,AS19429 
186.155.253.216,186.155.253.231,business,CO,AS19429 
186.155.253.232,186.155.253.255,isp,CO,AS19429 
186.155.254.0,186.155.254.31,business,CO,AS19429 
186.155.254.32,186.155.254.39,isp,CO,AS19429 
186.155.254.40,186.155.254.47,business,CO,AS19429 
186.155.254.48,186.155.254.55,isp,CO,AS19429 
186.155.254.56,186.155.254.63,business,CO,AS19429 
186.155.254.64,186.155.254.87,isp,CO,AS19429 
186.155.254.88,186.155.254.95,business,CO,AS19429 
186.155.254.96,186.155.254.111,education,CO,AS19429 
186.155.254.112,186.155.254.119,business,CO,AS19429 
186.155.254.120,186.155.254.127,isp,CO,AS19429 
186.155.254.128,186.155.254.159,business,CO,AS19429 
186.155.254.160,186.155.254.183,isp,CO,AS19429 
186.155.254.184,186.155.254.207,business,CO,AS19429 
186.155.254.208,186.155.254.215,isp,CO,AS19429 
186.155.254.216,186.155.254.223,education,CO,AS19429 
186.155.254.224,186.155.254.231,isp,CO,AS19429 
186.155.254.232,186.155.255.31,business,CO,AS19429 
186.155.255.32,186.155.255.55,isp,CO,AS19429 
186.155.255.56,186.155.255.95,business,CO,AS19429 
186.155.255.96,186.155.255.103,isp,CO,AS19429 
186.155.255.104,186.155.255.111,education,CO,AS19429 
186.155.255.112,186.155.255.127,isp,CO,AS19429 
186.155.255.128,186.155.255.191,business,CO,AS19429 
186.155.255.192,186.155.255.199,isp,CO,AS19429 
186.155.255.200,186.155.255.223,business,CO,AS19429 
186.155.255.224,186.155.255.231,isp,CO,AS19429 
186.155.255.232,186.155.255.247,business,CO,AS19429 
186.155.255.248,186.155.255.255,isp,CO,AS19429 
