70.107.222.128,70.107.222.191,business,US,AS701 
70.107.222.192,70.107.223.39,isp,US,AS701 
70.107.223.40,70.107.223.55,business,US,AS701 
70.107.223.56,70.107.223.111,isp,US,AS701 
70.107.223.112,70.107.223.127,business,US,AS701 
70.107.223.128,70.107.223.143,isp,US,AS701 
70.107.223.144,70.107.223.159,business,US,AS701 
70.107.223.160,70.109.0.255,isp,US,AS701 
