210.241.0.0,210.241.127.255,business,TW,AS4782 
210.241.128.0,210.241.130.255,business,TW,AS17420 
210.241.131.0,210.241.131.127,hosting,TW,AS17420 
210.241.131.128,210.241.131.191,business,TW,AS17420 
210.241.131.192,210.241.131.255,hosting,TW,AS17420 
210.241.132.0,210.241.133.191,business,TW,AS17420 
210.241.133.192,210.241.133.255,hosting,TW,AS17420 
210.241.134.0,210.241.159.255,business,TW,AS17420 
210.241.160.0,210.241.191.255,education,TW,AS1659 
210.241.192.0,210.241.223.255,isp,TW,AS9674 
210.241.224.0,210.242.255.255,isp,TW,AS3462 
