212.60.0.0,212.60.3.255,isp,IT,AS212609 
212.60.4.0,212.60.4.255,hosting,RU,AS62300 
212.60.5.0,212.60.5.255,hosting,RU,AS49392 
212.60.6.0,212.60.6.255,isp,RU,AS212667 
212.60.7.0,212.60.7.255,business,RU,AS49505 
212.60.8.0,212.60.8.15,hosting,IE,AS209975 
212.60.8.16,212.60.8.31,hosting,GB,AS209975 
212.60.8.32,212.60.8.47,hosting,US,AS209975 
212.60.8.48,212.60.8.63,hosting,CN,AS209975 
212.60.8.64,212.60.8.79,hosting,CA,AS209975 
212.60.8.80,212.60.8.95,hosting,JP,AS209975 
212.60.8.96,212.60.8.111,hosting,ES,AS209975 
212.60.8.112,212.60.8.127,hosting,FR,AS209975 
212.60.8.128,212.60.8.143,hosting,IE,AS209975 
212.60.8.144,212.60.8.159,hosting,GB,AS209975 
212.60.8.160,212.60.8.175,hosting,US,AS209975 
212.60.8.176,212.60.8.191,hosting,CN,AS209975 
212.60.8.192,212.60.8.207,hosting,CA,AS209975 
212.60.8.208,212.60.8.223,hosting,JP,AS209975 
212.60.8.224,212.60.8.255,hosting,ES,AS209975 
212.60.9.0,212.60.9.15,hosting,IE,AS209975 
212.60.9.16,212.60.9.31,hosting,GB,AS209975 
212.60.9.32,212.60.9.47,hosting,US,AS209975 
212.60.9.48,212.60.9.63,hosting,CN,AS209975 
212.60.9.64,212.60.9.79,hosting,CA,AS209975 
212.60.9.80,212.60.9.95,hosting,JP,AS209975 
212.60.9.96,212.60.9.111,hosting,ES,AS209975 
212.60.9.112,212.60.9.127,hosting,FR,AS209975 
212.60.9.128,212.60.9.143,hosting,IE,AS209975 
212.60.9.144,212.60.9.159,hosting,GB,AS209975 
212.60.9.160,212.60.9.175,hosting,US,AS209975 
212.60.9.176,212.60.9.191,hosting,CN,AS209975 
212.60.9.192,212.60.9.207,hosting,CA,AS209975 
212.60.9.208,212.60.9.223,hosting,JP,AS209975 
212.60.9.224,212.60.9.255,hosting,ES,AS209975 
212.60.10.0,212.60.10.15,hosting,IE,AS209975 
212.60.10.16,212.60.10.31,hosting,GB,AS209975 
212.60.10.32,212.60.10.47,hosting,US,AS209975 
212.60.10.48,212.60.10.63,hosting,CN,AS209975 
212.60.10.64,212.60.10.79,hosting,CA,AS209975 
212.60.10.80,212.60.10.95,hosting,JP,AS209975 
212.60.10.96,212.60.10.111,hosting,ES,AS209975 
212.60.10.112,212.60.10.127,hosting,FR,AS209975 
212.60.10.128,212.60.10.143,hosting,IE,AS209975 
212.60.10.144,212.60.10.159,hosting,GB,AS209975 
212.60.10.160,212.60.10.175,hosting,US,AS209975 
212.60.10.176,212.60.10.191,hosting,CN,AS209975 
212.60.10.192,212.60.10.207,hosting,CA,AS209975 
212.60.10.208,212.60.10.223,hosting,JP,AS209975 
212.60.10.224,212.60.10.255,hosting,ES,AS209975 
212.60.11.0,212.60.11.15,hosting,IE,AS209975 
212.60.11.16,212.60.11.31,hosting,GB,AS209975 
212.60.11.32,212.60.11.47,hosting,US,AS209975 
212.60.11.48,212.60.11.63,hosting,CN,AS209975 
212.60.11.64,212.60.11.79,hosting,CA,AS209975 
212.60.11.80,212.60.11.95,hosting,JP,AS209975 
212.60.11.96,212.60.11.111,hosting,ES,AS209975 
212.60.11.112,212.60.11.127,hosting,FR,AS209975 
212.60.11.128,212.60.11.143,hosting,IE,AS209975 
212.60.11.144,212.60.11.159,hosting,GB,AS209975 
212.60.11.160,212.60.11.175,hosting,US,AS209975 
212.60.11.176,212.60.11.191,hosting,CN,AS209975 
212.60.11.192,212.60.11.207,hosting,CA,AS209975 
