83.100.0.0,83.100.3.255,isp,FI 
83.100.144.160,83.100.144.167,business,GB 
83.100.144.168,83.100.144.231,isp,GB 
83.100.144.232,83.100.144.247,business,GB 
83.100.144.248,83.100.144.255,isp,GB 
83.100.145.0,83.100.145.127,business,GB 
83.100.145.128,83.100.145.191,isp,GB 
83.100.145.192,83.100.145.255,business,GB 
83.100.146.0,83.100.146.127,isp,GB 
83.100.146.128,83.100.146.191,business,GB 
83.100.146.192,83.100.147.3,isp,GB 
83.100.147.4,83.100.147.7,business,GB 
83.100.147.8,83.100.147.27,isp,GB 
83.100.147.28,83.100.147.31,business,GB 
83.100.147.32,83.100.147.79,isp,GB 
83.100.147.80,83.100.147.83,business,GB 
83.100.147.84,83.100.147.87,isp,GB 
83.100.147.88,83.100.147.91,business,GB 
83.100.147.92,83.100.147.99,isp,GB 
83.100.147.100,83.100.147.103,business,GB 
83.100.147.104,83.100.147.131,isp,GB 
83.100.147.132,83.100.147.135,business,GB 
83.100.147.136,83.100.147.147,isp,GB 
83.100.147.148,83.100.147.151,business,GB 
83.100.147.152,83.100.147.179,isp,GB 
83.100.147.180,83.100.147.183,business,GB 
83.100.147.184,83.100.147.195,isp,GB 
83.100.147.196,83.100.147.199,business,GB 
83.100.147.200,83.100.148.31,isp,GB 
83.100.148.32,83.100.148.47,business,GB 
83.100.148.48,83.100.148.79,isp,GB 
83.100.148.80,83.100.148.95,business,GB 
83.100.148.96,83.100.153.127,isp,GB 
83.100.153.128,83.100.153.255,business,GB 
83.100.154.0,83.100.155.255,isp,GB 
83.100.156.0,83.100.156.7,business,GB 
83.100.156.8,83.100.156.19,isp,GB 
83.100.156.20,83.100.156.23,business,GB 
83.100.156.24,83.100.156.27,education,GB 
83.100.156.28,83.100.156.39,business,GB 
83.100.156.40,83.100.156.79,isp,GB 
83.100.156.80,83.100.156.99,business,GB 
83.100.156.100,83.100.156.107,isp,GB 
83.100.156.108,83.100.156.119,business,GB 
83.100.156.120,83.100.156.123,isp,GB 
83.100.156.124,83.100.156.139,business,GB 
83.100.156.140,83.100.156.191,isp,GB 
83.100.156.192,83.100.156.195,business,GB 
83.100.156.196,83.100.156.203,isp,GB 
83.100.156.204,83.100.156.207,business,GB 
83.100.156.208,83.100.156.243,isp,GB 
83.100.156.244,83.100.156.251,business,GB 
83.100.156.252,83.100.160.11,isp,GB 
83.100.160.12,83.100.160.15,business,GB 
83.100.160.16,83.100.160.39,isp,GB 
83.100.160.40,83.100.160.43,business,GB 
83.100.160.44,83.100.160.47,isp,GB 
83.100.160.48,83.100.160.51,business,GB 
83.100.160.52,83.100.160.55,isp,GB 
83.100.160.56,83.100.160.59,education,GB 
83.100.160.60,83.100.160.87,isp,GB 
83.100.160.88,83.100.160.91,business,GB 
83.100.160.92,83.100.160.95,isp,GB 
83.100.160.96,83.100.160.99,business,GB 
83.100.160.100,83.100.160.123,isp,GB 
83.100.160.124,83.100.160.127,business,GB 
83.100.160.128,83.100.160.143,isp,GB 
83.100.160.144,83.100.160.147,business,GB 
83.100.160.148,83.100.160.215,isp,GB 
83.100.160.216,83.100.160.219,business,GB 
83.100.160.220,83.100.160.223,isp,GB 
83.100.160.224,83.100.160.227,business,GB 
83.100.160.228,83.100.160.231,isp,GB 
83.100.160.232,83.100.160.235,business,GB 
83.100.160.236,83.100.163.171,isp,GB 
83.100.163.172,83.100.163.175,business,GB 
83.100.163.176,83.100.176.31,isp,GB 
83.100.176.32,83.100.176.47,business,GB 
83.100.176.48,83.100.176.63,isp,GB 
83.100.176.64,83.100.176.127,business,GB 
83.100.176.128,83.100.176.159,isp,GB 
83.100.176.160,83.100.176.191,business,GB 
83.100.176.192,83.100.176.207,isp,GB 
83.100.176.208,83.100.176.223,business,GB 
83.100.176.224,83.100.177.191,isp,GB 
83.100.177.192,83.100.177.255,business,GB 
83.100.178.0,83.100.178.255,isp,GB 
83.100.179.0,83.100.179.255,business,GB 
83.100.180.0,83.100.184.3,isp,GB 
83.100.184.4,83.100.184.7,business,GB 
83.100.184.8,83.100.184.23,isp,GB 
83.100.184.24,83.100.184.27,business,GB 
83.100.184.28,83.100.184.63,isp,GB 
83.100.184.64,83.100.184.67,business,GB 
83.100.184.68,83.100.184.71,isp,GB 
83.100.184.72,83.100.184.75,business,GB 
83.100.184.76,83.100.184.123,isp,GB 
83.100.184.124,83.100.184.131,business,GB 
83.100.184.132,83.100.184.159,isp,GB 
83.100.184.160,83.100.184.167,business,GB 
83.100.184.168,83.100.184.171,isp,GB 
83.100.184.172,83.100.184.175,business,GB 
83.100.184.176,83.100.184.207,isp,GB 
83.100.184.208,83.100.184.211,business,GB 
83.100.184.212,83.100.184.219,isp,GB 
83.100.184.220,83.100.184.223,business,GB 
83.100.184.224,83.100.184.251,isp,GB 
83.100.184.252,83.100.184.255,business,GB 
83.100.185.0,83.100.199.7,isp,GB 
83.100.199.8,83.100.199.15,business,GB 
83.100.199.16,83.100.199.39,isp,GB 
83.100.199.40,83.100.199.47,business,GB 
83.100.199.48,83.100.199.103,isp,GB 
83.100.199.104,83.100.199.119,business,GB 
83.100.199.120,83.100.199.151,isp,GB 
83.100.199.152,83.100.199.159,business,GB 
83.100.199.160,83.100.199.191,isp,GB 
83.100.199.192,83.100.199.199,business,GB 
83.100.199.200,83.100.204.79,isp,GB 
83.100.204.80,83.100.204.95,business,GB 
83.100.204.96,83.100.204.207,isp,GB 
83.100.204.208,83.100.204.223,business,GB 
83.100.204.224,83.100.205.75,isp,GB 
83.100.205.76,83.100.205.79,business,GB 
83.100.205.80,83.100.205.111,isp,GB 
83.100.205.112,83.100.205.115,business,GB 
83.100.205.116,83.100.205.135,isp,GB 
83.100.205.136,83.100.205.139,business,GB 
83.100.205.140,83.100.205.167,isp,GB 
83.100.205.168,83.100.205.171,business,GB 
83.100.205.172,83.100.205.175,isp,GB 
83.100.205.176,83.100.205.183,business,GB 
83.100.205.184,83.100.205.191,isp,GB 
83.100.205.192,83.100.205.199,business,GB 
83.100.205.200,83.100.205.231,isp,GB 
83.100.205.232,83.100.205.243,business,GB 
83.100.205.244,83.100.205.251,isp,GB 
83.100.205.252,83.100.205.255,business,GB 
83.100.206.0,83.100.212.63,isp,GB 
83.100.212.64,83.100.212.95,business,GB 
83.100.212.96,83.100.212.191,isp,GB 
83.100.212.192,83.100.212.223,business,GB 
83.100.212.224,83.100.213.3,isp,GB 
83.100.213.4,83.100.213.11,business,GB 
83.100.213.12,83.100.213.31,isp,GB 
83.100.213.32,83.100.213.35,business,GB 
83.100.213.36,83.100.213.51,isp,GB 
83.100.213.52,83.100.213.59,business,GB 
83.100.213.60,83.100.213.63,isp,GB 
83.100.213.64,83.100.213.67,business,GB 
83.100.213.68,83.100.213.79,isp,GB 
83.100.213.80,83.100.213.83,business,GB 
83.100.213.84,83.100.213.99,isp,GB 
83.100.213.100,83.100.213.103,business,GB 
83.100.213.104,83.100.213.139,isp,GB 
83.100.213.140,83.100.213.143,business,GB 
83.100.213.144,83.100.213.163,isp,GB 
83.100.213.164,83.100.213.167,business,GB 
83.100.213.168,83.100.213.191,isp,GB 
83.100.213.192,83.100.213.195,business,GB 
83.100.213.196,83.100.213.219,isp,GB 
83.100.213.220,83.100.213.223,education,GB 
83.100.213.224,83.100.213.243,isp,GB 
83.100.213.244,83.100.213.247,business,GB 
83.100.213.248,83.100.220.7,isp,GB 
83.100.220.8,83.100.220.11,business,GB 
83.100.220.12,83.100.220.35,isp,GB 
83.100.220.36,83.100.220.39,business,GB 
83.100.220.40,83.100.220.47,isp,GB 
83.100.220.48,83.100.220.51,business,GB 
83.100.220.52,83.100.220.75,isp,GB 
83.100.220.76,83.100.220.79,business,GB 
83.100.220.80,83.100.220.111,isp,GB 
83.100.220.112,83.100.220.115,business,GB 
83.100.220.116,83.100.220.151,isp,GB 
83.100.220.152,83.100.220.159,business,GB 
83.100.220.160,83.100.220.171,isp,GB 
83.100.220.172,83.100.220.175,business,GB 
83.100.220.176,83.100.220.203,isp,GB 
83.100.220.204,83.100.220.211,business,GB 
83.100.220.212,83.100.222.3,isp,GB 
83.100.222.4,83.100.222.7,business,GB 
83.100.222.8,83.100.222.15,isp,GB 
83.100.222.16,83.100.222.19,business,GB 
83.100.222.20,83.100.222.35,isp,GB 
83.100.222.36,83.100.222.39,business,GB 
83.100.222.40,83.100.222.107,isp,GB 
83.100.222.108,83.100.222.111,business,GB 
83.100.222.112,83.100.222.115,isp,GB 
83.100.222.116,83.100.222.123,business,GB 
83.100.222.124,83.100.222.151,isp,GB 
83.100.222.152,83.100.222.155,business,GB 
83.100.222.156,83.100.222.171,isp,GB 
83.100.222.172,83.100.222.175,business,GB 
83.100.222.176,83.100.222.203,isp,GB 
83.100.222.204,83.100.222.207,business,GB 
83.100.222.208,83.100.222.251,isp,GB 
83.100.222.252,83.100.222.252,business,GB 
83.100.222.253,83.100.242.255,isp,GB 
83.100.243.0,83.100.243.3,business,GB 
83.100.243.4,83.100.243.27,isp,GB 
83.100.243.28,83.100.243.31,business,GB 
83.100.243.32,83.100.243.51,isp,GB 
83.100.243.52,83.100.243.55,business,GB 
83.100.243.56,83.100.243.79,isp,GB 
83.100.243.80,83.100.243.83,business,GB 
83.100.243.84,83.100.243.95,isp,GB 
83.100.243.96,83.100.243.99,business,GB 
83.100.243.100,83.100.243.103,isp,GB 
83.100.243.104,83.100.243.107,business,GB 
83.100.243.108,83.100.243.247,isp,GB 
83.100.243.248,83.100.243.251,business,GB 
83.100.243.252,83.100.244.255,isp,GB 
83.100.245.0,83.100.245.7,business,GB 
83.100.245.8,83.100.245.47,isp,GB 
83.100.245.48,83.100.245.55,business,GB 
83.100.245.56,83.100.245.79,isp,GB 
83.100.245.80,83.100.245.95,business,GB 
83.100.245.96,83.100.245.127,isp,GB 
83.100.245.128,83.100.245.159,business,GB 
83.100.245.160,83.100.245.231,isp,GB 
83.100.245.232,83.100.245.239,business,GB 
83.100.245.240,83.100.247.43,isp,GB 
83.100.247.44,83.100.247.47,business,GB 
83.100.247.48,83.100.247.51,isp,GB 
83.100.247.52,83.100.247.59,business,GB 
83.100.247.60,83.100.247.63,isp,GB 
83.100.247.64,83.100.247.71,business,GB 
83.100.247.72,83.100.247.111,isp,GB 
83.100.247.112,83.100.247.127,business,GB 
83.100.247.128,83.100.247.247,isp,GB 
83.100.247.248,83.100.247.255,business,GB 
83.100.248.0,83.100.255.255,isp,GB 
