83.239.0.0,83.239.111.255,isp,RU,AS25490 
83.239.112.0,83.239.127.255,isp,RU,AS42548 
83.239.128.0,83.239.191.255,isp,RU,AS33934 
83.239.192.0,83.239.199.255,isp,RU,AS42362 
83.239.200.0,83.239.207.255,business,RU,AS25490 
83.239.208.0,83.239.223.255,isp,RU,AS42362 
83.239.224.0,83.239.239.255,business,RU,AS25490 
83.239.240.0,83.239.247.255,isp,RU,AS25490 
83.239.248.0,83.239.255.255,business,RU,AS12389 
