83.164.0.0,83.164.130.239,business,AT 
83.164.130.240,83.164.130.247,education,AT 
83.164.130.248,83.164.132.255,business,AT 
83.164.133.0,83.164.133.95,hosting,AT 
83.164.133.96,83.164.133.191,business,AT 
83.164.133.192,83.164.133.223,hosting,AT 
83.164.133.224,83.164.133.239,business,AT 
83.164.133.240,83.164.134.39,hosting,AT 
83.164.134.40,83.164.138.255,business,AT 
83.164.139.0,83.164.139.23,hosting,AT 
83.164.139.24,83.164.139.27,business,AT 
83.164.139.28,83.164.139.31,hosting,AT 
83.164.139.32,83.164.139.39,business,AT 
83.164.139.40,83.164.139.63,hosting,AT 
83.164.139.64,83.164.139.71,business,AT 
83.164.139.72,83.164.139.103,hosting,AT 
83.164.139.104,83.164.139.111,business,AT 
83.164.139.112,83.164.139.223,hosting,AT 
83.164.139.224,83.164.142.255,business,AT 
83.164.143.0,83.164.143.79,hosting,AT 
83.164.143.80,83.164.143.223,business,AT 
83.164.143.224,83.164.143.255,hosting,AT 
83.164.144.0,83.164.146.255,business,AT 
83.164.147.0,83.164.147.7,hosting,AT 
83.164.147.8,83.164.147.47,business,AT 
83.164.147.48,83.164.147.127,hosting,AT 
83.164.147.128,83.164.147.171,business,AT 
83.164.147.172,83.164.147.175,hosting,AT 
83.164.147.176,83.164.147.187,business,AT 
83.164.147.188,83.164.147.193,hosting,AT 
83.164.147.194,83.164.151.255,business,AT 
83.164.152.0,83.164.152.255,hosting,AT 
83.164.153.0,83.164.153.47,business,AT 
83.164.153.48,83.164.153.63,hosting,AT 
83.164.153.64,83.164.153.127,business,AT 
83.164.153.128,83.164.153.159,hosting,AT 
83.164.153.160,83.164.153.167,business,AT 
83.164.153.168,83.164.153.191,hosting,AT 
83.164.153.192,83.164.255.255,business,AT 
