123.133.132.0,123.133.132.3,business,CN 
123.133.132.4,123.133.132.7,isp,CN 
123.133.132.8,123.133.132.27,business,CN 
123.133.132.28,123.133.132.31,isp,CN 
123.133.132.32,123.133.132.75,business,CN 
123.133.132.76,123.133.132.79,isp,CN 
123.133.132.80,123.133.132.255,business,CN 
123.133.133.0,123.134.63.255,isp,CN 
