131.117.0.0,131.117.127.255,business,CH, 
131.117.128.0,131.117.143.255,isp,AZ,AS196925 
131.117.144.0,131.117.145.3,isp,DE,AS42652 
131.117.145.4,131.117.145.7,business,DE,AS42652 
131.117.145.8,131.117.145.11,isp,DE,AS42652 
131.117.145.12,131.117.145.15,business,DE,AS42652 
131.117.145.16,131.117.145.19,isp,DE,AS42652 
131.117.145.20,131.117.145.31,business,DE,AS42652 
131.117.145.32,131.117.145.39,isp,DE,AS42652 
131.117.145.40,131.117.145.43,business,DE,AS42652 
131.117.145.44,131.117.145.63,isp,DE,AS42652 
131.117.145.64,131.117.145.71,business,DE,AS42652 
131.117.145.72,131.117.145.87,isp,DE,AS42652 
131.117.145.88,131.117.145.91,business,DE,AS42652 
131.117.145.92,131.117.145.95,isp,DE,AS42652 
131.117.145.96,131.117.145.111,business,DE,AS42652 
131.117.145.112,131.117.145.123,isp,DE,AS42652 
131.117.145.124,131.117.145.127,business,DE,AS42652 
131.117.145.128,131.117.145.135,isp,DE,AS42652 
131.117.145.136,131.117.145.139,business,DE,AS42652 
131.117.145.140,131.117.145.155,isp,DE,AS42652 
131.117.145.156,131.117.145.159,business,DE,AS42652 
131.117.145.160,131.117.145.163,isp,DE,AS42652 
131.117.145.164,131.117.145.171,business,DE,AS42652 
131.117.145.172,131.117.145.175,isp,DE,AS42652 
131.117.145.176,131.117.145.179,business,DE,AS42652 
131.117.145.180,131.117.145.183,isp,DE,AS42652 
131.117.145.184,131.117.145.187,business,DE,AS42652 
131.117.145.188,131.117.145.199,isp,DE,AS42652 
131.117.145.200,131.117.145.207,business,DE,AS42652 
131.117.145.208,131.117.145.223,isp,DE,AS42652 
131.117.145.224,131.117.145.231,business,DE,AS42652 
131.117.145.232,131.117.145.243,isp,DE,AS42652 
131.117.145.244,131.117.145.247,business,DE,AS42652 
131.117.145.248,131.117.146.3,isp,DE,AS42652 
131.117.146.4,131.117.146.15,business,DE,AS42652 
131.117.146.16,131.117.146.63,isp,DE,AS42652 
131.117.146.64,131.117.146.75,business,DE,AS42652 
131.117.146.76,131.117.146.87,isp,DE,AS42652 
131.117.146.88,131.117.146.91,business,DE,AS42652 
131.117.146.92,131.117.146.119,isp,DE,AS42652 
131.117.146.120,131.117.146.127,business,DE,AS42652 
131.117.146.128,131.117.146.147,isp,DE,AS42652 
131.117.146.148,131.117.146.155,business,DE,AS42652 
131.117.146.156,131.117.146.159,isp,DE,AS42652 
131.117.146.160,131.117.146.167,business,DE,AS42652 
131.117.146.168,131.117.146.171,isp,DE,AS42652 
131.117.146.172,131.117.146.183,business,DE,AS42652 
131.117.146.184,131.117.146.227,isp,DE,AS42652 
131.117.146.228,131.117.146.243,business,DE,AS42652 
131.117.146.244,131.117.146.247,isp,DE,AS42652 
131.117.146.248,131.117.147.3,business,DE,AS42652 
131.117.147.4,131.117.147.15,isp,DE,AS42652 
131.117.147.16,131.117.147.27,business,DE,AS42652 
131.117.147.28,131.117.147.43,isp,DE,AS42652 
131.117.147.44,131.117.147.47,business,DE,AS42652 
131.117.147.48,131.117.147.51,isp,DE,AS42652 
131.117.147.52,131.117.147.55,business,DE,AS42652 
131.117.147.56,131.117.147.67,isp,DE,AS42652 
131.117.147.68,131.117.147.75,business,DE,AS42652 
131.117.147.76,131.117.147.135,isp,DE,AS42652 
131.117.147.136,131.117.147.139,business,DE,AS42652 
131.117.147.140,131.117.147.195,isp,DE,AS42652 
131.117.147.196,131.117.147.199,business,DE,AS42652 
131.117.147.200,131.117.147.215,isp,DE,AS42652 
131.117.147.216,131.117.147.219,business,DE,AS42652 
131.117.147.220,131.117.148.83,isp,DE,AS42652 
131.117.148.84,131.117.148.87,business,DE,AS42652 
131.117.148.88,131.117.148.255,isp,DE,AS42652 
131.117.149.0,131.117.149.7,business,DE,AS42652 
131.117.149.8,131.117.149.31,isp,DE,AS42652 
131.117.149.32,131.117.149.63,business,DE,AS42652 
131.117.149.64,131.117.149.71,isp,DE,AS42652 
131.117.149.72,131.117.149.79,business,DE,AS42652 
131.117.149.80,131.117.149.159,isp,DE,AS42652 
