66.208.0.0,66.208.63.255,isp,US,AS22925 
66.208.136.32,66.208.136.119,business,US,AS22561 
66.208.136.120,66.208.136.127,isp,US,AS22561 
66.208.136.128,66.208.136.135,business,US,AS22561 
66.208.136.136,66.208.136.159,isp,US,AS22561 
66.208.136.160,66.208.136.175,business,US,AS22561 
66.208.136.176,66.208.136.183,isp,US,AS22561 
66.208.136.184,66.208.136.231,business,US,AS22561 
66.208.136.232,66.208.136.239,isp,US,AS22561 
66.208.136.240,66.208.136.255,business,US,AS22561 
66.208.137.0,66.208.137.255,business,US,AS209 
66.208.138.0,66.208.142.143,isp,US,AS209 
66.208.142.144,66.208.142.151,business,US,AS22561 
66.208.142.152,66.208.142.223,isp,US,AS209 
66.208.142.224,66.208.142.239,business,US,AS22561 
66.208.142.240,66.208.142.255,isp,US,AS209 
66.208.143.0,66.208.143.255,education,US,AS22561 
66.208.144.0,66.208.145.111,isp,US,AS209 
66.208.145.112,66.208.145.119,business,US,AS22561 
66.208.145.120,66.208.145.127,isp,US,AS22561 
66.208.145.128,66.208.145.135,isp,US,AS209 
66.208.145.136,66.208.145.151,isp,US,AS22561 
66.208.145.152,66.208.145.175,business,US,AS22561 
66.208.145.176,66.208.145.199,isp,US,AS22561 
66.208.145.200,66.208.145.223,isp,US,AS209 
66.208.145.224,66.208.145.255,isp,US,AS22561 
66.208.146.0,66.208.146.255,isp,US,AS209 
66.208.147.0,66.208.147.255,hosting,US,AS5006 
66.208.148.0,66.208.148.111,isp,US,AS209 
66.208.148.112,66.208.148.119,isp,US,AS22561 
66.208.148.120,66.208.148.127,business,US,AS22561 
66.208.148.128,66.208.148.143,education,US,AS22561 
66.208.148.144,66.208.148.151,isp,US,AS22561 
66.208.148.152,66.208.148.159,isp,US,AS209 
66.208.148.160,66.208.148.175,business,US,AS22561 
66.208.148.176,66.208.148.183,isp,US,AS22561 
66.208.148.184,66.208.148.207,isp,US,AS209 
66.208.148.208,66.208.148.215,business,US,AS22561 
66.208.148.216,66.208.148.223,isp,US,AS22561 
66.208.148.224,66.208.148.239,isp,US,AS209 
66.208.148.240,66.208.148.255,isp,US,AS22561 
66.208.149.0,66.208.161.255,isp,US,AS209 
66.208.162.0,66.208.163.255,isp,US,AS22561 
66.208.164.0,66.208.164.255,business,US,AS209 
66.208.165.0,66.208.165.255,business,US,AS5006 
66.208.166.0,66.208.166.127,business,US,AS209 
66.208.166.128,66.208.166.143,isp,US,AS209 
66.208.166.144,66.208.166.175,business,US,AS209 
66.208.166.176,66.208.166.223,isp,US,AS209 
66.208.166.224,66.208.167.183,business,US,AS209 
66.208.167.184,66.208.167.223,isp,US,AS209 
66.208.167.224,66.208.168.63,business,US,AS209 
66.208.168.64,66.208.168.79,isp,US,AS209 
66.208.168.80,66.208.168.119,business,US,AS209 
66.208.168.120,66.208.168.135,isp,US,AS209 
66.208.168.136,66.208.168.143,business,US,AS209 
66.208.168.144,66.208.168.159,isp,US,AS209 
66.208.168.160,66.208.168.167,business,US,AS209 
66.208.168.168,66.208.168.183,isp,US,AS209 
66.208.168.184,66.208.168.199,business,US,AS209 
66.208.168.200,66.208.168.207,isp,US,AS209 
66.208.168.208,66.208.168.215,business,US,AS209 
66.208.168.216,66.208.169.255,isp,US,AS209 
66.208.170.0,66.208.170.135,business,US,AS209 
66.208.170.136,66.208.170.143,isp,US,AS209 
66.208.170.144,66.208.170.151,business,US,AS209 
66.208.170.152,66.208.170.175,isp,US,AS209 
66.208.170.176,66.208.170.191,business,US,AS209 
66.208.170.192,66.208.170.215,isp,US,AS209 
66.208.170.216,66.208.170.223,business,US,AS209 
66.208.170.224,66.208.170.255,isp,US,AS209 
66.208.171.0,66.208.171.23,business,US,AS22561 
66.208.171.24,66.208.171.31,isp,US,AS22561 
66.208.171.32,66.208.171.127,business,US,AS22561 
66.208.171.128,66.208.171.143,isp,US,AS22561 
66.208.171.144,66.208.171.159,business,US,AS22561 
66.208.171.160,66.208.171.167,isp,US,AS22561 
66.208.171.168,66.208.171.175,business,US,AS22561 
66.208.171.176,66.208.171.191,isp,US,AS22561 
66.208.171.192,66.208.171.199,business,US,AS22561 
66.208.171.200,66.208.171.207,isp,US,AS22561 
66.208.171.208,66.208.171.255,business,US,AS22561 
66.208.172.0,66.208.172.255,hosting,US,AS5006 
66.208.173.0,66.208.173.135,business,US,AS22561 
66.208.173.136,66.208.173.143,isp,US,AS22561 
66.208.173.144,66.208.173.175,business,US,AS22561 
66.208.173.176,66.208.173.183,isp,US,AS22561 
66.208.173.184,66.208.173.255,business,US,AS22561 
66.208.174.0,66.208.175.255,isp,US,AS209 
66.208.176.0,66.208.176.47,business,US,AS22561 
66.208.176.48,66.208.176.55,isp,US,AS22561 
66.208.176.56,66.208.176.127,business,US,AS22561 
66.208.176.128,66.208.176.255,isp,US,AS22561 
66.208.177.0,66.208.177.255,business,US,AS22561 
66.208.178.0,66.208.183.255,isp,US,AS209 
66.208.184.0,66.208.184.103,business,US,AS22561 
66.208.184.104,66.208.184.111,isp,US,AS22561 
66.208.184.112,66.208.184.119,business,US,AS22561 
66.208.184.120,66.208.184.127,isp,US,AS22561 
66.208.184.128,66.208.184.167,business,US,AS22561 
66.208.184.168,66.208.184.191,isp,US,AS22561 
66.208.184.192,66.208.184.199,business,US,AS22561 
66.208.184.200,66.208.184.231,isp,US,AS22561 
66.208.184.232,66.208.184.255,business,US,AS22561 
66.208.185.0,66.208.186.255,isp,US,AS209 
66.208.187.0,66.208.187.255,business,US,AS22561 
66.208.188.0,66.208.188.255,business,US,AS209 
66.208.189.0,66.208.189.255,hosting,US,AS5006 
66.208.190.0,66.208.191.15,business,US,AS19901 
66.208.191.16,66.208.191.23,isp,US,AS209 
66.208.191.24,66.208.191.31,isp,US,AS19901 
66.208.191.32,66.208.191.111,isp,US,AS209 
66.208.191.112,66.208.191.119,isp,US,AS19901 
66.208.191.120,66.208.191.127,isp,US,AS209 
66.208.191.128,66.208.191.159,business,US,AS19901 
66.208.191.160,66.208.191.207,isp,US,AS19901 
66.208.191.208,66.208.191.223,business,US,AS19901 
66.208.191.224,66.208.191.231,isp,US,AS19901 
66.208.191.232,66.208.191.239,isp,US,AS209 
66.208.191.240,66.208.191.247,business,US,AS19901 
66.208.191.248,66.208.191.255,isp,US,AS19901 
66.208.192.0,66.208.192.55,isp,US,AS7922 
66.208.192.56,66.208.192.63,business,US,AS7922 
66.208.192.64,66.208.192.71,isp,US,AS7922 
66.208.192.72,66.208.192.79,business,US,AS7922 
66.208.192.80,66.208.192.103,isp,US,AS7922 
66.208.192.104,66.208.192.111,business,US,AS7922 
66.208.192.112,66.208.192.151,isp,US,AS7922 
66.208.192.152,66.208.192.159,business,US,AS7922 
66.208.192.160,66.208.192.223,isp,US,AS7922 
66.208.192.224,66.208.192.231,business,US,AS7922 
66.208.192.232,66.208.192.247,isp,US,AS7922 
66.208.192.248,66.208.192.255,business,US,AS7922 
66.208.193.0,66.208.193.7,isp,US,AS7922 
66.208.193.8,66.208.193.15,business,US,AS7922 
66.208.193.16,66.208.193.95,isp,US,AS7922 
66.208.193.96,66.208.193.103,business,US,AS7922 
66.208.193.104,66.208.193.119,isp,US,AS7922 
66.208.193.120,66.208.193.127,business,US,AS7922 
66.208.193.128,66.208.194.15,isp,US,AS7922 
66.208.194.16,66.208.194.23,business,US,AS7922 
66.208.194.24,66.208.194.111,isp,US,AS7922 
66.208.194.112,66.208.194.119,business,US,AS7922 
66.208.194.120,66.208.194.231,isp,US,AS7922 
66.208.194.232,66.208.194.239,business,US,AS7922 
66.208.194.240,66.208.195.119,isp,US,AS7922 
66.208.195.120,66.208.195.127,business,US,AS7922 
66.208.195.128,66.208.196.31,isp,US,AS7922 
66.208.196.32,66.208.196.47,business,US,AS7922 
66.208.196.48,66.208.197.223,isp,US,AS7922 
66.208.197.224,66.208.197.247,business,US,AS7922 
66.208.197.248,66.208.198.7,isp,US,AS7922 
66.208.198.8,66.208.198.15,business,US,AS7922 
66.208.198.16,66.208.198.71,isp,US,AS7922 
66.208.198.72,66.208.198.79,business,US,AS7922 
66.208.198.80,66.208.198.247,isp,US,AS7922 
66.208.198.248,66.208.198.255,business,US,AS7922 
66.208.199.0,66.208.199.23,isp,US,AS7922 
66.208.199.24,66.208.199.31,business,US,AS7922 
66.208.199.32,66.208.199.47,isp,US,AS7922 
66.208.199.48,66.208.199.55,business,US,AS7922 
66.208.199.56,66.208.200.71,isp,US,AS7922 
66.208.200.72,66.208.200.79,business,US,AS7922 
66.208.200.80,66.208.200.143,isp,US,AS7922 
66.208.200.144,66.208.200.151,business,US,AS7922 
66.208.200.152,66.208.201.7,isp,US,AS7922 
66.208.201.8,66.208.201.15,business,US,AS7922 
66.208.201.16,66.208.201.47,isp,US,AS7922 
66.208.201.48,66.208.201.55,business,US,AS7922 
66.208.201.56,66.208.201.223,isp,US,AS7922 
66.208.201.224,66.208.201.231,business,US,AS7922 
66.208.201.232,66.208.202.95,isp,US,AS7922 
66.208.202.96,66.208.202.103,business,US,AS7922 
66.208.202.104,66.208.202.159,isp,US,AS7922 
66.208.202.160,66.208.202.175,business,US,AS7922 
66.208.202.176,66.208.203.191,isp,US,AS7922 
66.208.203.192,66.208.203.199,business,US,AS7922 
66.208.203.200,66.208.204.71,isp,US,AS7922 
66.208.204.72,66.208.204.79,business,US,AS7922 
66.208.204.80,66.208.204.191,isp,US,AS7922 
66.208.204.192,66.208.204.199,business,US,AS7922 
66.208.204.200,66.208.204.239,isp,US,AS7922 
66.208.204.240,66.208.204.247,business,US,AS7922 
66.208.204.248,66.208.205.15,isp,US,AS7922 
66.208.205.16,66.208.205.23,business,US,AS7922 
66.208.205.24,66.208.205.55,isp,US,AS7922 
66.208.205.56,66.208.205.63,business,US,AS7922 
66.208.205.64,66.208.205.87,isp,US,AS7922 
66.208.205.88,66.208.205.95,business,US,AS7922 
66.208.205.96,66.208.205.151,isp,US,AS7922 
66.208.205.152,66.208.205.159,business,US,AS7922 
66.208.205.160,66.208.206.7,isp,US,AS7922 
66.208.206.8,66.208.206.15,business,US,AS7922 
66.208.206.16,66.208.206.207,isp,US,AS7922 
66.208.206.208,66.208.206.215,business,US,AS7922 
66.208.206.216,66.208.207.15,isp,US,AS7922 
66.208.207.16,66.208.207.23,business,US,AS7922 
66.208.207.24,66.208.208.31,isp,US,AS7922 
66.208.208.32,66.208.208.47,business,US,AS7922 
66.208.208.48,66.208.208.167,isp,US,AS7922 
66.208.208.168,66.208.208.175,business,US,AS7922 
66.208.208.176,66.208.208.223,isp,US,AS7922 
66.208.208.224,66.208.208.231,business,US,AS7922 
66.208.208.232,66.208.209.23,isp,US,AS7922 
66.208.209.24,66.208.209.31,business,US,AS7922 
66.208.209.32,66.208.209.79,isp,US,AS7922 
66.208.209.80,66.208.209.87,business,US,AS7922 
66.208.209.88,66.208.209.103,isp,US,AS7922 
66.208.209.104,66.208.209.111,business,US,AS7922 
66.208.209.112,66.208.209.191,isp,US,AS7922 
66.208.209.192,66.208.209.207,business,US,AS7922 
66.208.209.208,66.208.209.231,isp,US,AS7922 
66.208.209.232,66.208.209.239,business,US,AS7922 
66.208.209.240,66.208.210.47,isp,US,AS7922 
66.208.210.48,66.208.210.55,business,US,AS7922 
66.208.210.56,66.208.210.63,isp,US,AS7922 
66.208.210.64,66.208.210.71,business,US,AS7922 
66.208.210.72,66.208.210.167,isp,US,AS7922 
66.208.210.168,66.208.210.175,business,US,AS7922 
66.208.210.176,66.208.211.7,isp,US,AS7922 
66.208.211.8,66.208.211.15,business,US,AS7922 
66.208.211.16,66.208.211.55,isp,US,AS7922 
66.208.211.56,66.208.211.63,business,US,AS7922 
66.208.211.64,66.208.211.111,isp,US,AS7922 
66.208.211.112,66.208.211.127,business,US,AS7922 
66.208.211.128,66.208.211.199,isp,US,AS7922 
66.208.211.200,66.208.211.207,business,US,AS7922 
66.208.211.208,66.208.211.239,isp,US,AS7922 
66.208.211.240,66.208.211.247,business,US,AS7922 
66.208.211.248,66.208.212.31,isp,US,AS7922 
66.208.212.32,66.208.212.39,business,US,AS7922 
66.208.212.40,66.208.212.47,isp,US,AS7922 
66.208.212.48,66.208.212.55,business,US,AS7922 
66.208.212.56,66.208.212.95,isp,US,AS7922 
66.208.212.96,66.208.212.103,business,US,AS7922 
66.208.212.104,66.208.212.111,isp,US,AS7922 
66.208.212.112,66.208.212.127,business,US,AS7922 
66.208.212.128,66.208.213.183,isp,US,AS7922 
66.208.213.184,66.208.213.191,business,US,AS7922 
66.208.213.192,66.208.213.199,isp,US,AS7922 
66.208.213.200,66.208.213.207,business,US,AS7922 
66.208.213.208,66.208.213.223,isp,US,AS7922 
66.208.213.224,66.208.213.239,business,US,AS7922 
66.208.213.240,66.208.215.71,isp,US,AS7922 
66.208.215.72,66.208.215.79,business,US,AS7922 
66.208.215.80,66.208.215.103,isp,US,AS7922 
66.208.215.104,66.208.215.111,business,US,AS7922 
66.208.215.112,66.208.215.143,isp,US,AS7922 
66.208.215.144,66.208.215.151,business,US,AS7922 
66.208.215.152,66.208.217.63,isp,US,AS7922 
66.208.217.64,66.208.217.79,business,US,AS7922 
66.208.217.80,66.208.217.119,isp,US,AS7922 
66.208.217.120,66.208.217.127,business,US,AS7922 
66.208.217.128,66.208.217.247,isp,US,AS7922 
66.208.217.248,66.208.217.255,education,US,AS7922 
66.208.218.0,66.208.218.71,isp,US,AS7922 
66.208.218.72,66.208.218.87,business,US,AS7922 
66.208.218.88,66.208.218.207,isp,US,AS7922 
66.208.218.208,66.208.218.223,business,US,AS7922 
66.208.218.224,66.208.219.23,isp,US,AS7922 
66.208.219.24,66.208.219.31,business,US,AS7922 
66.208.219.32,66.208.219.59,isp,US,AS7922 
66.208.219.60,66.208.219.63,business,US,AS7922 
66.208.219.64,66.208.219.135,isp,US,AS7922 
66.208.219.136,66.208.219.143,business,US,AS7922 
66.208.219.144,66.208.219.175,isp,US,AS7922 
66.208.219.176,66.208.219.183,business,US,AS7922 
66.208.219.184,66.208.219.207,isp,US,AS7922 
66.208.219.208,66.208.219.223,business,US,AS7922 
66.208.219.224,66.208.219.247,isp,US,AS7922 
66.208.219.248,66.208.219.255,business,US,AS7922 
66.208.220.0,66.208.220.63,isp,US,AS7922 
66.208.220.64,66.208.220.71,business,US,AS7922 
66.208.220.72,66.208.221.63,isp,US,AS7922 
66.208.221.64,66.208.221.71,business,US,AS7922 
66.208.221.72,66.208.221.143,isp,US,AS7922 
66.208.221.144,66.208.221.159,business,US,AS7922 
66.208.221.160,66.208.221.207,isp,US,AS7922 
66.208.221.208,66.208.221.223,business,US,AS7922 
66.208.221.224,66.208.221.231,isp,US,AS7922 
66.208.221.232,66.208.221.239,business,US,AS7922 
66.208.221.240,66.208.221.255,isp,US,AS7922 
66.208.222.0,66.208.222.15,business,US,AS7922 
66.208.222.16,66.208.222.31,isp,US,AS7922 
66.208.222.32,66.208.222.39,business,US,AS7922 
66.208.222.40,66.208.222.47,isp,US,AS7922 
66.208.222.48,66.208.222.79,business,US,AS7922 
66.208.222.80,66.208.222.87,isp,US,AS7922 
66.208.222.88,66.208.222.103,business,US,AS7922 
66.208.222.104,66.208.222.119,isp,US,AS7922 
66.208.222.120,66.208.222.127,business,US,AS7922 
66.208.222.128,66.208.222.143,isp,US,AS7922 
66.208.222.144,66.208.222.151,business,US,AS7922 
66.208.222.152,66.208.222.215,isp,US,AS7922 
66.208.222.216,66.208.222.223,business,US,AS7922 
66.208.222.224,66.208.222.239,isp,US,AS7922 
66.208.222.240,66.208.222.247,business,US,AS7922 
66.208.222.248,66.208.223.15,isp,US,AS7922 
66.208.223.16,66.208.223.23,business,US,AS7922 
66.208.223.24,66.208.223.31,isp,US,AS7922 
66.208.223.32,66.208.223.39,business,US,AS7922 
66.208.223.40,66.208.223.63,isp,US,AS7922 
66.208.223.64,66.208.223.71,business,US,AS7922 
66.208.223.72,66.208.223.207,isp,US,AS7922 
66.208.223.208,66.208.223.215,business,US,AS7922 
66.208.223.216,66.208.223.247,isp,US,AS7922 
66.208.223.248,66.208.223.255,business,US,AS7922 
66.208.224.0,66.208.224.23,isp,US,AS7922 
66.208.224.24,66.208.224.31,business,US,AS7922 
66.208.224.32,66.208.224.79,isp,US,AS7922 
66.208.224.80,66.208.224.87,business,US,AS7922 
66.208.224.88,66.208.224.167,isp,US,AS7922 
66.208.224.168,66.208.224.175,business,US,AS7922 
66.208.224.176,66.208.224.199,isp,US,AS7922 
66.208.224.200,66.208.224.207,business,US,AS7922 
66.208.224.208,66.208.224.239,isp,US,AS7922 
66.208.224.240,66.208.224.255,business,US,AS7922 
66.208.225.0,66.208.225.15,isp,US,AS7922 
66.208.225.16,66.208.225.31,business,US,AS7922 
66.208.225.32,66.208.225.47,isp,US,AS7922 
66.208.225.48,66.208.225.55,business,US,AS7922 
66.208.225.56,66.208.225.135,isp,US,AS7922 
66.208.225.136,66.208.225.151,business,US,AS7922 
66.208.225.152,66.208.225.231,isp,US,AS7922 
66.208.225.232,66.208.225.239,business,US,AS7922 
66.208.225.240,66.208.226.47,isp,US,AS7922 
66.208.226.48,66.208.226.63,business,US,AS7922 
66.208.226.64,66.208.226.67,isp,US,AS7922 
66.208.226.68,66.208.226.79,business,US,AS7922 
66.208.226.80,66.208.226.119,isp,US,AS7922 
66.208.226.120,66.208.226.127,business,US,AS7922 
66.208.226.128,66.208.226.215,isp,US,AS7922 
66.208.226.216,66.208.226.223,business,US,AS7922 
66.208.226.224,66.208.227.79,isp,US,AS7922 
66.208.227.80,66.208.227.87,business,US,AS7922 
66.208.227.88,66.208.227.119,isp,US,AS7922 
66.208.227.120,66.208.227.127,business,US,AS7922 
66.208.227.128,66.208.227.151,isp,US,AS7922 
66.208.227.152,66.208.227.159,business,US,AS7922 
66.208.227.160,66.208.227.199,isp,US,AS7922 
66.208.227.200,66.208.227.207,business,US,AS7922 
66.208.227.208,66.208.227.223,isp,US,AS7922 
66.208.227.224,66.208.227.239,business,US,AS7922 
66.208.227.240,66.208.230.63,isp,US,AS7922 
66.208.230.64,66.208.230.71,business,US,AS7922 
66.208.230.72,66.208.230.143,isp,US,AS7922 
66.208.230.144,66.208.230.151,business,US,AS7922 
66.208.230.152,66.208.230.175,isp,US,AS7922 
66.208.230.176,66.208.230.183,business,US,AS7922 
66.208.230.184,66.208.230.231,isp,US,AS7922 
66.208.230.232,66.208.230.239,business,US,AS7922 
66.208.230.240,66.208.231.15,isp,US,AS7922 
66.208.231.16,66.208.231.31,business,US,AS7922 
66.208.231.32,66.208.231.111,isp,US,AS7922 
66.208.231.112,66.208.231.119,business,US,AS7922 
66.208.231.120,66.208.231.159,isp,US,AS7922 
66.208.231.160,66.208.231.167,business,US,AS7922 
66.208.231.168,66.208.234.103,isp,US,AS7922 
66.208.234.104,66.208.234.111,education,US,AS7922 
66.208.234.112,66.208.234.207,isp,US,AS7922 
66.208.234.208,66.208.234.223,business,US,AS7922 
66.208.234.224,66.208.234.239,isp,US,AS7922 
66.208.234.240,66.208.234.255,business,US,AS7922 
66.208.235.0,66.208.235.95,isp,US,AS7922 
66.208.235.96,66.208.235.103,business,US,AS7922 
66.208.235.104,66.208.235.247,isp,US,AS7922 
66.208.235.248,66.208.235.255,business,US,AS7922 
66.208.236.0,66.208.236.15,isp,US,AS7922 
66.208.236.16,66.208.236.39,business,US,AS7922 
66.208.236.40,66.208.236.127,isp,US,AS7922 
66.208.236.128,66.208.236.143,business,US,AS7922 
66.208.236.144,66.208.236.159,isp,US,AS7922 
66.208.236.160,66.208.236.175,business,US,AS7922 
66.208.236.176,66.208.236.223,isp,US,AS7922 
66.208.236.224,66.208.236.239,business,US,AS7922 
66.208.236.240,66.208.237.47,isp,US,AS7922 
66.208.237.48,66.208.237.63,business,US,AS7922 
66.208.237.64,66.208.237.79,education,US,AS7922 
66.208.237.80,66.208.237.95,business,US,AS7922 
66.208.237.96,66.208.238.31,isp,US,AS7922 
66.208.238.32,66.208.238.35,business,US,AS7922 
66.208.238.36,66.208.238.167,isp,US,AS7922 
66.208.238.168,66.208.238.183,business,US,AS7922 
66.208.238.184,66.208.238.247,isp,US,AS7922 
66.208.238.248,66.208.238.255,business,US,AS7922 
66.208.239.0,66.208.239.7,isp,US,AS7922 
66.208.239.8,66.208.239.15,business,US,AS7922 
66.208.239.16,66.208.239.159,isp,US,AS7922 
66.208.239.160,66.208.239.167,business,US,AS7922 
66.208.239.168,66.208.239.207,isp,US,AS7922 
66.208.239.208,66.208.239.215,business,US,AS7922 
66.208.239.216,66.208.239.255,isp,US,AS7922 
66.208.240.0,66.208.240.7,business,US,AS7922 
66.208.240.8,66.208.240.183,isp,US,AS7922 
66.208.240.184,66.208.240.207,business,US,AS7922 
66.208.240.208,66.208.240.215,isp,US,AS7922 
66.208.240.216,66.208.240.223,business,US,AS7922 
66.208.240.224,66.208.241.7,isp,US,AS7922 
66.208.241.8,66.208.241.15,business,US,AS7922 
66.208.241.16,66.208.241.55,isp,US,AS7922 
66.208.241.56,66.208.241.63,business,US,AS7922 
66.208.241.64,66.208.241.111,isp,US,AS7922 
66.208.241.112,66.208.241.127,business,US,AS7922 
66.208.241.128,66.208.241.215,isp,US,AS7922 
66.208.241.216,66.208.241.223,business,US,AS7922 
66.208.241.224,66.208.242.159,isp,US,AS7922 
66.208.242.160,66.208.242.175,business,US,AS7922 
66.208.242.176,66.208.242.223,isp,US,AS7922 
66.208.242.224,66.208.242.231,business,US,AS7922 
66.208.242.232,66.208.243.111,isp,US,AS7922 
66.208.243.112,66.208.243.127,business,US,AS7922 
66.208.243.128,66.208.243.135,isp,US,AS7922 
66.208.243.136,66.208.243.143,business,US,AS7922 
66.208.243.144,66.208.243.239,isp,US,AS7922 
66.208.243.240,66.208.243.247,business,US,AS7922 
66.208.243.248,66.208.244.7,isp,US,AS7922 
66.208.244.8,66.208.244.15,business,US,AS7922 
66.208.244.16,66.208.244.167,isp,US,AS7922 
66.208.244.168,66.208.244.175,business,US,AS7922 
66.208.244.176,66.208.244.247,isp,US,AS7922 
66.208.244.248,66.208.244.255,business,US,AS7922 
66.208.245.0,66.208.245.167,isp,US,AS7922 
66.208.245.168,66.208.245.175,business,US,AS7922 
66.208.245.176,66.208.246.15,isp,US,AS7922 
66.208.246.16,66.208.246.31,business,US,AS7922 
66.208.246.32,66.208.246.63,isp,US,AS7922 
66.208.246.64,66.208.246.79,business,US,AS7922 
66.208.246.80,66.208.246.87,isp,US,AS7922 
66.208.246.88,66.208.246.95,business,US,AS7922 
66.208.246.96,66.208.246.119,isp,US,AS7922 
66.208.246.120,66.208.246.127,business,US,AS7922 
66.208.246.128,66.208.246.143,isp,US,AS7922 
66.208.246.144,66.208.246.151,business,US,AS7922 
66.208.246.152,66.208.246.191,isp,US,AS7922 
66.208.246.192,66.208.246.207,business,US,AS7922 
66.208.246.208,66.208.246.239,isp,US,AS7922 
66.208.246.240,66.208.246.255,business,US,AS7922 
66.208.247.0,66.208.247.15,isp,US,AS7922 
66.208.247.16,66.208.247.31,business,US,AS7922 
66.208.247.32,66.208.247.63,isp,US,AS7922 
66.208.247.64,66.208.247.79,business,US,AS7922 
66.208.247.80,66.208.247.95,isp,US,AS7922 
66.208.247.96,66.208.247.111,education,US,AS7922 
66.208.247.112,66.208.247.127,isp,US,AS7922 
66.208.247.128,66.208.247.175,business,US,AS7922 
66.208.247.176,66.208.247.255,isp,US,AS7922 
66.208.248.0,66.208.248.15,business,US,AS7922 
66.208.248.16,66.208.248.23,isp,US,AS7922 
66.208.248.24,66.208.248.39,business,US,AS7922 
66.208.248.40,66.208.248.47,isp,US,AS7922 
66.208.248.48,66.208.248.55,business,US,AS7922 
66.208.248.56,66.208.248.103,isp,US,AS7922 
66.208.248.104,66.208.248.111,business,US,AS7922 
66.208.248.112,66.208.248.215,isp,US,AS7922 
66.208.248.216,66.208.248.223,business,US,AS7922 
66.208.248.224,66.208.249.39,isp,US,AS7922 
66.208.249.40,66.208.249.47,business,US,AS7922 
66.208.249.48,66.208.249.119,isp,US,AS7922 
66.208.249.120,66.208.249.127,business,US,AS7922 
66.208.249.128,66.208.249.215,isp,US,AS7922 
66.208.249.216,66.208.249.223,business,US,AS7922 
66.208.249.224,66.208.249.255,isp,US,AS7922 
66.208.250.0,66.208.250.7,business,US,AS7922 
66.208.250.8,66.208.250.23,isp,US,AS7922 
66.208.250.24,66.208.250.31,business,US,AS7922 
66.208.250.32,66.208.250.55,isp,US,AS7922 
66.208.250.56,66.208.250.63,business,US,AS7922 
66.208.250.64,66.208.250.79,isp,US,AS7922 
66.208.250.80,66.208.250.87,business,US,AS7922 
66.208.250.88,66.208.250.143,isp,US,AS7922 
66.208.250.144,66.208.250.151,business,US,AS7922 
66.208.250.152,66.208.250.175,isp,US,AS7922 
66.208.250.176,66.208.250.183,business,US,AS7922 
66.208.250.184,66.208.250.199,isp,US,AS7922 
66.208.250.200,66.208.250.207,business,US,AS7922 
