66.210.33.12,66.210.33.15,education,US 
66.210.33.16,66.210.33.255,isp,US 
66.210.34.0,66.210.34.255,business,US 
66.210.35.0,66.210.35.255,isp,US 
66.210.36.0,66.210.36.255,business,US 
66.210.37.0,66.210.68.231,isp,US 
66.210.68.232,66.210.68.239,business,US 
66.210.68.240,66.210.83.255,isp,US 
66.210.84.0,66.210.84.255,business,US 
66.210.85.0,66.210.96.255,isp,US 
66.210.97.0,66.210.99.255,business,US 
66.210.100.0,66.211.95.255,isp,US 
