66.171.0.0,66.171.15.255,isp,US,AS19201 
66.171.16.0,66.171.30.71,isp,US,AS33339 
66.171.30.72,66.171.30.87,business,US,AS33339 
66.171.30.88,66.171.30.103,isp,US,AS33339 
66.171.30.104,66.171.30.111,business,US,AS33339 
66.171.30.112,66.171.30.127,isp,US,AS33339 
66.171.30.128,66.171.30.159,business,US,AS33339 
66.171.30.160,66.171.31.71,isp,US,AS33339 
66.171.31.72,66.171.31.79,business,US,AS33339 
66.171.31.80,66.171.31.255,isp,US,AS33339 
66.171.32.0,66.171.39.255,business,US, 
66.171.40.0,66.171.47.255,isp,US,AS14371 
66.171.48.0,66.171.63.255,isp,CA,AS11290 
66.171.64.0,66.171.79.255,hosting,US,AS21886 
66.171.80.0,66.171.95.255,isp,US,AS17310 
66.171.96.0,66.171.99.255,business,CA,AS852 
66.171.100.0,66.171.103.255,isp,CA,AS852 
66.171.104.0,66.171.104.255,business,CA,AS852 
66.171.105.0,66.171.105.255,isp,CA,AS852 
66.171.106.0,66.171.111.255,business,CA,AS852 
66.171.112.0,66.171.113.255,isp,TW,AS9505 
66.171.114.0,66.171.115.255,isp,US,AS9505 
66.171.116.0,66.171.117.255,isp,TW,AS9505 
66.171.118.0,66.171.120.255,isp,US,AS9505 
66.171.121.0,66.171.121.23,isp,US,AS33717 
66.171.121.24,66.171.121.31,isp,US,AS9505 
66.171.121.32,66.171.121.63,business,US,AS33717 
66.171.121.64,66.171.121.95,isp,US,AS33717 
66.171.121.96,66.171.121.127,isp,US,AS9505 
66.171.121.128,66.171.121.191,isp,US,AS33717 
66.171.121.192,66.171.121.255,isp,US,AS9505 
66.171.122.0,66.171.122.127,business,US,AS33717 
66.171.122.128,66.171.122.159,isp,US,AS9505 
66.171.122.160,66.171.122.191,isp,US,AS33717 
66.171.122.192,66.171.124.127,isp,US,AS9505 
66.171.124.128,66.171.124.159,business,US,AS33717 
66.171.124.160,66.171.127.255,isp,US,AS9505 
66.171.128.0,66.171.143.255,isp,CA,AS27618 
66.171.144.0,66.171.159.255,isp,US,AS16582 
66.171.160.0,66.171.160.255,isp,CA,AS11478 
66.171.161.0,66.171.161.63,business,CA,AS11478 
66.171.161.64,66.171.161.199,isp,CA,AS11478 
66.171.161.200,66.171.161.207,business,CA,AS11478 
66.171.161.208,66.171.161.223,isp,CA,AS11478 
66.171.161.224,66.171.161.231,business,CA,AS11478 
66.171.161.232,66.171.161.247,isp,CA,AS11478 
66.171.161.248,66.171.162.191,business,CA,AS11478 
66.171.162.192,66.171.162.223,isp,CA,AS11478 
66.171.162.224,66.171.162.247,business,CA,AS11478 
66.171.162.248,66.171.162.255,isp,CA,AS11478 
66.171.163.0,66.171.163.63,business,CA,AS11478 
66.171.163.64,66.171.163.79,isp,CA,AS11478 
66.171.163.80,66.171.163.87,business,CA,AS11478 
66.171.163.88,66.171.163.95,isp,CA,AS11478 
66.171.163.96,66.171.163.103,business,CA,AS11478 
66.171.163.104,66.171.163.111,isp,CA,AS11478 
