66.180.0.0,66.180.5.255,hosting,US,AS30452 
66.180.6.0,66.180.6.255,business,US,AS30452 
66.180.7.0,66.180.15.255,hosting,US,AS30452 
66.180.16.0,66.180.31.255,isp,US,AS19627 
66.180.32.0,66.180.32.255,hosting,US,AS7819 
66.180.33.0,66.180.33.15,hosting,,AS7819 
66.180.33.16,66.180.33.79,hosting,US,AS7819 
66.180.33.80,66.180.33.87,hosting,,AS7819 
66.180.33.88,66.180.47.255,hosting,US,AS7819 
66.180.48.0,66.180.58.255,isp,US,AS20128 
66.180.59.0,66.180.59.255,business,US,AS20128 
66.180.60.0,66.180.61.255,isp,US,AS20128 
66.180.62.0,66.180.62.255,business,US,AS20128 
66.180.63.0,66.180.63.255,isp,US,AS20128 
66.180.64.0,66.180.64.255,hosting,US,AS62961 
66.180.65.0,66.180.65.255,business,US,AS395311 
66.180.66.0,66.180.66.255,education,US,AS398117 
66.180.67.0,66.180.67.255,education,US,AS395145 
66.180.68.0,66.180.71.255,isp,CA,AS396015 
66.180.72.0,66.180.79.255,hosting,US,AS54381 
66.180.80.0,66.180.95.255,business,US,AS36421 
66.180.96.0,66.180.127.255,business,US, 
66.180.128.0,66.180.159.255,hosting,US,AS11563 
66.180.160.0,66.180.175.255,hosting,US,AS11595 
66.180.176.0,66.180.191.255,education,US,AS88 
66.180.192.0,66.180.193.47,hosting,US,AS4213 
66.180.193.48,66.180.193.63,isp,US,AS4213 
66.180.193.64,66.180.194.167,hosting,US,AS4213 
66.180.194.168,66.180.194.175,isp,US,AS4213 
66.180.194.176,66.180.194.191,hosting,US,AS4213 
66.180.194.192,66.180.194.207,isp,US,AS4213 
66.180.194.208,66.180.194.247,hosting,US,AS4213 
66.180.194.248,66.180.194.251,hosting,CA,AS4213 
66.180.194.252,66.180.203.223,hosting,US,AS4213 
66.180.203.224,66.180.203.231,hosting,AU,AS4213 
66.180.203.232,66.180.207.255,hosting,US,AS4213 
66.180.208.0,66.180.209.231,hosting,US,AS36463 
66.180.209.232,66.180.209.239,business,US,AS36463 
66.180.209.240,66.180.215.255,hosting,US,AS36463 
66.180.216.0,66.180.216.255,business,VG,AS36463 
66.180.217.0,66.180.219.255,hosting,US,AS36463 
66.180.220.0,66.180.220.255,business,VG,AS36463 
66.180.221.0,66.180.223.255,hosting,US,AS36463 
66.180.224.0,66.180.239.255,isp,US,AS18671 
66.180.240.0,66.180.240.15,hosting,US,AS14265 
66.180.240.16,66.180.240.19,business,US,AS14265 
66.180.240.20,66.180.240.23,hosting,US,AS14265 
66.180.240.24,66.180.240.31,business,US,AS14265 
66.180.240.32,66.180.240.39,hosting,US,AS14265 
66.180.240.40,66.180.240.43,business,US,AS14265 
66.180.240.44,66.180.240.59,hosting,US,AS14265 
66.180.240.60,66.180.240.63,business,US,AS14265 
66.180.240.64,66.180.240.103,hosting,US,AS14265 
66.180.240.104,66.180.240.111,business,US,AS14265 
66.180.240.112,66.180.240.175,hosting,US,AS14265 
66.180.240.176,66.180.240.179,isp,US,AS14265 
66.180.240.180,66.180.240.199,hosting,US,AS14265 
66.180.240.200,66.180.240.203,business,US,AS14265 
66.180.240.204,66.180.241.7,hosting,US,AS14265 
66.180.241.8,66.180.241.11,education,US,AS14265 
66.180.241.12,66.180.241.39,hosting,US,AS14265 
66.180.241.40,66.180.241.47,business,US,AS14265 
66.180.241.48,66.180.241.119,hosting,US,AS14265 
66.180.241.120,66.180.241.127,business,US,AS14265 
66.180.241.128,66.180.241.143,hosting,US,AS14265 
