66.152.0.0,66.152.63.255,isp,US, 
66.152.108.112,66.152.108.143,business,US,AS13536 
66.152.108.144,66.152.108.175,isp,US,AS13536 
66.152.108.176,66.152.108.239,business,US,AS13536 
66.152.108.240,66.152.109.63,isp,US,AS13536 
66.152.109.64,66.152.109.79,business,US,AS13536 
66.152.109.80,66.152.109.95,isp,US,AS13536 
66.152.109.96,66.152.109.127,business,US,AS13536 
66.152.109.128,66.152.110.15,isp,US,AS13536 
66.152.110.16,66.152.110.23,business,US,AS13536 
66.152.110.24,66.152.110.39,isp,US,AS13536 
66.152.110.40,66.152.110.47,business,US,AS13536 
66.152.110.48,66.152.110.55,isp,US,AS13536 
66.152.110.56,66.152.110.63,business,US,AS13536 
66.152.110.64,66.152.110.127,isp,US,AS13536 
66.152.110.128,66.152.110.143,business,US,AS13536 
66.152.110.144,66.152.110.151,isp,US,AS13536 
66.152.110.152,66.152.110.159,business,US,AS13536 
66.152.110.160,66.152.110.175,isp,US,AS13536 
66.152.110.176,66.152.110.183,business,US,AS13536 
66.152.110.184,66.152.110.191,isp,US,AS13536 
66.152.110.192,66.152.110.207,business,US,AS13536 
66.152.110.208,66.152.110.215,isp,US,AS13536 
66.152.110.216,66.152.110.223,business,US,AS13536 
66.152.110.224,66.152.110.231,isp,US,AS13536 
66.152.110.232,66.152.110.239,business,US,AS13536 
66.152.110.240,66.152.111.255,isp,US,AS13536 
66.152.112.0,66.152.113.191,isp,US,AS14477 
66.152.113.192,66.152.113.199,business,US,AS14477 
66.152.113.200,66.152.116.23,isp,US,AS14477 
66.152.116.24,66.152.116.31,business,US,AS14477 
66.152.116.32,66.152.116.87,isp,US,AS14477 
66.152.116.88,66.152.116.95,business,US,AS14477 
66.152.116.96,66.152.126.255,isp,US,AS14477 
66.152.127.0,66.152.127.255,business,US,AS13536 
66.152.128.0,66.152.159.255,isp,US,AS3737 
66.152.160.0,66.152.191.255,business,US, 
66.152.192.0,66.152.195.255,isp,US,AS7029 
66.152.196.0,66.152.196.63,business,US,AS7029 
66.152.196.64,66.152.196.95,isp,US,AS7029 
66.152.196.96,66.152.196.127,business,US,AS7029 
66.152.196.128,66.152.196.159,isp,US,AS7029 
66.152.196.160,66.152.197.7,business,US,AS7029 
66.152.197.8,66.152.197.15,isp,US,AS7029 
66.152.197.16,66.152.197.31,business,US,AS7029 
66.152.197.32,66.152.197.47,isp,US,AS7029 
66.152.197.48,66.152.197.71,business,US,AS7029 
66.152.197.72,66.152.197.79,isp,US,AS7029 
66.152.197.80,66.152.197.87,business,US,AS7029 
66.152.197.88,66.152.197.103,isp,US,AS7029 
66.152.197.104,66.152.197.151,business,US,AS7029 
66.152.197.152,66.152.197.159,isp,US,AS7029 
66.152.197.160,66.152.197.183,business,US,AS7029 
66.152.197.184,66.152.197.191,isp,US,AS7029 
66.152.197.192,66.152.197.199,business,US,AS7029 
66.152.197.200,66.152.197.207,isp,US,AS7029 
66.152.197.208,66.152.197.215,business,US,AS7029 
66.152.197.216,66.152.197.223,isp,US,AS7029 
66.152.197.224,66.152.197.231,business,US,AS7029 
66.152.197.232,66.152.197.239,isp,US,AS7029 
66.152.197.240,66.152.197.247,business,US,AS7029 
66.152.197.248,66.152.198.15,isp,US,AS7029 
66.152.198.16,66.152.198.79,business,US,AS7029 
66.152.198.80,66.152.198.95,isp,US,AS7029 
66.152.198.96,66.152.198.207,business,US,AS7029 
66.152.198.208,66.152.198.223,isp,US,AS7029 
66.152.198.224,66.152.198.239,business,US,AS7029 
66.152.198.240,66.152.198.255,education,US,AS7029 
66.152.199.0,66.152.199.7,isp,US,AS7029 
66.152.199.8,66.152.199.23,business,US,AS7029 
66.152.199.24,66.152.199.31,isp,US,AS7029 
66.152.199.32,66.152.199.79,business,US,AS7029 
66.152.199.80,66.152.199.87,education,US,AS7029 
66.152.199.88,66.152.199.103,business,US,AS7029 
66.152.199.104,66.152.199.111,isp,US,AS7029 
66.152.199.112,66.152.199.127,business,US,AS7029 
66.152.199.128,66.152.199.143,isp,US,AS7029 
66.152.199.144,66.152.199.151,business,US,AS7029 
66.152.199.152,66.152.199.159,isp,US,AS7029 
66.152.199.160,66.152.199.223,business,US,AS7029 
66.152.199.224,66.152.199.231,education,US,AS7029 
66.152.199.232,66.152.200.7,business,US,AS7029 
66.152.200.8,66.152.200.15,isp,US,AS7029 
66.152.200.16,66.152.200.31,business,US,AS7029 
66.152.200.32,66.152.200.55,isp,US,AS7029 
66.152.200.56,66.152.200.71,business,US,AS7029 
66.152.200.72,66.152.200.79,isp,US,AS7029 
66.152.200.80,66.152.200.119,business,US,AS7029 
66.152.200.120,66.152.200.135,isp,US,AS7029 
66.152.200.136,66.152.200.191,business,US,AS7029 
66.152.200.192,66.152.200.199,isp,US,AS7029 
66.152.200.200,66.152.201.31,business,US,AS7029 
66.152.201.32,66.152.201.39,isp,US,AS7029 
66.152.201.40,66.152.201.175,business,US,AS7029 
66.152.201.176,66.152.201.183,isp,US,AS7029 
66.152.201.184,66.152.202.127,business,US,AS7029 
66.152.202.128,66.152.202.143,isp,US,AS7029 
66.152.202.144,66.152.202.175,business,US,AS7029 
66.152.202.176,66.152.202.191,education,US,AS7029 
66.152.202.192,66.152.202.207,isp,US,AS7029 
66.152.202.208,66.152.202.255,business,US,AS7029 
66.152.203.0,66.152.203.255,isp,US,AS7029 
66.152.204.0,66.152.204.23,business,US,AS7029 
66.152.204.24,66.152.204.31,education,US,AS7029 
66.152.204.32,66.152.204.47,isp,US,AS7029 
66.152.204.48,66.152.204.63,business,US,AS7029 
66.152.204.64,66.152.204.71,isp,US,AS7029 
66.152.204.72,66.152.204.247,business,US,AS7029 
66.152.204.248,66.152.204.255,education,US,AS7029 
66.152.205.0,66.152.205.255,isp,US,AS7029 
66.152.206.0,66.152.206.23,business,US,AS7029 
66.152.206.24,66.152.206.31,isp,US,AS7029 
66.152.206.32,66.152.206.39,business,US,AS7029 
66.152.206.40,66.152.206.47,isp,US,AS7029 
66.152.206.48,66.152.206.63,business,US,AS7029 
66.152.206.64,66.152.206.71,education,US,AS7029 
66.152.206.72,66.152.206.79,business,US,AS7029 
66.152.206.80,66.152.206.87,isp,US,AS7029 
66.152.206.88,66.152.206.143,business,US,AS7029 
66.152.206.144,66.152.206.151,isp,US,AS7029 
66.152.206.152,66.152.206.167,business,US,AS7029 
66.152.206.168,66.152.206.175,isp,US,AS7029 
66.152.206.176,66.152.206.231,business,US,AS7029 
66.152.206.232,66.152.206.239,isp,US,AS7029 
66.152.206.240,66.152.206.255,business,US,AS7029 
66.152.207.0,66.152.207.255,isp,US,AS7029 
66.152.208.0,66.152.208.15,business,US,AS7029 
66.152.208.16,66.152.208.23,isp,US,AS7029 
66.152.208.24,66.152.208.47,business,US,AS7029 
66.152.208.48,66.152.208.55,isp,US,AS7029 
66.152.208.56,66.152.208.127,business,US,AS7029 
66.152.208.128,66.152.208.135,isp,US,AS7029 
66.152.208.136,66.152.208.143,business,US,AS7029 
66.152.208.144,66.152.208.151,isp,US,AS7029 
66.152.208.152,66.152.209.63,business,US,AS7029 
66.152.209.64,66.152.209.95,isp,US,AS7029 
66.152.209.96,66.152.209.127,business,US,AS7029 
66.152.209.128,66.152.209.159,isp,US,AS7029 
66.152.209.160,66.152.210.255,business,US,AS7029 
66.152.211.0,66.152.211.7,isp,US,AS7029 
66.152.211.8,66.152.211.15,business,US,AS7029 
66.152.211.16,66.152.211.23,isp,US,AS7029 
66.152.211.24,66.152.211.95,business,US,AS7029 
66.152.211.96,66.152.211.103,isp,US,AS7029 
66.152.211.104,66.152.211.135,business,US,AS7029 
66.152.211.136,66.152.211.151,isp,US,AS7029 
66.152.211.152,66.152.211.167,business,US,AS7029 
66.152.211.168,66.152.211.175,isp,US,AS7029 
66.152.211.176,66.152.211.191,business,US,AS7029 
66.152.211.192,66.152.211.199,isp,US,AS7029 
66.152.211.200,66.152.211.231,business,US,AS7029 
66.152.211.232,66.152.211.239,isp,US,AS7029 
66.152.211.240,66.152.213.31,business,US,AS7029 
66.152.213.32,66.152.213.47,isp,US,AS7029 
66.152.213.48,66.152.213.79,business,US,AS7029 
66.152.213.80,66.152.213.95,education,US,AS7029 
66.152.213.96,66.152.213.127,business,US,AS7029 
66.152.213.128,66.152.213.143,isp,US,AS7029 
66.152.213.144,66.152.213.175,business,US,AS7029 
66.152.213.176,66.152.213.191,isp,US,AS7029 
66.152.213.192,66.152.213.207,business,US,AS7029 
66.152.213.208,66.152.213.223,isp,US,AS7029 
66.152.213.224,66.152.214.63,business,US,AS7029 
66.152.214.64,66.152.214.71,isp,US,AS7029 
66.152.214.72,66.152.214.143,business,US,AS7029 
66.152.214.144,66.152.214.151,education,US,AS7029 
66.152.214.152,66.152.214.159,isp,US,AS7029 
66.152.214.160,66.152.214.175,business,US,AS7029 
66.152.214.176,66.152.214.183,education,US,AS7029 
66.152.214.184,66.152.214.191,isp,US,AS7029 
66.152.214.192,66.152.214.215,business,US,AS7029 
66.152.214.216,66.152.214.223,education,US,AS7029 
66.152.214.224,66.152.215.95,business,US,AS7029 
66.152.215.96,66.152.215.111,isp,US,AS7029 
66.152.215.112,66.152.215.167,business,US,AS7029 
66.152.215.168,66.152.215.175,isp,US,AS7029 
66.152.215.176,66.152.215.183,business,US,AS7029 
66.152.215.184,66.152.215.191,isp,US,AS7029 
66.152.215.192,66.152.215.215,business,US,AS7029 
66.152.215.216,66.152.215.223,isp,US,AS7029 
66.152.215.224,66.152.215.231,education,US,AS7029 
66.152.215.232,66.152.215.239,isp,US,AS7029 
66.152.215.240,66.152.216.7,business,US,AS7029 
66.152.216.8,66.152.216.15,isp,US,AS7029 
66.152.216.16,66.152.216.39,business,US,AS7029 
66.152.216.40,66.152.216.47,isp,US,AS7029 
66.152.216.48,66.152.216.127,business,US,AS7029 
66.152.216.128,66.152.216.143,isp,US,AS7029 
66.152.216.144,66.152.216.183,business,US,AS7029 
66.152.216.184,66.152.216.191,isp,US,AS7029 
66.152.216.192,66.152.216.207,business,US,AS7029 
66.152.216.208,66.152.216.215,isp,US,AS7029 
66.152.216.216,66.152.217.39,business,US,AS7029 
66.152.217.40,66.152.217.47,isp,US,AS7029 
66.152.217.48,66.152.217.111,business,US,AS7029 
66.152.217.112,66.152.217.119,education,US,AS7029 
66.152.217.120,66.152.217.127,isp,US,AS7029 
66.152.217.128,66.152.217.159,business,US,AS7029 
66.152.217.160,66.152.217.167,isp,US,AS7029 
66.152.217.168,66.152.217.183,business,US,AS7029 
66.152.217.184,66.152.217.199,isp,US,AS7029 
66.152.217.200,66.152.217.223,business,US,AS7029 
66.152.217.224,66.152.217.231,isp,US,AS7029 
66.152.217.232,66.152.217.239,business,US,AS7029 
66.152.217.240,66.152.217.255,isp,US,AS7029 
66.152.218.0,66.152.218.95,business,US,AS7029 
66.152.218.96,66.152.218.103,isp,US,AS7029 
66.152.218.104,66.152.218.159,business,US,AS7029 
66.152.218.160,66.152.218.167,isp,US,AS7029 
66.152.218.168,66.152.218.191,business,US,AS7029 
66.152.218.192,66.152.218.199,isp,US,AS7029 
66.152.218.200,66.152.218.231,business,US,AS7029 
66.152.218.232,66.152.218.247,isp,US,AS7029 
66.152.218.248,66.152.220.63,business,US,AS7029 
66.152.220.64,66.152.220.127,isp,US,AS7029 
66.152.220.128,66.152.220.255,business,US,AS7029 
66.152.221.0,66.152.221.15,isp,US,AS7029 
66.152.221.16,66.152.221.47,business,US,AS7029 
66.152.221.48,66.152.221.63,isp,US,AS7029 
66.152.221.64,66.152.221.79,education,US,AS7029 
66.152.221.80,66.152.221.95,isp,US,AS7029 
66.152.221.96,66.152.221.111,education,US,AS7029 
66.152.221.112,66.152.221.175,business,US,AS7029 
66.152.221.176,66.152.221.191,education,US,AS7029 
66.152.221.192,66.152.222.15,business,US,AS7029 
66.152.222.16,66.152.222.23,isp,US,AS7029 
66.152.222.24,66.152.222.39,business,US,AS7029 
66.152.222.40,66.152.222.55,isp,US,AS7029 
66.152.222.56,66.152.222.167,business,US,AS7029 
66.152.222.168,66.152.222.175,isp,US,AS7029 
66.152.222.176,66.152.222.183,business,US,AS7029 
66.152.222.184,66.152.222.191,isp,US,AS7029 
66.152.222.192,66.152.222.215,business,US,AS7029 
66.152.222.216,66.152.222.223,isp,US,AS7029 
66.152.222.224,66.152.222.231,business,US,AS7029 
66.152.222.232,66.152.222.255,isp,US,AS7029 
66.152.223.0,66.152.223.71,business,US,AS7029 
66.152.223.72,66.152.223.87,isp,US,AS7029 
66.152.223.88,66.152.223.207,business,US,AS7029 
66.152.223.208,66.152.223.215,isp,US,AS7029 
66.152.223.216,66.152.224.23,business,US,AS7029 
66.152.224.24,66.152.224.39,isp,US,AS7029 
66.152.224.40,66.152.224.175,business,US,AS7029 
66.152.224.176,66.152.224.183,isp,US,AS7029 
66.152.224.184,66.152.224.215,business,US,AS7029 
66.152.224.216,66.152.224.223,education,US,AS7029 
66.152.224.224,66.152.225.23,business,US,AS7029 
66.152.225.24,66.152.225.31,isp,US,AS7029 
66.152.225.32,66.152.225.39,business,US,AS7029 
66.152.225.40,66.152.225.47,isp,US,AS7029 
66.152.225.48,66.152.225.79,business,US,AS7029 
66.152.225.80,66.152.225.87,isp,US,AS7029 
66.152.225.88,66.152.225.119,business,US,AS7029 
66.152.225.120,66.152.225.127,isp,US,AS7029 
66.152.225.128,66.152.225.135,business,US,AS7029 
66.152.225.136,66.152.225.143,isp,US,AS7029 
66.152.225.144,66.152.225.159,business,US,AS7029 
66.152.225.160,66.152.225.175,isp,US,AS7029 
66.152.225.176,66.152.226.47,business,US,AS7029 
66.152.226.48,66.152.226.63,isp,US,AS7029 
66.152.226.64,66.152.226.79,business,US,AS7029 
66.152.226.80,66.152.226.95,isp,US,AS7029 
66.152.226.96,66.152.226.143,business,US,AS7029 
66.152.226.144,66.152.226.159,isp,US,AS7029 
66.152.226.160,66.152.226.175,business,US,AS7029 
66.152.226.176,66.152.226.191,education,US,AS7029 
66.152.226.192,66.152.227.31,business,US,AS7029 
66.152.227.32,66.152.227.95,isp,US,AS7029 
66.152.227.96,66.152.227.159,business,US,AS7029 
66.152.227.160,66.152.227.191,isp,US,AS7029 
66.152.227.192,66.152.227.255,business,US,AS7029 
66.152.228.0,66.152.228.255,isp,US,AS7029 
66.152.229.0,66.152.229.7,business,US,AS7029 
66.152.229.8,66.152.229.15,isp,US,AS7029 
66.152.229.16,66.152.229.31,business,US,AS7029 
66.152.229.32,66.152.229.39,isp,US,AS7029 
66.152.229.40,66.152.229.119,business,US,AS7029 
66.152.229.120,66.152.229.127,isp,US,AS7029 
66.152.229.128,66.152.229.143,business,US,AS7029 
66.152.229.144,66.152.229.151,education,US,AS7029 
66.152.229.152,66.152.229.167,business,US,AS7029 
66.152.229.168,66.152.229.175,isp,US,AS7029 
66.152.229.176,66.152.229.223,business,US,AS7029 
66.152.229.224,66.152.229.247,isp,US,AS7029 
66.152.229.248,66.152.230.31,business,US,AS7029 
66.152.230.32,66.152.230.39,isp,US,AS7029 
66.152.230.40,66.152.230.103,business,US,AS7029 
66.152.230.104,66.152.230.119,isp,US,AS7029 
66.152.230.120,66.152.230.159,business,US,AS7029 
66.152.230.160,66.152.230.175,isp,US,AS7029 
66.152.230.176,66.152.230.199,business,US,AS7029 
66.152.230.200,66.152.230.207,isp,US,AS7029 
66.152.230.208,66.152.231.31,business,US,AS7029 
66.152.231.32,66.152.231.63,isp,US,AS7029 
66.152.231.64,66.152.231.95,business,US,AS7029 
66.152.231.96,66.152.231.127,isp,US,AS7029 
66.152.231.128,66.152.231.255,business,US,AS7029 
66.152.232.0,66.152.232.63,isp,US,AS7029 
66.152.232.64,66.152.232.127,business,US,AS7029 
66.152.232.128,66.152.232.255,isp,US,AS7029 
66.152.233.0,66.152.233.31,business,US,AS7029 
66.152.233.32,66.152.233.39,isp,US,AS7029 
66.152.233.40,66.152.233.79,business,US,AS7029 
66.152.233.80,66.152.233.87,isp,US,AS7029 
66.152.233.88,66.152.233.135,business,US,AS7029 
66.152.233.136,66.152.233.143,isp,US,AS7029 
66.152.233.144,66.152.233.191,business,US,AS7029 
66.152.233.192,66.152.233.199,isp,US,AS7029 
66.152.233.200,66.152.234.47,business,US,AS7029 
66.152.234.48,66.152.234.63,isp,US,AS7029 
66.152.234.64,66.152.234.191,business,US,AS7029 
66.152.234.192,66.152.234.207,isp,US,AS7029 
66.152.234.208,66.152.235.31,business,US,AS7029 
66.152.235.32,66.152.235.39,isp,US,AS7029 
66.152.235.40,66.152.235.47,business,US,AS7029 
66.152.235.48,66.152.235.55,isp,US,AS7029 
66.152.235.56,66.152.235.71,business,US,AS7029 
66.152.235.72,66.152.235.79,isp,US,AS7029 
66.152.235.80,66.152.235.95,education,US,AS7029 
66.152.235.96,66.152.235.103,isp,US,AS7029 
66.152.235.104,66.152.235.135,business,US,AS7029 
66.152.235.136,66.152.235.143,isp,US,AS7029 
66.152.235.144,66.152.235.159,business,US,AS7029 
66.152.235.160,66.152.235.167,isp,US,AS7029 
66.152.235.168,66.152.235.231,business,US,AS7029 
66.152.235.232,66.152.235.239,isp,US,AS7029 
66.152.235.240,66.152.236.23,business,US,AS7029 
66.152.236.24,66.152.236.31,isp,US,AS7029 
66.152.236.32,66.152.236.95,business,US,AS7029 
66.152.236.96,66.152.236.103,isp,US,AS7029 
66.152.236.104,66.152.236.111,business,US,AS7029 
66.152.236.112,66.152.236.119,isp,US,AS7029 
66.152.236.120,66.152.236.127,business,US,AS7029 
66.152.236.128,66.152.236.135,isp,US,AS7029 
66.152.236.136,66.152.237.79,business,US,AS7029 
66.152.237.80,66.152.237.87,isp,US,AS7029 
66.152.237.88,66.152.237.111,business,US,AS7029 
66.152.237.112,66.152.237.127,isp,US,AS7029 
66.152.237.128,66.152.237.199,business,US,AS7029 
66.152.237.200,66.152.237.215,isp,US,AS7029 
66.152.237.216,66.152.237.231,business,US,AS7029 
66.152.237.232,66.152.237.239,isp,US,AS7029 
66.152.237.240,66.152.237.255,business,US,AS7029 
66.152.238.0,66.152.238.7,isp,US,AS7029 
66.152.238.8,66.152.238.23,business,US,AS7029 
66.152.238.24,66.152.238.31,isp,US,AS7029 
66.152.238.32,66.152.238.47,business,US,AS7029 
66.152.238.48,66.152.238.55,isp,US,AS7029 
66.152.238.56,66.152.238.71,business,US,AS7029 
66.152.238.72,66.152.238.87,isp,US,AS7029 
66.152.238.88,66.152.238.127,business,US,AS7029 
66.152.238.128,66.152.238.135,isp,US,AS7029 
66.152.238.136,66.152.238.143,business,US,AS7029 
66.152.238.144,66.152.238.159,isp,US,AS7029 
66.152.238.160,66.152.238.175,business,US,AS7029 
66.152.238.176,66.152.238.183,isp,US,AS7029 
66.152.238.184,66.152.238.191,business,US,AS7029 
66.152.238.192,66.152.238.199,isp,US,AS7029 
66.152.238.200,66.152.238.255,business,US,AS7029 
66.152.239.0,66.152.239.31,education,US,AS7029 
66.152.239.32,66.152.239.63,business,US,AS7029 
66.152.239.64,66.152.239.95,isp,US,AS7029 
66.152.239.96,66.152.239.127,business,US,AS7029 
66.152.239.128,66.152.239.191,isp,US,AS7029 
66.152.239.192,66.152.240.7,business,US,AS7029 
66.152.240.8,66.152.240.15,isp,US,AS7029 
66.152.240.16,66.152.240.31,business,US,AS7029 
66.152.240.32,66.152.240.39,education,US,AS7029 
66.152.240.40,66.152.240.47,isp,US,AS7029 
66.152.240.48,66.152.240.71,business,US,AS7029 
66.152.240.72,66.152.240.87,isp,US,AS7029 
66.152.240.88,66.152.240.111,business,US,AS7029 
66.152.240.112,66.152.240.127,isp,US,AS7029 
66.152.240.128,66.152.240.135,business,US,AS7029 
66.152.240.136,66.152.240.143,isp,US,AS7029 
66.152.240.144,66.152.241.143,business,US,AS7029 
66.152.241.144,66.152.241.159,isp,US,AS7029 
66.152.241.160,66.152.241.223,business,US,AS7029 
66.152.241.224,66.152.241.255,isp,US,AS7029 
66.152.242.0,66.152.242.31,business,US,AS7029 
66.152.242.32,66.152.242.39,isp,US,AS7029 
66.152.242.40,66.152.242.63,business,US,AS7029 
66.152.242.64,66.152.242.71,isp,US,AS7029 
66.152.242.72,66.152.242.79,education,US,AS7029 
66.152.242.80,66.152.242.87,isp,US,AS7029 
66.152.242.88,66.152.242.95,education,US,AS7029 
66.152.242.96,66.152.242.199,business,US,AS7029 
66.152.242.200,66.152.242.207,isp,US,AS7029 
66.152.242.208,66.152.242.239,business,US,AS7029 
66.152.242.240,66.152.242.247,isp,US,AS7029 
66.152.242.248,66.152.242.255,business,US,AS7029 
66.152.243.0,66.152.244.15,isp,US,AS7029 
66.152.244.16,66.152.244.39,business,US,AS7029 
66.152.244.40,66.152.244.47,isp,US,AS7029 
66.152.244.48,66.152.244.55,business,US,AS7029 
66.152.244.56,66.152.244.63,isp,US,AS7029 
66.152.244.64,66.152.244.79,business,US,AS7029 
66.152.244.80,66.152.244.87,isp,US,AS7029 
66.152.244.88,66.152.244.95,business,US,AS7029 
66.152.244.96,66.152.244.103,isp,US,AS7029 
66.152.244.104,66.152.244.135,business,US,AS7029 
66.152.244.136,66.152.244.151,isp,US,AS7029 
66.152.244.152,66.152.244.167,business,US,AS7029 
66.152.244.168,66.152.244.175,isp,US,AS7029 
66.152.244.176,66.152.244.191,business,US,AS7029 
66.152.244.192,66.152.244.199,isp,US,AS7029 
66.152.244.200,66.152.244.207,business,US,AS7029 
66.152.244.208,66.152.244.215,isp,US,AS7029 
66.152.244.216,66.152.245.31,business,US,AS7029 
66.152.245.32,66.152.245.39,isp,US,AS7029 
66.152.245.40,66.152.245.79,business,US,AS7029 
66.152.245.80,66.152.245.87,isp,US,AS7029 
66.152.245.88,66.152.245.95,business,US,AS7029 
66.152.245.96,66.152.245.103,isp,US,AS7029 
66.152.245.104,66.152.245.111,business,US,AS7029 
66.152.245.112,66.152.245.119,isp,US,AS7029 
66.152.245.120,66.152.245.159,business,US,AS7029 
66.152.245.160,66.152.245.167,isp,US,AS7029 
66.152.245.168,66.152.245.183,business,US,AS7029 
66.152.245.184,66.152.245.191,isp,US,AS7029 
66.152.245.192,66.152.245.239,business,US,AS7029 
66.152.245.240,66.152.245.247,isp,US,AS7029 
