124.155.0.0,124.155.127.255,isp,JP,AS4685 
124.155.128.0,124.155.159.255,isp,TW,AS9416 
124.155.160.0,124.155.191.255,business,TW,AS18429 
124.155.192.0,124.155.223.255,isp,SG,AS4657 
124.155.224.0,124.155.239.255,isp,NZ,AS55850 
124.155.240.0,124.155.251.255,isp,IN,AS55879 
124.155.252.0,124.155.252.255,isp,IN,AS17665 
124.155.253.0,124.155.255.255,isp,IN,AS55879 
