124.131.216.0,124.131.216.223,business,CN 
124.131.216.224,124.131.216.255,isp,CN 
124.131.217.0,124.131.217.171,business,CN 
124.131.217.172,124.131.217.255,isp,CN 
124.131.218.0,124.131.219.63,business,CN 
124.131.219.64,124.131.222.255,isp,CN 
124.131.223.0,124.131.223.7,business,CN 
124.131.223.8,124.132.95.255,isp,CN 
