168.102.0.0,168.102.127.255,education,US,AS400718 
168.102.128.0,168.102.132.255,education,US,AS6461 
168.102.133.0,168.102.133.255,education,US,AS400236 
168.102.134.0,168.102.134.255,education,US,AS398421 
168.102.135.0,168.102.135.255,education,US,AS6461 
168.102.136.0,168.102.136.255,education,US,AS400236 
168.102.137.0,168.102.137.255,education,US,AS398421 
168.102.138.0,168.102.143.255,education,US,AS6461 
168.102.144.0,168.102.255.255,education,US, 
