31.217.0.0,31.217.127.255,isp,HR,AS5391 
31.217.128.0,31.217.128.119,business,US,AS4455 
31.217.128.120,31.217.128.127,hosting,GB,AS4455 
31.217.128.128,31.217.128.254,business,US,AS4455 
31.217.128.255,31.217.128.255,hosting,GB,AS4455 
31.217.129.0,31.217.129.255,hosting,AE,AS4455 
31.217.130.0,31.217.130.23,hosting,US,AS4455 
31.217.130.24,31.217.130.31,hosting,GB,AS4455 
31.217.130.32,31.217.130.63,hosting,US,AS4455 
31.217.130.64,31.217.130.95,business,US,AS4455 
31.217.130.96,31.217.130.99,hosting,GB,AS4455 
31.217.130.100,31.217.130.103,hosting,US,AS4455 
31.217.130.104,31.217.131.255,hosting,GB,AS4455 
31.217.132.0,31.217.132.15,business,GB,AS4455 
31.217.132.16,31.217.132.31,hosting,GB,AS4455 
31.217.132.32,31.217.132.63,business,CA,AS4455 
31.217.132.64,31.217.133.15,hosting,GB,AS4455 
31.217.133.16,31.217.133.23,hosting,US,AS4455 
31.217.133.24,31.217.134.255,hosting,GB,AS4455 
31.217.135.0,31.217.135.255,hosting,SG,AS4455 
31.217.136.0,31.217.136.255,hosting,IE,AS4455 
31.217.137.0,31.217.159.255,hosting,GB,AS4455 
31.217.160.0,31.217.191.255,isp,GR,AS6799 
31.217.192.0,31.217.193.255,hosting,FI,AS58003 
31.217.194.0,31.217.195.255,business,FI,AS58003 
31.217.196.0,31.217.199.255,hosting,FI,AS58003 
31.217.200.0,31.217.207.255,business,IT,AS31121 
31.217.208.0,31.217.215.255,isp,IR,AS206065 
31.217.216.0,31.217.216.255,isp,AT,AS197999 
31.217.217.0,31.217.217.31,business,AT,AS197999 
31.217.217.32,31.217.218.15,isp,AT,AS197999 
31.217.218.16,31.217.218.31,business,AT,AS197999 
31.217.218.32,31.217.218.47,isp,AT,AS197999 
31.217.218.48,31.217.218.75,business,AT,AS197999 
31.217.218.76,31.217.218.79,isp,AT,AS197999 
31.217.218.80,31.217.218.107,business,AT,AS197999 
31.217.218.108,31.217.218.111,isp,AT,AS197999 
31.217.218.112,31.217.218.127,business,AT,AS197999 
31.217.218.128,31.217.220.255,isp,AT,AS197999 
31.217.221.0,31.217.221.63,business,AT,AS197999 
31.217.221.64,31.217.223.255,isp,AT,AS197999 
31.217.224.0,31.217.231.255,business,KW,AS198392 
31.217.232.0,31.217.235.255,hosting,FR,AS20900 
31.217.236.0,31.217.239.255,isp,FR,AS20900 
31.217.240.0,31.217.247.255,isp,IE,AS49567 
31.217.248.0,31.217.248.255,hosting,NL,AS137409 
31.217.249.0,31.217.249.255,business,BH,AS210968 
31.217.250.0,31.217.250.255,hosting,ES,AS9009 
31.217.251.0,31.217.251.255,hosting,NL,AS7578 
31.217.252.0,31.217.252.255,hosting,UA,AS211199 
31.217.253.0,31.217.253.255,business,RU,AS51522 
31.217.254.0,31.217.254.255,business,DE,AS33171 
31.217.255.0,31.217.255.255,business,RU,AS204311 
