154.115.0.0,154.115.103.255,business,ZA 
154.115.104.0,154.115.104.255,education,ZA 
154.115.105.0,154.115.127.255,business,ZA 
154.115.128.0,154.115.143.255,isp,SN 
154.115.144.0,154.115.155.255,isp,AU 
154.115.156.0,154.115.159.255,isp,ZA 
154.115.160.0,154.115.191.255,isp,KE 
154.115.192.0,154.115.255.255,isp,SO 
