201.197.162.0,201.197.163.255,business,CR 
201.197.164.0,201.197.209.255,isp,CR 
201.197.210.0,201.197.211.255,business,CR 
201.197.212.0,201.197.224.255,isp,CR 
201.197.225.0,201.197.225.255,business,CR 
201.197.226.0,201.197.227.255,isp,CR 
201.197.228.0,201.197.234.255,business,CR 
201.197.235.0,201.200.27.255,isp,CR 
