89.203.0.0,89.203.127.255,isp,KW,AS21050 
89.203.128.0,89.203.129.63,isp,CZ,AS25512 
89.203.129.64,89.203.129.127,business,CZ,AS25512 
89.203.129.128,89.203.151.255,isp,CZ,AS25512 
89.203.152.0,89.203.154.255,business,CZ,AS25512 
89.203.155.0,89.203.183.255,isp,CZ,AS25512 
89.203.184.0,89.203.185.255,business,CZ,AS25512 
89.203.186.0,89.203.191.255,isp,CZ,AS25512 
89.203.192.0,89.203.193.255,business,CZ,AS25512 
89.203.194.0,89.203.197.255,isp,CZ,AS25512 
89.203.198.0,89.203.199.255,business,CZ,AS25512 
89.203.200.0,89.203.228.255,isp,CZ,AS25512 
89.203.229.0,89.203.230.255,business,CZ,AS25512 
89.203.231.0,89.203.231.255,isp,CZ,AS25512 
89.203.232.0,89.203.232.255,business,CZ,AS25512 
89.203.233.0,89.203.233.255,isp,CZ,AS25512 
89.203.234.0,89.203.235.255,business,CZ,AS25512 
89.203.236.0,89.203.239.255,isp,CZ,AS25512 
89.203.240.0,89.203.251.255,business,CZ,AS25512 
89.203.252.0,89.203.255.255,isp,CZ,AS25512 
