80.161.4.128,80.161.4.135,business,DK 
80.161.4.136,80.161.13.255,isp,DK 
80.161.14.0,80.161.14.31,business,DK 
80.161.14.32,80.161.14.95,isp,DK 
80.161.14.96,80.161.14.103,business,DK 
80.161.14.104,80.161.30.191,isp,DK 
80.161.30.192,80.161.30.223,business,DK 
80.161.30.224,80.161.105.87,isp,DK 
80.161.105.88,80.161.105.95,business,DK 
80.161.105.96,80.161.188.79,isp,DK 
80.161.188.80,80.161.188.95,business,DK 
80.161.188.96,80.161.188.183,isp,DK 
80.161.188.184,80.161.188.191,business,DK 
80.161.188.192,80.161.188.207,isp,DK 
80.161.188.208,80.161.188.215,business,DK 
80.161.188.216,80.161.188.239,isp,DK 
80.161.188.240,80.161.188.247,business,DK 
80.161.188.248,80.161.189.95,isp,DK 
80.161.189.96,80.161.189.103,business,DK 
80.161.189.104,80.161.189.247,isp,DK 
80.161.189.248,80.161.189.255,business,DK 
80.161.190.0,80.161.190.63,isp,DK 
80.161.190.64,80.161.190.95,business,DK 
80.161.190.96,80.161.190.167,isp,DK 
80.161.190.168,80.161.190.191,business,DK 
80.161.190.192,80.161.191.135,isp,DK 
80.161.191.136,80.161.191.159,business,DK 
80.161.191.160,80.161.191.175,isp,DK 
80.161.191.176,80.161.191.191,business,DK 
80.161.191.192,80.161.192.159,isp,DK 
80.161.192.160,80.161.192.175,business,DK 
80.161.192.176,80.161.195.119,isp,DK 
80.161.195.120,80.161.195.127,business,DK 
80.161.195.128,80.161.209.63,isp,DK 
80.161.209.64,80.161.209.79,business,DK 
80.161.209.80,80.161.216.103,isp,DK 
80.161.216.104,80.161.216.111,business,DK 
80.161.216.112,80.161.227.199,isp,DK 
80.161.227.200,80.161.227.207,business,DK 
80.161.227.208,80.161.249.143,isp,DK 
80.161.249.144,80.161.249.159,business,DK 
80.161.249.160,80.162.69.119,isp,DK 
