107.180.0.0,107.180.127.255,hosting,US,AS26496 
107.180.128.0,107.180.135.255,business,US,AS7018 
107.180.136.0,107.180.143.255,isp,MX,AS265515 
107.180.144.0,107.180.145.255,isp,US,AS7018 
107.180.146.0,107.180.191.255,business,US,AS7018 
107.180.192.0,107.180.207.255,hosting,US,AS16509 
107.180.208.0,107.180.223.255,hosting,US,AS400915 
107.180.224.0,107.180.255.255,hosting,US,AS26347 
