208.108.0.0,208.108.95.255,education,US 
208.108.96.0,208.108.111.255,business,US 
208.108.112.0,208.108.119.255,education,US 
208.108.120.0,208.108.127.255,business,US 
208.108.128.0,208.108.135.255,education,US 
208.108.136.0,208.108.167.255,business,US 
208.108.168.0,208.108.191.255,education,US 
208.108.192.0,208.108.199.255,isp,US 
208.108.200.0,208.108.207.255,education,US 
208.108.208.0,208.108.223.255,business,US 
208.108.224.0,208.108.255.255,education,US 
