64.253.0.0,64.253.31.255,isp,US,AS22646 
64.253.149.16,64.253.149.47,isp,CA,AS19171 
64.253.149.48,64.253.149.55,business,CA,AS19171 
64.253.149.56,64.253.149.119,isp,CA,AS19171 
64.253.149.120,64.253.149.127,business,CA,AS19171 
64.253.149.128,64.253.149.231,isp,CA,AS19171 
64.253.149.232,64.253.149.247,business,CA,AS19171 
64.253.149.248,64.253.150.7,isp,CA,AS19171 
64.253.150.8,64.253.150.15,business,CA,AS19171 
64.253.150.16,64.253.150.47,isp,CA,AS19171 
64.253.150.48,64.253.150.55,business,CA,AS19171 
64.253.150.56,64.253.150.63,isp,CA,AS19171 
64.253.150.64,64.253.150.71,business,CA,AS19171 
64.253.150.72,64.253.150.147,isp,CA,AS19171 
64.253.150.148,64.253.150.151,business,CA,AS19171 
64.253.150.152,64.253.154.19,isp,CA,AS19171 
64.253.154.20,64.253.154.23,business,CA,AS19171 
64.253.154.24,64.253.154.27,isp,CA,AS19171 
64.253.154.28,64.253.154.31,business,CA,AS19171 
64.253.154.32,64.253.155.15,isp,CA,AS19171 
64.253.155.16,64.253.155.23,business,CA,AS19171 
64.253.155.24,64.253.155.79,isp,CA,AS19171 
64.253.155.80,64.253.155.87,business,CA,AS19171 
64.253.155.88,64.253.155.95,isp,CA,AS19171 
64.253.155.96,64.253.155.111,business,CA,AS19171 
64.253.155.112,64.253.155.255,isp,CA,AS19171 
64.253.156.0,64.253.156.63,business,CA,AS19171 
64.253.156.64,64.253.159.255,isp,CA,AS19171 
64.253.160.0,64.253.161.63,business,US,AS22773 
64.253.161.64,64.253.161.135,isp,US,AS22773 
64.253.161.136,64.253.161.159,business,US,AS22773 
64.253.161.160,64.253.161.175,isp,US,AS22773 
64.253.161.176,64.253.161.255,business,US,AS22773 
64.253.162.0,64.253.162.255,business,US,AS15263 
64.253.163.0,64.253.163.63,isp,US,AS22773 
64.253.163.64,64.253.163.207,business,US,AS22773 
64.253.163.208,64.253.163.215,isp,US,AS22773 
64.253.163.216,64.253.163.223,business,US,AS22773 
64.253.163.224,64.253.164.31,isp,US,AS22773 
64.253.164.32,64.253.164.47,education,US,AS22773 
64.253.164.48,64.253.164.111,isp,US,AS22773 
64.253.164.112,64.253.164.119,business,US,AS22773 
64.253.164.120,64.253.164.127,isp,US,AS22773 
64.253.164.128,64.253.164.159,business,US,AS22773 
64.253.164.160,64.253.164.239,isp,US,AS22773 
64.253.164.240,64.253.165.255,business,US,AS22773 
64.253.166.0,64.253.166.255,business,US,AS23172 
64.253.167.0,64.253.167.255,isp,US,AS22773 
64.253.168.0,64.253.171.255,education,US,AS22773 
64.253.172.0,64.253.173.255,business,US,AS22773 
64.253.174.0,64.253.174.255,business,US,AS32784 
64.253.175.0,64.253.175.255,isp,US,AS22773 
64.253.176.0,64.253.177.255,business,US,AS22773 
64.253.178.0,64.253.178.15,education,US,AS22773 
64.253.178.16,64.253.178.47,isp,US,AS22773 
64.253.178.48,64.253.178.191,business,US,AS22773 
64.253.178.192,64.253.178.199,isp,US,AS22773 
64.253.178.200,64.253.178.207,business,US,AS22773 
64.253.178.208,64.253.178.239,isp,US,AS22773 
64.253.178.240,64.253.178.255,business,US,AS22773 
64.253.179.0,64.253.179.191,isp,US,AS22773 
64.253.179.192,64.253.181.255,business,US,AS22773 
64.253.182.0,64.253.182.63,isp,US,AS22773 
64.253.182.64,64.253.182.127,business,US,AS22773 
64.253.182.128,64.253.182.159,isp,US,AS22773 
64.253.182.160,64.253.182.191,business,US,AS22773 
64.253.182.192,64.253.183.255,isp,US,AS22773 
64.253.184.0,64.253.185.255,business,US,AS22773 
64.253.186.0,64.253.188.255,isp,US,AS22773 
64.253.189.0,64.253.189.255,business,US,AS22773 
64.253.190.0,64.253.191.255,isp,US,AS22773 
64.253.192.0,64.253.207.255,isp,US, 
64.253.208.0,64.253.223.255,isp,US,AS12261 
64.253.224.0,64.253.255.255,business,US, 
