64.255.0.0,64.255.63.255,hosting,US,AS19237 
64.255.194.224,64.255.194.255,hosting,US,AS32298 
64.255.195.0,64.255.195.15,business,US,AS32298 
64.255.195.16,64.255.195.23,hosting,US,AS32298 
64.255.195.24,64.255.195.47,business,US,AS32298 
64.255.195.48,64.255.195.55,hosting,US,AS32298 
64.255.195.56,64.255.195.59,business,US,AS32298 
64.255.195.60,64.255.195.63,hosting,US,AS32298 
64.255.195.64,64.255.195.119,business,US,AS32298 
64.255.195.120,64.255.195.127,hosting,US,AS32298 
64.255.195.128,64.255.195.191,business,US,AS32298 
64.255.195.192,64.255.195.255,hosting,US,AS32298 
64.255.196.0,64.255.196.63,business,US,AS32298 
64.255.196.64,64.255.196.87,isp,US,AS32298 
64.255.196.88,64.255.200.63,hosting,US,AS32298 
64.255.200.64,64.255.200.87,business,US,AS32298 
64.255.200.88,64.255.200.111,hosting,US,AS32298 
64.255.200.112,64.255.200.127,business,US,AS32298 
64.255.200.128,64.255.200.143,education,US,AS32298 
64.255.200.144,64.255.200.215,hosting,US,AS32298 
64.255.200.216,64.255.200.223,business,US,AS32298 
64.255.200.224,64.255.200.239,hosting,US,AS32298 
64.255.200.240,64.255.200.255,business,US,AS32298 
64.255.201.0,64.255.201.207,hosting,US,AS32298 
64.255.201.208,64.255.201.223,business,US,AS32298 
64.255.201.224,64.255.201.247,hosting,US,AS32298 
64.255.201.248,64.255.201.255,business,US,AS32298 
64.255.202.0,64.255.202.255,hosting,US,AS32298 
64.255.203.0,64.255.203.63,business,US,AS32298 
64.255.203.64,64.255.203.95,hosting,US,AS32298 
64.255.203.96,64.255.203.111,business,US,AS32298 
64.255.203.112,64.255.203.191,hosting,US,AS32298 
64.255.203.192,64.255.203.199,business,US,AS32298 
64.255.203.200,64.255.204.55,hosting,US,AS32298 
64.255.204.56,64.255.204.63,business,US,AS32298 
64.255.204.64,64.255.204.79,hosting,US,AS32298 
64.255.204.80,64.255.204.119,business,US,AS32298 
64.255.204.120,64.255.204.143,hosting,US,AS32298 
64.255.204.144,64.255.204.151,business,US,AS32298 
64.255.204.152,64.255.204.159,hosting,US,AS32298 
64.255.204.160,64.255.204.191,business,US,AS32298 
64.255.204.192,64.255.204.255,hosting,US,AS32298 
64.255.205.0,64.255.205.63,business,US,AS32298 
64.255.205.64,64.255.206.31,hosting,US,AS32298 
64.255.206.32,64.255.206.39,business,US,AS32298 
64.255.206.40,64.255.206.47,hosting,US,AS32298 
64.255.206.48,64.255.206.79,business,US,AS32298 
64.255.206.80,64.255.206.103,hosting,US,AS32298 
64.255.206.104,64.255.206.107,business,US,AS32298 
64.255.206.108,64.255.206.111,hosting,US,AS32298 
64.255.206.112,64.255.206.159,business,US,AS32298 
64.255.206.160,64.255.207.171,hosting,US,AS32298 
64.255.207.172,64.255.207.175,business,US,AS32298 
64.255.207.176,64.255.207.191,hosting,US,AS32298 
64.255.207.192,64.255.207.199,business,US,AS32298 
64.255.207.200,64.255.207.239,hosting,US,AS32298 
64.255.207.240,64.255.207.255,business,US,AS32298 
64.255.208.0,64.255.208.47,hosting,US,AS32298 
64.255.208.48,64.255.208.95,business,US,AS32298 
64.255.208.96,64.255.208.99,hosting,US,AS32298 
64.255.208.100,64.255.208.103,business,US,AS32298 
64.255.208.104,64.255.208.119,hosting,US,AS32298 
64.255.208.120,64.255.208.135,business,US,AS32298 
64.255.208.136,64.255.208.151,hosting,US,AS32298 
64.255.208.152,64.255.208.167,business,US,AS32298 
64.255.208.168,64.255.208.255,hosting,US,AS32298 
64.255.209.0,64.255.209.43,business,US,AS32298 
64.255.209.44,64.255.209.47,hosting,US,AS32298 
64.255.209.48,64.255.209.63,business,US,AS32298 
64.255.209.64,64.255.210.31,hosting,US,AS32298 
64.255.210.32,64.255.210.95,business,US,AS32298 
64.255.210.96,64.255.210.103,hosting,US,AS32298 
64.255.210.104,64.255.210.119,business,US,AS32298 
64.255.210.120,64.255.210.127,hosting,US,AS32298 
64.255.210.128,64.255.210.191,business,US,AS32298 
64.255.210.192,64.255.210.239,hosting,US,AS32298 
64.255.210.240,64.255.211.7,business,US,AS32298 
64.255.211.8,64.255.211.15,hosting,US,AS32298 
64.255.211.16,64.255.211.119,business,US,AS32298 
64.255.211.120,64.255.212.31,hosting,US,AS32298 
64.255.212.32,64.255.212.47,business,US,AS32298 
64.255.212.48,64.255.212.63,hosting,US,AS32298 
64.255.212.64,64.255.212.143,business,US,AS32298 
64.255.212.144,64.255.212.175,hosting,US,AS32298 
64.255.212.176,64.255.212.223,business,US,AS32298 
64.255.212.224,64.255.212.231,hosting,US,AS32298 
64.255.212.232,64.255.212.239,business,US,AS32298 
64.255.212.240,64.255.214.35,hosting,US,AS32298 
64.255.214.36,64.255.214.55,business,US,AS32298 
64.255.214.56,64.255.214.79,hosting,US,AS32298 
64.255.214.80,64.255.214.95,business,US,AS32298 
64.255.214.96,64.255.214.111,hosting,US,AS32298 
64.255.214.112,64.255.215.31,business,US,AS32298 
64.255.215.32,64.255.215.63,hosting,US,AS32298 
64.255.215.64,64.255.215.87,business,US,AS32298 
64.255.215.88,64.255.215.127,hosting,US,AS32298 
64.255.215.128,64.255.215.255,business,US,AS32298 
64.255.216.0,64.255.216.103,hosting,US,AS32298 
64.255.216.104,64.255.216.111,business,US,AS32298 
64.255.216.112,64.255.216.191,hosting,US,AS32298 
64.255.216.192,64.255.216.195,business,US,AS32298 
64.255.216.196,64.255.216.231,hosting,US,AS32298 
64.255.216.232,64.255.216.239,business,US,AS32298 
64.255.216.240,64.255.216.255,hosting,US,AS32298 
64.255.217.0,64.255.217.127,business,US,AS32298 
64.255.217.128,64.255.217.143,hosting,US,AS32298 
64.255.217.144,64.255.217.191,business,US,AS32298 
64.255.217.192,64.255.218.31,hosting,US,AS32298 
64.255.218.32,64.255.218.47,business,US,AS32298 
64.255.218.48,64.255.218.255,hosting,US,AS32298 
64.255.219.0,64.255.219.63,business,US,AS32298 
64.255.219.64,64.255.219.95,hosting,US,AS32298 
64.255.219.96,64.255.219.111,business,US,AS32298 
64.255.219.112,64.255.220.43,hosting,US,AS32298 
64.255.220.44,64.255.220.47,business,US,AS32298 
64.255.220.48,64.255.220.55,hosting,US,AS32298 
64.255.220.56,64.255.220.71,business,US,AS32298 
64.255.220.72,64.255.220.95,hosting,US,AS32298 
64.255.220.96,64.255.220.103,business,US,AS32298 
64.255.220.104,64.255.222.255,hosting,US,AS32298 
64.255.223.0,64.255.223.15,business,US,AS32298 
64.255.223.16,64.255.223.31,hosting,US,AS32298 
64.255.223.32,64.255.223.63,business,US,AS32298 
64.255.223.64,64.255.223.255,hosting,US,AS32298 
64.255.224.0,64.255.227.255,business,US,AS46450 
64.255.228.0,64.255.229.255,isp,CA,AS54280 
64.255.230.0,64.255.230.255,isp,CA,AS16696 
64.255.231.0,64.255.231.255,business,US,AS16696 
64.255.232.0,64.255.239.255,hosting,US,AS2044 
64.255.240.0,64.255.240.255,hosting,US,AS17054 
64.255.241.0,64.255.241.95,business,US,AS17054 
64.255.241.96,64.255.242.127,hosting,US,AS17054 
64.255.242.128,64.255.243.15,business,US,AS17054 
64.255.243.16,64.255.243.31,hosting,US,AS17054 
64.255.243.32,64.255.243.95,business,US,AS17054 
64.255.243.96,64.255.244.255,hosting,US,AS17054 
64.255.245.0,64.255.247.255,business,US,AS17054 
64.255.248.0,64.255.249.255,hosting,US,AS17054 
64.255.250.0,64.255.250.255,business,US,AS17054 
64.255.251.0,64.255.252.255,hosting,US,AS17054 
64.255.253.0,64.255.254.255,business,US,AS17054 
64.255.255.0,64.255.255.255,hosting,US,AS17054 
