81.144.32.80,81.144.32.95,business,GB,AS2856 
81.144.32.96,81.144.32.111,isp,GB,AS2856 
81.144.32.112,81.144.32.119,business,GB,AS2856 
81.144.32.120,81.144.32.127,isp,GB,AS2856 
81.144.32.128,81.144.32.135,business,GB,AS2856 
81.144.32.136,81.144.32.159,isp,GB,AS2856 
81.144.32.160,81.144.32.167,business,GB,AS2856 
81.144.32.168,81.144.32.191,isp,GB,AS2856 
81.144.32.192,81.144.32.255,business,GB,AS2856 
81.144.33.0,81.144.33.15,isp,GB,AS2856 
81.144.33.16,81.144.33.23,business,GB,AS2856 
81.144.33.24,81.144.33.39,isp,GB,AS2856 
81.144.33.40,81.144.33.47,business,GB,AS2856 
81.144.33.48,81.144.33.79,isp,GB,AS2856 
81.144.33.80,81.144.33.95,business,GB,AS2856 
81.144.33.96,81.144.33.103,isp,GB,AS2856 
81.144.33.104,81.144.33.111,business,GB,AS2856 
81.144.33.112,81.144.33.143,isp,GB,AS2856 
81.144.33.144,81.144.33.151,business,GB,AS2856 
81.144.33.152,81.144.33.159,isp,GB,AS2856 
81.144.33.160,81.144.33.183,business,GB,AS2856 
81.144.33.184,81.144.34.23,isp,GB,AS2856 
81.144.34.24,81.144.34.63,business,GB,AS2856 
81.144.34.64,81.144.34.103,isp,GB,AS2856 
81.144.34.104,81.144.34.119,business,GB,AS2856 
81.144.34.120,81.144.34.223,isp,GB,AS2856 
81.144.34.224,81.144.34.239,business,GB,AS2856 
81.144.34.240,81.144.94.255,isp,GB,AS2856 
81.144.95.0,81.144.95.255,business,GB,AS2856 
81.144.96.0,81.144.111.255,isp,GB,AS2856 
81.144.112.0,81.144.119.255,business,GB,AS2856 
81.144.120.0,81.144.128.79,isp,GB,AS2856 
81.144.128.80,81.144.128.95,business,GB,AS2856 
81.144.128.96,81.144.128.191,isp,GB,AS2856 
81.144.128.192,81.144.128.199,business,GB,AS2856 
81.144.128.200,81.144.128.215,isp,GB,AS2856 
81.144.128.216,81.144.128.223,business,GB,AS2856 
81.144.128.224,81.144.128.247,isp,GB,AS2856 
81.144.128.248,81.144.128.255,business,GB,AS2856 
81.144.129.0,81.144.129.23,isp,GB,AS2856 
81.144.129.24,81.144.129.31,business,GB,AS2856 
81.144.129.32,81.144.129.191,isp,GB,AS2856 
81.144.129.192,81.144.129.207,business,GB,AS2856 
81.144.129.208,81.144.129.239,isp,GB,AS2856 
81.144.129.240,81.144.129.247,business,GB,AS2856 
81.144.129.248,81.144.131.15,isp,GB,AS2856 
81.144.131.16,81.144.131.31,business,GB,AS2856 
81.144.131.32,81.144.131.143,isp,GB,AS2856 
81.144.131.144,81.144.131.151,business,GB,AS2856 
81.144.131.152,81.144.134.39,isp,GB,AS2856 
81.144.134.40,81.144.134.47,business,GB,AS2856 
81.144.134.48,81.144.134.63,isp,GB,AS2856 
81.144.134.64,81.144.134.79,business,GB,AS2856 
81.144.134.80,81.144.134.127,isp,GB,AS2856 
81.144.134.128,81.144.134.135,business,GB,AS2856 
81.144.134.136,81.144.134.167,isp,GB,AS2856 
81.144.134.168,81.144.134.175,business,GB,AS2856 
81.144.134.176,81.144.134.255,isp,GB,AS2856 
81.144.135.0,81.144.135.7,business,GB,AS2856 
81.144.135.8,81.144.135.31,isp,GB,AS2856 
81.144.135.32,81.144.135.39,business,GB,AS2856 
81.144.135.40,81.144.135.151,isp,GB,AS2856 
81.144.135.152,81.144.135.159,business,GB,AS2856 
81.144.135.160,81.144.135.255,isp,GB,AS2856 
81.144.136.0,81.144.136.47,business,GB,AS2856 
81.144.136.48,81.144.136.175,isp,GB,AS2856 
81.144.136.176,81.144.136.207,business,GB,AS2856 
81.144.136.208,81.144.136.215,isp,GB,AS2856 
81.144.136.216,81.144.136.223,business,GB,AS2856 
81.144.136.224,81.144.136.239,isp,GB,AS2856 
81.144.136.240,81.144.136.247,business,GB,AS2856 
81.144.136.248,81.144.137.111,isp,GB,AS2856 
81.144.137.112,81.144.137.159,business,GB,AS2856 
81.144.137.160,81.144.137.255,isp,GB,AS2856 
81.144.138.0,81.144.138.31,business,GB,AS2856 
81.144.138.32,81.144.138.63,isp,GB,AS2856 
81.144.138.64,81.144.138.95,business,GB,AS2856 
81.144.138.96,81.144.138.239,isp,GB,AS2856 
81.144.138.240,81.144.138.247,business,GB,AS2856 
81.144.138.248,81.144.139.255,isp,GB,AS2856 
81.144.140.0,81.144.140.63,business,GB,AS2856 
81.144.140.64,81.144.140.191,isp,GB,AS2856 
81.144.140.192,81.144.140.223,business,GB,AS2856 
81.144.140.224,81.144.140.255,isp,GB,AS2856 
81.144.141.0,81.144.141.255,business,GB,AS2856 
81.144.142.0,81.144.142.255,isp,GB,AS2856 
81.144.143.0,81.144.143.63,business,GB,AS2856 
81.144.143.64,81.144.143.103,isp,GB,AS2856 
81.144.143.104,81.144.143.111,business,GB,AS2856 
81.144.143.112,81.144.143.127,isp,GB,AS2856 
81.144.143.128,81.144.143.255,business,GB,AS2856 
81.144.144.0,81.144.144.31,isp,GB,AS2856 
81.144.144.32,81.144.144.47,business,GB,AS2856 
81.144.144.48,81.144.144.79,isp,GB,AS2856 
81.144.144.80,81.144.144.87,business,GB,AS2856 
81.144.144.88,81.144.144.95,isp,GB,AS2856 
81.144.144.96,81.144.144.127,business,GB,AS2856 
81.144.144.128,81.144.145.47,isp,GB,AS2856 
81.144.145.48,81.144.145.55,business,GB,AS2856 
81.144.145.56,81.144.145.71,isp,GB,AS2856 
81.144.145.72,81.144.145.79,business,GB,AS2856 
81.144.145.80,81.144.145.127,isp,GB,AS2856 
81.144.145.128,81.144.145.159,business,GB,AS2856 
81.144.145.160,81.144.145.231,isp,GB,AS2856 
81.144.145.232,81.144.145.239,business,GB,AS2856 
81.144.145.240,81.144.145.255,isp,GB,AS2856 
81.144.146.0,81.144.146.47,business,GB,AS2856 
81.144.146.48,81.144.146.159,isp,GB,AS2856 
81.144.146.160,81.144.146.191,business,GB,AS2856 
81.144.146.192,81.144.148.71,isp,GB,AS2856 
81.144.148.72,81.144.148.79,business,GB,AS2856 
81.144.148.80,81.144.148.95,isp,GB,AS2856 
81.144.148.96,81.144.148.127,business,GB,AS2856 
